Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
3577|6300570|521|ED|01922618AO3X8|1||2026-04-08 14:19:01|
1614|6002297|160|CR|40|1||2026-04-20 16:04:02|
3471|6400715|160|ED|0170261A6IFW6|1||2026-04-01 11:52:01|
1614|6002015|160|CR|39|1||2026-04-08 09:17:03|
1614|6003567|160|ED|0436260O4BQZ1|2||2026-04-23 11:04:03|
3471|6400845|160|IM|482023|1||2026-04-01 18:26:02|
3577|6300707|521|ED|04412602SS0A6|1||2026-04-14 20:12:01|
3471|6400869|160|ED|0438261E522P6|1||2026-04-08 09:57:02|
3471|6400845|160|ED|0436260O0XOJ5|1||2026-04-01 18:26:02|
1614|6003567|160|ED|0170261AFOVA3|2||2026-04-23 11:04:03|
1614|6002057|160|ED|MNVA26005VUM7|1||2026-04-14 09:41:02|
1614|6002121|160|ED|0436260NZIXV4|1||2026-04-14 12:20:05|
1614|6002305|160|FR|1|1||2026-04-20 16:05:03|
1614|6002012|160|ED|MNVA26005BPI2|1||2026-04-08 09:16:04|
3471|6400754|160|ED|0436260O0F4D6|1||2026-04-01 23:19:01|
1614|6002330|160|ED|MNVA26006V8O3|1||2026-04-23 16:50:09|
1647|6007988|240|ED|0433260DQ41H8|1||2026-04-01 17:16:09|
1925|6100253|160|ED|019226187TOU7|1||2026-04-08 16:00:02|
1614|6001960|160|ED|01702619VKQY1|1||2026-04-01 10:31:03|
1614|6002051|160|ED|0170261AD0P98|1||2026-04-14 14:55:01|
3471|6400961|160|ED|0436260O6M517|1||2026-04-17 19:48:02|
3471|6400845|160|ED|MNVA26004XVM5|1||2026-04-01 18:26:02|
1925|6000394|160|ED|0436260NUS2T3|1||2026-04-01 12:58:01|
3471|6400892|160|ED|0436260O3BJK6|1||2026-04-14 23:11:01|
3471|6400764|160|ED|0436260O06QN6|1||2026-04-03 22:59:00|
3471|6400963|160|ED|0170261AHBAP1|1||2026-04-17 19:49:03|
1614|6002051|160|ED|01922618CACJ7|1||2026-04-14 14:55:01|
3471|6400809|160|ED|01702619YGCS3|1||2026-04-02 10:16:01|
1614|6002209|160|ED|0438261EEBIQ8|1||2026-04-16 18:48:02|
3471|6400870|160|ED|MNVA26005D4G7|1||2026-04-08 09:57:03|
1925|6000423|160|ED|0436260NUSGY8|1||2026-04-15 19:56:01|
3471|6400789|160|ED|0436260O0EVL8|1||2026-04-01 11:54:01|
3471|6400806|160|CR|40|1||2026-04-02 00:47:01|
3471|6400940|160|ED|0436260O5E8G1|1||2026-04-17 12:39:03|
1925|6000477|160|ED|0170261AQKNA7|1||2026-04-24 17:09:02|
1759|6000777|160|ED|0436260O47YQ5|1||2026-04-10 16:39:03|
3471|6400963|160|PP|20239540|1||2026-04-17 19:49:03|
1614|6002106|160|SO|AA|1||2026-04-15 12:13:01|
3471|6400892|160|ED|0436260O3BL47|1||2026-04-14 23:11:01|
3471|6400946|160|ED|MNVA26006B0E5|1||2026-04-17 14:11:01|
3471|6400880|160|ED|0170261AD0Q78|1||2026-04-08 09:55:04|
3471|6400963|160|CR|241|1||2026-04-17 19:49:03|
1759|6000777|160|ED|0436260O47W93|1||2026-04-10 16:39:03|
1614|6002117|160|ED|0438261E7ZAD7|1||2026-04-14 12:19:05|
1614|6002209|160|PP|20239540|1||2026-04-16 18:48:02|
3471|6400991|160|ED|0170261AHD8J6|1||2026-04-22 22:33:01|
3471|6400754|160|CR|39|1||2026-04-01 23:19:01|
1925|6000419|160|ED|0170261ACASH6|1||2026-04-15 19:56:01|
1614|6002012|160|PP|20239540|1||2026-04-08 09:16:04|
1614|6002330|160|CR|241|1||2026-04-23 16:50:09|
1614|6002196|160|ED|0438261EBEK55|1||2026-04-16 19:41:01|
3471|6400885|160|ED|0170261AJDGJ8|1||2026-04-16 14:42:02|
3471|6400963|160|ED|0170261AHB9X4|1||2026-04-17 19:49:03|
1614|6002009|160|ED|MNVA26005BPB7|1||2026-04-08 08:43:01|
3577|6300728|521|ED|01922618I5FW8|1||2026-04-16 20:37:00|
1614|6002329|160|CR|241|1||2026-04-23 18:49:03|
1614|6002103|160|ED|0436260NZVZ56|1||2026-04-16 16:30:04|
1614|6002329|160|ED|0170261AHXMP8|1||2026-04-23 18:49:03|
1759|6000777|160|ED|0436260O47Z15|1||2026-04-10 16:39:03|
1925|6100273|160|ED|0436260NC41J1|1||2026-04-16 15:53:01|
1614|6002170|160|ED|MNVA26006I2A2|1||2026-04-20 16:19:01|
3471|6400893|160|ED|0170261AAQCW6|1||2026-04-14 23:20:02|
3577|6300694|521|ED|01922618HQP65|1||2026-04-20 14:28:00|
3471|6400894|160|ED|0436260O2HTD4|1||2026-04-14 23:52:01|
3577|6300622|521|ED|0438261E3ZQ21|1||2026-04-08 11:47:01|
1925|6000480|160|ED|04432600B24E3|1||2026-04-24 17:08:02|
3577|6300688|521|PP|20239540|1||2026-04-14 15:20:02|
1759|6000777|160|ED|0436260O47XG2|1||2026-04-10 16:39:03|
1647|6008418|240|ED|0428260HCFUV3|1||2026-04-13 15:59:09|
1614|6002068|160|ED|01702619Z1IX8|1||2026-04-14 09:43:02|
3471|6400967|160|ED|0436260O63IC8|1||2026-04-17 19:49:03|
1614|6003557|160|ED|MNVA26006G201|2||2026-04-23 09:17:03|
3577|6300623|521|ED|MNVA260051UB7|1||2026-04-02 14:19:01|
3471|6400948|160|ED|0436260O5OZE7|1||2026-04-17 17:35:02|
3471|6400885|160|CR|39|1||2026-04-16 14:42:02|
1759|6000614|160|ED|0436260O3YFE6|1||2026-04-10 16:30:06|
3471|6400845|160|ED|0436260O0XNT2|1||2026-04-01 18:26:02|
1925|6700204|160|ED|0170261AOFZE2|1||2026-04-24 10:16:02|
3471|6400894|160|ED|0436260O2HU28|1||2026-04-14 23:52:01|
1925|6000423|160|ED|0436250N783I6|1||2026-04-15 19:56:01|
1925|6700204|160|ED|0428260HFWA28|1||2026-04-24 10:16:02|
3496|6000370|850|PP|20239540|1||2026-04-17 16:43:08|
1614|6002217|160|IM|482023|1||2026-04-16 19:40:03|
1759|6000777|160|ED|0436260O47YT6|1||2026-04-10 16:39:03|
3471|6400969|160|ED|0436260O69HP5|1||2026-04-17 19:48:03|
1925|6100276|160|ED|0170261AJCEY3|1||2026-04-15 20:55:02|
3471|6400798|160|ED|0438261E0S748|1||2026-04-02 00:49:02|
3577|6300773|521|ED|0438261EMT062|1||2026-04-28 14:17:01|
1614|6002068|160|ED|MNVA26005W701|1||2026-04-14 09:43:02|
3471|6400841|160|ED|0436260O0PON3|1||2026-04-01 18:25:04|
3577|6300662|521|CR|223|1||2026-04-10 16:20:02|
3471|6400948|160|PP|20239540|1||2026-04-17 17:35:02|
3471|6401080|160|ED|0436260OAEGA4|1||2026-04-29 11:55:03|
1925|6700204|160|ED|04432600BCZS3|1||2026-04-24 10:16:02|
3471|6400894|160|ED|0170261A8C083|1||2026-04-14 23:52:01|
1925|6000425|160|ED|04432600B24E3|1||2026-04-15 13:54:05|
1925|6700204|160|ED|0428260HFWAC7|1||2026-04-24 10:16:02|
3471|6400948|160|ED|0436260O5OVJ4|1||2026-04-17 17:35:02|
3577|6300688|521|IM|482023|1||2026-04-14 15:20:02|
3577|6300662|521|ED|0438261E863N8|1||2026-04-10 16:20:02|
3471|6400969|160|ED|0436260O69XA5|1||2026-04-17 19:48:03|
1925|6100251|160|ED|0170261A9NWL3|1||2026-04-08 16:48:05|
3577|6300685|521|ED|01922618CP2L6|1||2026-04-15 13:34:01|
3043|6000966|523|ED|0170261AJ0DX6|1||2026-04-15 08:59:01|
3577|6300641|521|ED|01922618FVNQ5|1||2026-04-14 18:30:01|
3471|6400948|160|ED|0170261A9M565|1||2026-04-17 17:35:02|
3577|6300645|521|ED|04412602SKLR5|1||2026-04-10 16:33:01|
3471|6400965|160|ED|MNVA26006FF83|1||2026-04-17 20:23:00|
3471|6401083|160|ED|0438261ENQ0K7|1||2026-04-29 17:30:04|
3577|6300622|521|ED|019226189IJY5|1||2026-04-08 11:47:01|
1614|6003571|160|CR|40|2||2026-04-23 09:09:05|
1925|6100248|160|ED|0428250E9O9N6|1||2026-04-08 14:04:09|
1925|6700204|160|ED|0438261EFQH67|1||2026-04-24 10:16:02|
1925|6700205|160|CR|39|1||2026-04-23 16:43:02|
3471|6400965|160|ED|0436260O6NXR4|1||2026-04-17 20:23:00|
1925|6000476|160|ED|04432600B24E3|1||2026-04-24 17:09:04|
3471|6400970|160|ED|0170261AFKM95|1||2026-04-17 19:49:02|
3043|6700012|523|ED|0170261A9U1R8|1||2026-04-10 16:21:02|
1925|6100279|160|ED|0438261EBA6H4|1||2026-04-15 20:55:03|
3496|6000367|850|PP|20239540|1||2026-04-09 18:12:07|
3471|6400806|160|ED|0436260O1T9D7|1||2026-04-02 00:47:01|
1614|6002015|160|ED|0438261E1F7B8|1||2026-04-08 09:17:03|
1925|6000476|160|ED|0436260NC41Y8|1||2026-04-24 17:09:04|
3577|6300773|521|ED|01922618PSLG2|1||2026-04-28 14:17:01|
1925|6700260|160|ED|0428260HG35K1|1||2026-04-29 13:55:04|
1925|6700204|160|ED|0428260HFWRP4|1||2026-04-24 10:16:02|
3043|6700005|520|ED|0170261A00IC1|1||2026-04-06 17:28:01|
1925|6100248|160|ED|0436250MVK403|1||2026-04-08 14:04:09|
1925|6000474|160|ED|0436260NC4203|1||2026-04-24 17:09:03|
1614|6003573|160|ED|MNVA26006IMF3|2||2026-04-23 09:10:02|
3471|6400969|160|ED|01762600A4DQ7|1||2026-04-17 19:48:03|
3577|6300645|521|CR|223|1||2026-04-10 16:33:01|
3471|6400841|160|ED|0170261A2CY22|1||2026-04-01 18:25:04|
3471|6400806|160|ED|0436260O1T2H5|1||2026-04-02 00:47:01|
3471|6400802|160|ED|MNVA26004YCQ2|1||2026-04-02 12:32:02|
3153|6005834|240|ED|0433260DR2Z71|1||2026-04-10 13:49:04|
3471|6400806|160|ED|0436260O1T1N7|1||2026-04-02 00:47:01|
1614|6002015|160|ED|019226187PCL8|1||2026-04-08 09:17:03|
1925|6000476|160|ED|0438261EJDP37|1||2026-04-24 17:09:04|
1614|6003577|160|ED|0438261EF9I78|2||2026-04-23 09:10:06|
3471|6401084|160|ED|0436260O9XUR3|1||2026-04-29 11:55:04|
1925|6000474|160|ED|01922618N88Z8|1||2026-04-24 17:09:03|
1925|6100248|160|ED|0436250MVK2X6|1||2026-04-08 14:04:09|
3043|6700007|523|IM|482023|1||2026-04-06 19:25:01|
1925|6000474|160|ED|0436260NC4311|1||2026-04-24 17:09:03|
3471|6401082|160|ED|0436260OAGGG6|1||2026-04-29 18:13:05|
3471|6400970|160|CR|241|1||2026-04-17 19:49:02|
1925|6000476|160|CR|40|1||2026-04-24 17:09:04|
1614|6002233|160|ED|0438261ECCF67|1||2026-04-21 10:01:02|
3577|6300710|521|ED|0170261AL8UG7|1||2026-04-16 15:40:01|
1925|6100310|160|ED|0438261EDUH18|1||2026-04-17 13:48:09|
3471|6400903|160|ED|0170261AG7WD7|1||2026-04-15 10:56:01|
3577|6300710|521|CR|223|1||2026-04-16 15:40:01|
1759|6000777|160|ED|0436260O47XB1|1||2026-04-10 16:39:03|
1925|6000476|160|ED|0436250MX2DT5|1||2026-04-24 17:09:04|
3471|6400969|160|ED|0436260O69XZ8|1||2026-04-17 19:48:03|
3471|6401082|160|ED|0436260OAHQ42|1||2026-04-29 18:13:05|
1614|6002015|160|ED|MNVA26005BPN5|1||2026-04-08 09:17:03|
1925|6100248|160|ED|0436250MVK586|1||2026-04-08 14:04:09|
3471|6400752|160|ED|0436260O01J68|1||2026-04-01 16:33:04|
1614|6002015|160|SO|AA|1||2026-04-08 09:17:03|
3471|6401023|160|ED|0436260O7ZHN4|1||2026-04-23 11:58:03|
1614|6001822|160|ED|MNVA2600599F2|1||2026-04-07 12:20:09|
1614|6002107|160|ED|MNVA26005ZM11|1||2026-04-16 16:30:02|
1614|6002009|160|ED|0438261E1F7B8|1||2026-04-08 08:43:01|
3577|6300619|521|ED|MNVA26005F7B3|1||2026-04-08 15:29:02|
3043|6700009|523|ED|0170261A38XA2|1||2026-04-06 18:24:01|
1925|6100275|160|ED|0436260NC44Y6|1||2026-04-16 15:53:02|
1614|6002056|160|ED|0170261A34698|1||2026-04-14 14:56:02|
1614|6002233|160|IM|482023|1||2026-04-21 10:01:02|
1614|6002107|160|ED|0170261A2LAE2|1||2026-04-16 16:30:02|
3471|6400965|160|ED|0170261AGWYL5|1||2026-04-17 20:23:00|
3471|6401082|160|ED|0436260OAGE91|1||2026-04-29 18:13:05|
1614|6002172|160|SO|AA|1||2026-04-20 16:19:03|
1925|6100248|160|ED|0436250MVK7Z3|1||2026-04-08 14:04:09|
1614|6002189|160|ED|MNVA260066YE4|1||2026-04-16 14:21:01|
1925|6100269|160|ED|0436250MVK6J8|1||2026-04-16 15:12:02|
3471|6401023|160|ED|0170261AJAFO5|1||2026-04-23 11:58:03|
3471|6400761|160|ED|0438261DZ4LD4|1||2026-04-01 16:33:03|
3471|6400871|160|CR|39|1||2026-04-08 09:57:03|
3043|6700010|520|ED|0170261A5ZBQ3|1||2026-04-06 12:50:02|
1614|6002056|160|PP|20239540|1||2026-04-14 14:56:02|
3496|6000408|850|ED|MNVA26006LVR2|1||2026-04-21 10:37:04|
1614|6001819|160|ED|MNVA260058H47|1||2026-04-07 12:20:08|
1614|6001964|160|ED|0436260O06IQ2|1||2026-04-06 10:53:03|
3043|6700010|520|ED|0170261A99NE4|1||2026-04-06 12:50:02|
1647|6008805|240|ED|0428260HDWZH6|1||2026-04-17 20:02:04|
3471|6400871|160|PD|2|1|1|2026-04-08 09:57:03|
1925|6700205|160|ED|0170261AOG1K2|1||2026-04-23 16:43:02|
3471|6401022|160|ED|0170261AJ0IY5|1||2026-04-22 19:32:02|
1925|6100248|160|ED|0436260NC41J1|1||2026-04-08 14:04:09|
1647|6007986|240|ED|0433260DQ7K38|1||2026-04-01 17:16:04|
3471|6400789|160|ED|0436260O0EKY5|1||2026-04-01 11:54:01|
3471|6401052|160|CR|40|1||2026-04-29 12:32:03|
3577|6300660|521|IM|482023|1||2026-04-09 14:37:01|
1647|6008805|240|ED|0428260HCPZW2|1||2026-04-17 20:02:04|
3577|6300620|521|IM|482023|1||2026-04-03 09:50:01|
1614|6001964|160|CR|241|1||2026-04-06 10:53:03|
1925|6100273|160|ED|0428250E9O9N6|1||2026-04-16 15:53:01|
1614|6001820|160|ED|0438261E1INS5|1||2026-04-07 12:20:07|
3471|6400990|160|ED|MNVA26006VDU1|1||2026-04-22 22:33:02|
3471|6400841|160|ED|0436260O0PI21|1||2026-04-01 18:25:04|
3471|6400869|160|ED|01922618A8OW6|1||2026-04-08 09:57:02|
1925|6700213|160|ED|0428260HGTFR6|1||2026-04-23 14:19:01|
3471|6401023|160|IM|482023|1||2026-04-23 11:58:03|
3471|6400950|160|ED|0436260O3IAE6|1||2026-04-17 17:06:02|
3471|6400752|160|ED|0436260O01IP2|1||2026-04-01 16:33:04|
1614|6001958|160|CR|241|1||2026-04-06 10:52:02|
3577|6300620|521|ED|019226187VCN3|1||2026-04-03 09:50:01|
3043|6001043|523|ED|0433260DVYJG7|1||2026-04-29 12:36:01|
3471|6400965|160|ED|0436260O6O166|1||2026-04-17 20:23:00|
3471|6400869|160|CR|39|1||2026-04-08 09:57:02|
3471|6400841|160|ED|0436260O0PHY8|1||2026-04-01 18:25:04|
3471|6400887|160|CR|39|1||2026-04-15 21:19:01|
1614|6002329|160|ED|0438261EF8W83|1||2026-04-23 18:49:03|
1647|6007987|240|ED|0170261A8X2P2|1||2026-04-01 17:15:05|
3471|6400808|160|ED|0436260O0TCB2|1||2026-04-02 00:48:03|
3043|6700012|523|ED|0170261A8H5Y6|1||2026-04-10 16:21:02|
1614|6001823|160|ED|0436260NY6KC4|1||2026-04-07 12:21:02|
1925|6700213|160|ED|0438261EGG155|1||2026-04-23 14:19:01|
3471|6400948|160|ED|0436260O5P3L5|1||2026-04-17 17:35:02|
3577|6300688|521|ED|0438261E8NB34|1||2026-04-14 15:20:02|
3471|6400752|160|ED|0436260O01JR3|1||2026-04-01 16:33:04|
1614|6003574|160|ED|0170261AFPKE3|2||2026-04-23 08:47:03|
3471|6400900|160|ED|0436260O41KA2|1||2026-04-15 10:55:04|
3471|6401022|160|PP|20239540|1||2026-04-22 19:32:02|
1925|6700213|160|ED|0428260HGTFU6|1||2026-04-23 14:19:01|
1614|6001823|160|SO|AA|1||2026-04-07 12:21:02|
3471|6400844|160|ED|0170261A020B5|1||2026-04-01 16:35:04|
3471|6400990|160|ED|0436260O7YDH7|1||2026-04-22 22:33:02|
1647|6008356|240|ED|0428260HB7V63|1||2026-04-06 18:16:02|
3471|6400894|160|ED|0436260O2HTY1|1||2026-04-14 23:52:01|
3471|6400990|160|ED|0170261AHD2P2|1||2026-04-22 22:33:02|
3043|6700012|523|PC||1||2026-04-10 16:21:02|
1614|6002110|160|SO|AA|1||2026-04-15 11:37:06|
1925|6700213|160|ED|0170261AOI8H1|1||2026-04-23 14:19:01|
3471|6401052|160|ED|MNVA26007IFA1|1||2026-04-29 12:32:03|
3471|6400897|160|CR|241|1||2026-04-15 00:27:01|
1925|6100277|160|ED|01922618FI1X5|1||2026-04-16 18:17:02|
1614|6002007|160|SO|AA|1||2026-04-08 08:43:02|
3577|6300644|521|IM|482023|1||2026-04-09 14:37:01|
1614|6002340|160|ED|01922618K26K8|1||2026-04-27 08:43:06|
1925|6700213|160|ED|0428260HG55V3|1||2026-04-23 14:19:01|
1614|6003572|160|ED|0170261AFPJ44|2||2026-04-22 20:06:03|
3471|6400844|160|CR|39|1||2026-04-01 16:35:04|
1925|6100277|160|ED|0436250MVK8Z5|1||2026-04-16 18:17:02|
3471|6400946|160|ED|0436260O5H1S6|1||2026-04-17 14:11:01|
3471|6400894|160|ED|0170261A8C371|1||2026-04-14 23:52:01|
3471|6401077|160|ED|0170261ANZOW2|1||2026-04-18 13:40:01|
3043|6700012|523|ED|0170261A9U1Z2|1||2026-04-10 16:21:02|
3496|6000367|850|IM|482023|1||2026-04-09 18:12:07|
1905|6009723|160|ED|0170261AML777|1||2026-04-20 18:03:03|
1614|6002168|160|ED|0436260O0MRF7|1||2026-04-20 16:19:01|
3496|6000370|850|ED|0170261AMXPJ1|1||2026-04-17 16:43:08|
3471|6400752|160|ED|0436260O01K94|1||2026-04-01 16:33:04|
3471|6400902|160|ED|0438261E8BOR4|1||2026-04-15 10:55:01|
1614|6001825|160|ED|01702619XMRE4|1||2026-04-07 12:21:03|
3471|6401022|160|ED|0438261EI3AM8|1||2026-04-22 19:32:02|
1925|6100248|160|ED|0436260NC44Y6|1||2026-04-08 14:04:09|
1925|6700204|160|ED|0428260HG1RB8|1||2026-04-24 10:16:02|
1925|6100305|160|ED|MNVA26006CQU8|1||2026-04-17 13:12:02|
3471|6400900|160|ED|0436260O427C1|1||2026-04-15 10:55:04|
3471|6400894|160|ED|MNVA260060VE3|1||2026-04-14 23:52:01|
3043|6700015|523|PC||1||2026-04-18 12:09:02|
3471|6400900|160|ED|01922618EVVX4|1||2026-04-15 10:55:04|
3471|6400894|160|ED|0436260O2HTU4|1||2026-04-14 23:52:01|
1925|6700204|160|ED|0428260HFWRA3|1||2026-04-24 10:16:02|
1614|6002314|160|ED|0438261EDHXI2|1||2026-04-20 14:09:03|
1925|6000474|160|ED|0436250MVK6J8|1||2026-04-24 17:09:03|
3471|6400837|160|PP|20239540|1||2026-04-01 18:25:03|
3471|6400752|160|ED|0436260O01MY1|1||2026-04-01 16:33:04|
3043|6700005|520|ED|0170261A00IO6|1||2026-04-06 17:28:01|
3471|6400846|160|ED|0170261A02BQ1|1||2026-04-01 18:26:02|
3471|6401013|160|PP|20239540|1||2026-04-23 11:15:02|
3471|6400900|160|ED|0436260O438W8|1||2026-04-15 10:55:04|
1925|6000474|160|ED|0436260NC40Z6|1||2026-04-24 17:09:03|
1925|6100305|160|IM|482023|1||2026-04-17 13:12:02|
3471|6400900|160|ED|0436260O422S2|1||2026-04-15 10:55:04|
1614|6002325|160|IM|482023|1||2026-04-23 17:51:05|
3577|6300617|521|CR|158|1||2026-04-01 19:40:01|
3471|6400900|160|ED|0436260O439L7|1||2026-04-15 10:55:04|
1925|6100305|160|PP|20239540|1||2026-04-17 13:12:02|
1925|6000474|160|ED|0436250MVK814|1||2026-04-24 17:09:03|
1925|6000394|160|ED|0438261DY6723|1||2026-04-01 12:58:01|
1925|6700250|160|ED|0428260HHOZK3|1||2026-04-28 20:01:01|
3471|6400837|160|ED|0436260O0KEQ7|1||2026-04-01 18:25:03|
3471|6400838|160|ED|0170261A0CTE3|1||2026-04-01 16:34:01|
3471|6400839|160|ED|0438261DXWYD3|1||2026-04-01 18:25:05|
3471|6400842|160|ED|0170261A2CR55|1||2026-04-01 16:34:01|
3471|6401023|160|ED|MNVA26006WJE7|1||2026-04-23 11:58:03|
3496|6000481|850|CR|303|1||2026-04-27 12:03:03|
1925|6000474|160|ED|0436260O6LCI3|1||2026-04-24 17:09:03|
1647|6008805|240|ED|0428260HD9HO1|1||2026-04-17 20:02:04|
3471|6400986|160|ED|0438261EHQTD3|1||2026-04-22 21:37:01|
3496|6000413|850|IM|482023|1||2026-04-17 14:46:11|
3471|6401072|160|ED|0170261AN7A71|1||2026-04-17 17:45:03|
3471|6400900|160|ED|0436260O42196|1||2026-04-15 10:55:04|
3471|6400894|160|IM|482023|1||2026-04-14 23:52:01|
1925|6000474|160|ED|0436250MVK748|1||2026-04-24 17:09:03|
3577|6300672|521|ED|0438261E5AVP7|1||2026-04-15 15:11:01|
3471|6400994|160|ED|0436260O8B7B8|1||2026-04-22 23:30:01|
1925|6100269|160|IM|482023|1||2026-04-16 15:12:02|
3043|6700005|520|ED|0170261A4JAE3|1||2026-04-06 17:28:01|
3471|6401011|160|CR|40|1||2026-04-23 10:26:05|
3577|6300688|521|ED|04412602SL8D6|1||2026-04-14 15:20:02|
1614|6002308|160|ED|0438261EDHXI2|1||2026-04-20 14:08:03|
1925|6000421|160|ED|0438261E854G7|1||2026-04-15 13:54:04|
1614|6001817|160|IM|482023|1||2026-04-07 12:20:08|
3496|6000480|850|ED|0438261ELO0F5|1||2026-04-24 18:40:11|
3577|6300641|521|ED|01922618FSDP6|1||2026-04-14 18:30:01|
3471|6401016|160|ED|0170261AK1555|1||2026-04-23 14:42:01|
3471|6401072|160|ED|MNVA26006GNK4|1||2026-04-17 17:45:03|
1925|6700208|160|ED|01922618KHZY4|1||2026-04-23 20:27:02|
3496|6000480|850|ED|MNVA260077OZ4|1||2026-04-24 18:40:11|
3577|6300737|521|PP|20239540|1||2026-04-22 20:23:01|
3153|6005835|240|ED|0438261E4O052|1||2026-04-10 13:51:05|
1614|6002308|160|ED|MNVA26006GB27|1||2026-04-20 14:08:03|
3577|6300688|521|ED|0170261AGIOT5|1||2026-04-14 15:20:02|
3043|6700005|520|ED|0170261A00IH5|1||2026-04-06 17:28:01|
3471|6400839|160|ED|MNVA26004XOJ1|1||2026-04-01 18:25:05|
1614|6001822|160|ED|0438261E1INS5|1||2026-04-07 12:20:09|
1614|6002163|160|ED|MNVA26006I1B5|1||2026-04-20 14:20:02|
3043|6700017|523|IM|482023|1||2026-04-18 12:09:01|
3577|6300737|521|ED|0438261EIW1K2|1||2026-04-22 20:23:01|
1614|6002113|160|PP|20239540|1||2026-04-16 17:35:04|
3471|6400798|160|ED|01702619YAYC4|1||2026-04-02 00:49:02|
3897|6603591|240|ED|0438261EDYRZ3|1||2026-04-16 15:21:11|
1614|6003557|160|ED|0436260O7MXV2|2||2026-04-23 09:17:03|
3577|6300713|521|PP|20239540|1||2026-04-16 16:57:02|
1614|6002113|160|ED|MNVA26005ZRM1|1||2026-04-16 17:35:04|
1614|6001825|160|CR|39|1||2026-04-07 12:21:03|
1925|6100248|160|ED|0436250MVK748|1||2026-04-08 14:04:09|
1925|6700250|160|ED|04432600BD2Z6|1||2026-04-28 20:01:01|
1614|6002191|160|ED|MNVA260066VF3|1||2026-04-16 09:08:01|
3471|6400759|160|ED|0438261DZ41V3|1||2026-04-01 23:55:01|
3471|6400804|160|ED|0436260O0NQ87|1||2026-04-02 01:05:02|
3471|6400845|160|ED|0170261A025P1|1||2026-04-01 18:26:02|
1925|6700250|160|ED|01762600A5SR6|1||2026-04-28 20:01:01|
3496|6000481|850|ED|0438261EMMB65|1||2026-04-27 12:03:03|
3577|6300608|521|ED|MNVA26005E6X5|1||2026-04-08 14:57:01|
1647|6008357|240|ST|22|1||2026-04-03 14:58:01|
3471|6400965|160|CR|241|1||2026-04-17 20:23:00|
3043|6000968|523|PC||1||2026-04-24 12:01:01|
1614|6002119|160|ED|MNVA26005XJ37|1||2026-04-14 12:19:06|
3471|6400798|160|CR|40|1||2026-04-02 00:49:02|
1614|6002321|160|ED|0438261EF8W83|1||2026-04-23 17:51:04|
3471|6400988|160|ED|0436260O82Z53|1||2026-04-22 21:37:02|
1614|6001957|160|ED|0192261858QN3|1||2026-04-06 10:12:01|
3471|6401099|160|ED|0438261EM9NS5|1||2026-04-30 10:39:05|
3471|6401020|160|ED|0438261EH3UN7|1||2026-04-23 11:32:02|
3471|6400804|160|ED|0436260O0O4Y1|1||2026-04-02 01:05:02|
1925|6100315|160|IM|482023|1||2026-04-17 14:33:03|
3471|6400845|160|PP|20239540|1||2026-04-01 18:26:02|
3043|6700015|523|ED|0170261AD8AU8|1||2026-04-18 12:09:02|
1925|6100273|160|ED|MNVA260062PM2|1||2026-04-16 15:53:01|
3471|6400988|160|ED|0436260O82VQ2|1||2026-04-22 21:37:02|
1614|6003565|160|CR|40|2||2026-04-23 09:18:03|
3471|6400798|160|ED|0436260O1POO6|1||2026-04-02 00:49:02|
3471|6400999|160|CR|40|1||2026-04-17 15:18:01|
1925|6100248|160|IM|482023|1||2026-04-08 14:04:09|
3471|6400798|160|ED|0436260O1PRA1|1||2026-04-02 00:49:02|
1614|6002215|160|IM|482023|1||2026-04-16 19:40:02|
3471|6400988|160|ED|0436260O82KN6|1||2026-04-22 21:37:02|
3471|6400784|160|ED|MNVA26004SWG7|1||2026-04-01 11:53:01|
1925|6700250|160|ED|0428260HHNRB1|1||2026-04-28 20:01:01|
3471|6400845|160|ED|0436260O0XNJ8|1||2026-04-01 18:26:02|
1614|6002336|160|ED|0170261AHK4X7|1||2026-04-25 13:02:01|
1925|6100315|160|ED|MNVA26006D554|1||2026-04-17 14:33:03|
3471|6400750|160|ED|0436260O08FW4|1||2026-04-01 18:25:04|
3496|6000482|850|CR|293|1||2026-04-28 19:23:03|
1614|6001956|160|SO|AA|1||2026-04-06 10:11:02|
1925|6100256|160|ED|0436250MVK748|1||2026-04-08 17:00:04|
1647|6009419|240|ED|0428260HG60D7|1||2026-04-20 17:41:12|
3471|6401010|160|ED|MNVA26006W081|1||2026-04-23 11:32:03|
1647|6008356|240|ED|0428260HA5QG5|1||2026-04-06 18:16:02|
1614|6003571|160|ED|0436260O7HKD3|2||2026-04-23 09:09:05|
3471|6401017|160|PP|20239540|1||2026-04-23 11:33:03|
1614|6002331|160|SO|AA|1||2026-04-23 17:52:04|
1925|6100256|160|ED|01702513WKYT5|1||2026-04-08 17:00:04|
1614|6002342|160|ED|0438261EEFD53|1||2026-04-27 08:43:06|
3471|6401057|160|ED|0436260OA0NR3|1||2026-04-29 13:11:05|
3471|6400900|160|ED|MNVA2600617Y2|1||2026-04-15 10:55:04|
1614|6002164|160|SO|AA|1||2026-04-20 16:19:02|
1614|6002336|160|ED|01922618K2653|1||2026-04-25 13:02:01|
3471|6400750|160|CR|39|1||2026-04-01 18:25:04|
1925|6000474|160|CR|40|1||2026-04-24 17:09:03|
