Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveCaso|IdentificadorCaso|ComplementoCaso|FechaPagoReal
1614|6003559|160|98020019|202|EC|1||2026-04-23 10:28:02|
1614|6002172|160|98020019|101|EC|1||2026-04-20 16:19:03|
1614|6002241|160|87082999|26|PS|XIX||2026-04-21 10:02:03|
1614|6002233|160|85365099|145|EN|X|NOM-024-SCFI-2013|2026-04-21 10:01:02|
1614|6002325|160|98020019|182|EC|1||2026-04-23 17:51:05|
3471|6401100|160|98020019|117|EC|1||2026-04-29 18:53:02|
3471|6401058|160|63079099|1|EX|31||2026-04-29 12:33:02|
3471|6400988|160|85122099|91|EN|X|NOM-024-SCFI-2013|2026-04-22 21:37:02|
1614|6002323|160|39263002|27|PS|XIX||2026-04-23 17:51:05|
1925|6700253|160|73269099|1|XP|T9|U|2026-04-29 12:49:02|
1925|6700252|160|87082999|75|PS|XIX||2026-04-28 18:17:02|
3471|6401019|160|87089999|78|EN|X|NOM-050-SCFI-2004|2026-04-23 11:33:04|
1614|6002311|160|98020019|67|EC|1||2026-04-20 15:17:02|
1614|6002313|160|87082999|144|PS|XIX||2026-04-20 15:18:02|
1614|6002299|160|87082999|137|PS|XIX||2026-04-20 16:04:01|
1614|6003575|160|98020019|121|EC|1||2026-04-23 09:10:05|
1925|6000474|160|98020019|216|EC|1||2026-04-24 17:09:03|
1614|6002172|160|98020019|69|EC|1||2026-04-20 16:19:03|
1614|6002303|160|87089999|117|EN|X|NOM-050-SCFI-2004|2026-04-20 16:04:02|
1614|6002172|160|98020019|150|EC|1||2026-04-20 16:19:03|
1925|6000480|160|87082999|160|PS|XIX||2026-04-24 17:08:02|
3471|6401084|160|87087006|115|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:04|
3471|6401061|160|87082999|43|PS|XIX||2026-04-29 17:30:05|
3471|6400988|160|87082999|82|PS|XIX||2026-04-22 21:37:02|
1614|6003567|160|73181504|143|PS|XIX||2026-04-23 11:04:03|
1925|6700254|160|87082999|36|PS|XIX||2026-04-29 17:20:04|
3471|6401096|160|85044099|26|EN|ENOM|NOM-058-SCFI-2017|2026-04-29 18:13:02|
1925|6000480|160|98020019|57|EC|1||2026-04-24 17:08:02|
1614|6003562|160|73269099|2|XP|T1|U|2026-04-22 20:46:02|
1614|6002296|160|73269099|5|XP|T9|U|2026-04-20 14:08:05|
1614|6002303|160|98020019|75|EC|1||2026-04-20 16:04:02|
1614|6003581|160|87082999|33|PS|XIX||2026-04-23 09:09:02|
1925|6700213|160|87089999|420|EN|X|NOM-050-SCFI-2004|2026-04-23 14:19:01|
1614|6002233|160|87082999|169|PS|XIX||2026-04-21 10:01:02|
3496|6000321|850|98020019|134|EC|1||2026-04-21 12:53:07|
1614|6002307|160|87082999|35|PS|XIX||2026-04-20 16:05:04|
1614|6003579|160|98020019|101|EC|1||2026-04-23 09:09:01|
3471|6401082|160|87082999|22|PS|XIX||2026-04-29 18:13:05|
1925|6700250|160|87082999|26|PS|XIX||2026-04-28 20:01:01|
3471|6401015|160|84821099|95|EN|X|NOM-050-SCFI-2004|2026-04-23 11:15:03|
1614|6002323|160|98020019|93|EC|1||2026-04-23 17:51:05|
3471|6401061|160|87089999|13|EN|X|NOM-050-SCFI-2004|2026-04-29 17:30:05|
3471|6401100|160|87089999|80|EN|X|NOM-050-SCFI-2004|2026-04-29 18:53:02|
1925|6000480|160|87089999|134|EN|X|NOM-050-SCFI-2004|2026-04-24 17:08:02|
1614|6002233|160|98020019|87|EC|1||2026-04-21 10:01:02|
1614|6002243|160|87089999|2|EN|X|NOM-050-SCFI-2004|2026-04-21 10:02:02|
1614|6002311|160|87082999|1|PS|XIX||2026-04-20 15:17:02|
1614|6003558|160|73269099|8|XP|T1|U|2026-04-23 08:47:05|
1614|6003573|160|87082999|125|PS|XIX||2026-04-23 09:10:02|
3471|6400990|160|98020019|61|EC|1||2026-04-22 22:33:02|
1614|6003562|160|73269099|1|XP|T1|U|2026-04-22 20:46:02|
3471|6400992|160|87082999|23|PS|XIX||2026-04-22 22:33:02|
1925|6000480|160|87089999|175|EN|X|NOM-050-SCFI-2004|2026-04-24 17:08:02|
3471|6401101|160|73269099|5|XP|T1|U|2026-04-29 18:53:02|
1925|6700244|160|87082999|125|PS|XIX||2026-04-28 20:00:01|
1614|6003561|160|85122099|35|PS|XIX||2026-04-23 09:17:04|
3471|6401015|160|98020019|16|EC|1||2026-04-23 11:15:03|
3471|6401059|160|87082999|81|PS|XIX||2026-04-29 12:33:03|
3471|6401102|160|98020019|256|EC|1||2026-04-29 18:54:01|
3471|6401019|160|87089412|8|EN|X|NOM-050-SCFI-2004|2026-04-23 11:33:04|
1614|6002309|160|87082999|20|PS|XIX||2026-04-20 15:17:01|
1614|6002241|160|87089999|50|EN|X|NOM-050-SCFI-2004|2026-04-21 10:02:03|
1614|6002299|160|98020019|65|EC|1||2026-04-20 16:04:01|
1925|6700213|160|98020019|257|EC|1||2026-04-23 14:19:01|
1614|6002320|160|73269099|4|XP|T1|U|2026-04-23 16:49:03|
3471|6401066|160|82079099|5|EN|X|NOM-050-SCFI-2004|2026-04-22 19:31:01|
3471|6400988|160|87082999|148|PS|XIX||2026-04-22 21:37:02|
1614|6002304|160|73269099|8|XP|T1|U|2026-04-20 14:08:06|
1614|6003565|160|87082999|62|PS|XIX||2026-04-23 09:18:03|
3471|6401057|160|39263002|84|EN|U|NOM-050-SCFI-2004|2026-04-29 13:11:05|
3471|6401096|160|87082999|118|PS|XIX||2026-04-29 18:13:02|
1614|6002233|160|87082999|160|PS|XIX||2026-04-21 10:01:02|
1614|6002233|160|98020019|42|EC|1||2026-04-21 10:01:02|
1925|6700250|160|98020019|91|EC|1||2026-04-28 20:01:01|
1925|6700262|160|87082999|37|PS|XIX||2026-04-29 14:06:02|
3471|6401019|160|87089999|79|EN|X|NOM-050-SCFI-2004|2026-04-23 11:33:04|
1614|6002297|160|87082999|80|PS|XIX||2026-04-20 16:04:02|
1614|6002168|160|85122099|37|PS|XIX||2026-04-20 16:19:01|
3471|6401066|160|39173291|25|XP|S1|U|2026-04-22 19:31:01|
1614|6002323|160|98020019|101|EC|1||2026-04-23 17:51:05|
1925|6000478|160|87089999|51|EN|X|NOM-050-SCFI-2004|2026-04-24 17:09:03|
3471|6400988|160|87088007|45|PS|XIX||2026-04-22 21:37:02|
3471|6400994|160|98020019|188|EC|1||2026-04-22 23:30:01|
1614|6002305|160|87082999|23|PS|XIX||2026-04-20 16:05:03|
1925|6000474|160|39269099|207|XP|S3|U|2026-04-24 17:09:03|
3471|6401052|160|73269099|6|XP|T9|U|2026-04-29 12:32:03|
3471|6401098|160|85122099|97|EN|X|NOM-024-SCFI-2013|2026-04-29 18:53:01|
1614|6002233|160|98020019|84|EC|1||2026-04-21 10:01:02|
3577|6300793|521|84213999|15|EN|X|NOM-003-SCFI-2014|2026-04-23 12:32:01|
3471|6401100|160|98020019|153|EC|1||2026-04-29 18:53:02|
3471|6401082|160|98020019|191|EC|1||2026-04-29 18:13:05|
1614|6003574|160|73269099|7|XP|T9|U|2026-04-23 08:47:03|
1614|6002305|160|87089999|66|EN|X|NOM-050-SCFI-2004|2026-04-20 16:05:03|
3471|6400988|160|98020019|8|EC|1||2026-04-22 21:37:02|
1614|6002311|160|98020019|71|EC|1||2026-04-20 15:17:02|
1614|6003573|160|87082999|119|PS|XIX||2026-04-23 09:10:02|
3471|6401013|160|87089999|136|EN|X|NOM-050-SCFI-2004|2026-04-23 11:15:02|
1614|6002174|160|98020019|125|EC|1||2026-04-20 16:19:02|
1614|6002299|160|87082999|14|PS|XIX||2026-04-20 16:04:01|
1614|6002313|160|87082999|59|PS|XIX||2026-04-20 15:18:02|
1925|6000476|160|87089999|9|EN|X|NOM-050-SCFI-2004|2026-04-24 17:09:04|
3471|6401102|160|87082999|68|PS|XIX||2026-04-29 18:54:01|
1925|6700250|160|98020019|12|EC|1||2026-04-28 20:01:01|
1614|6002325|160|98020019|223|EC|1||2026-04-23 17:51:05|
1614|6002327|160|87082999|65|PS|XIX||2026-04-23 17:52:02|
3496|6000482|850|87082999|4|PS|XIX||2026-04-28 19:23:03|
3471|6401083|160|73269099|7|XP|T3|U|2026-04-29 17:30:04|
1614|6003568|160|63079099|6|XP|T1|U|2026-04-23 08:47:01|
1614|6003560|160|73269099|4|XP|T9|U|2026-04-22 20:46:01|
3471|6400988|160|87082999|108|PS|XIX||2026-04-22 21:37:02|
1614|6002172|160|82060001|34|EN|X|NOM-050-SCFI-2004|2026-04-20 16:19:03|
1925|6000477|160|73269099|5|XP|T9|U|2026-04-24 17:09:02|
1925|6000476|160|87089999|18|EN|X|NOM-050-SCFI-2004|2026-04-24 17:09:04|
3471|6400988|160|87087099|118|EN|ENOM|NOM-086-SCFI-2018|2026-04-22 21:37:02|
3471|6400988|160|98020019|24|EC|1||2026-04-22 21:37:02|
1614|6002301|160|39263002|61|EN|X|NOM-050-SCFI-2004|2026-04-20 16:04:03|
1925|6000476|160|87087099|27|EN|U|NOM-050-SCFI-2004|2026-04-24 17:09:04|
3471|6401082|160|98020019|146|EC|1||2026-04-29 18:13:05|
1614|6002337|160|87082999|74|PS|XIX||2026-04-27 09:15:03|
1614|6003569|160|98020019|60|EC|1||2026-04-23 10:28:03|
3471|6401023|160|98020019|10|EC|1||2026-04-23 11:58:03|
3471|6401099|160|73269099|2|XP|T3|U|2026-04-30 10:39:05|
3471|6401082|160|87082101|129|EN|X|NOM-119-SCFI-2000|2026-04-29 18:13:05|
1614|6003565|160|83100099|50|PS|XIX||2026-04-23 09:18:03|
3471|6401024|160|73269099|3|XP|T9|U|2026-04-22 19:32:04|
1614|6002168|160|98020019|41|EC|1||2026-04-20 16:19:01|
3471|6400988|160|87087099|118|EN|U|NOM-050-SCFI-2004|2026-04-22 21:37:02|
1925|6000476|160|87082999|6|PS|XIX||2026-04-24 17:09:04|
1925|6700213|160|98020019|324|EC|1||2026-04-23 14:19:01|
1614|6002247|160|98020019|79|EC|1||2026-04-21 10:02:04|
1614|6002239|160|98020019|183|EC|1||2026-04-21 10:02:05|
3471|6400988|160|87082999|127|PS|XIX||2026-04-22 21:37:02|
1925|6000476|160|87082999|101|PS|XIX||2026-04-24 17:09:04|
3471|6401057|160|39263002|83|EN|U|NOM-050-SCFI-2004|2026-04-29 13:11:05|
1614|6002335|160|87089999|46|EN|X|NOM-050-SCFI-2004|2026-04-27 09:15:02|
1925|6700215|160|87082999|42|PS|XIX||2026-04-23 14:49:02|
3471|6401011|160|87082999|36|PS|XIX||2026-04-23 10:26:05|
3471|6401084|160|98020019|166|EC|1||2026-04-29 11:55:04|
3471|6401057|160|98020019|175|EC|1||2026-04-29 13:11:05|
1614|6003565|160|87088007|19|EN|X|NOM-050-SCFI-2004|2026-04-23 09:18:03|
1614|6002311|160|39263002|43|PS|XIX||2026-04-20 15:17:02|
1614|6002239|160|40091203|127|EN|U|NOM-209-SCFI-2017|2026-04-21 10:02:05|
3471|6400988|160|87082999|138|PS|XIX||2026-04-22 21:37:02|
1925|6700213|160|84833004|24|EN|X|NOM-050-SCFI-2004|2026-04-23 14:19:01|
1925|6700213|160|98020019|533|EC|1||2026-04-23 14:19:01|
3471|6401066|160|82041199|7|EN|X|NOM-050-SCFI-2004|2026-04-22 19:31:01|
1614|6002233|160|98020019|224|EC|1||2026-04-21 10:01:02|
3471|6400988|160|39263002|65|PS|XIX||2026-04-22 21:37:02|
1925|6000476|160|87082999|43|PS|XIX||2026-04-24 17:09:04|
1925|6700252|160|87082999|40|PS|XIX||2026-04-28 18:17:02|
3471|6401084|160|87089412|111|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:04|
1925|6700213|160|87082999|131|PS|XIX||2026-04-23 14:19:01|
1614|6002321|160|87089999|30|EN|X|NOM-050-SCFI-2004|2026-04-23 17:51:04|
3471|6401082|160|87087006|89|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401080|160|85044099|23|EN|ENOM|NOM-058-SCFI-2017|2026-04-29 11:55:03|
1614|6003557|160|87082999|25|PS|XIX||2026-04-23 09:17:03|
1614|6002315|160|87087099|7|EN|X|NOM-086-SCFI-2018|2026-04-20 15:18:02|
1614|6002239|160|87082999|41|PS|XIX||2026-04-21 10:02:05|
1614|6002234|160|73269099|2|XP|T9|U|2026-04-20 16:43:02|
1925|6700213|160|87082999|145|PS|XIX||2026-04-23 14:19:01|
3471|6400988|160|98020019|5|EC|1||2026-04-22 21:37:02|
3471|6400994|160|85044099|50|EN|X|NOM-001-SCFI-2018|2026-04-22 23:30:01|
3471|6400992|160|98020019|53|EC|1||2026-04-22 22:33:02|
1614|6002171|160|63079099|1|EX|31||2026-04-20 14:21:06|
1614|6002331|160|87082999|32|PS|XIX||2026-04-23 17:52:04|
3043|6700019|523|87032199|4|PT| ||2026-04-29 13:16:01|
3471|6401057|160|98020019|193|EC|1||2026-04-29 13:11:05|
1614|6003575|160|85129007|37|EN|X|NOM-050-SCFI-2004|2026-04-23 09:10:05|
1925|6700213|160|98020019|278|EC|1||2026-04-23 14:19:01|
1925|6700245|160|73269099|9|XP|T1|U|2026-04-28 16:25:06|
3471|6401060|160|73269099|1|XP|T9|U|2026-04-29 17:30:04|
1614|6002331|160|87082999|2|PS|XIX||2026-04-23 17:52:04|
3471|6400992|160|98020019|41|EC|1||2026-04-22 22:33:02|
3471|6400996|160|83082001|20|PS|XIX||2026-04-22 23:30:02|
1614|6002172|160|98020019|112|EC|1||2026-04-20 16:19:03|
1614|6003581|160|87082201|56|PS|XIX||2026-04-23 09:09:02|
3577|6300737|521|85437099|19|EN|U|NOM-003-SCFI-2014|2026-04-22 20:23:01|
1614|6002164|160|98020019|85|EC|1||2026-04-20 16:19:02|
1614|6002319|160|85365099|12|EN|X|NOM-024-SCFI-2013|2026-04-20 15:18:03|
3471|6400990|160|98020019|72|EC|1||2026-04-22 22:33:02|
1925|6000474|160|98020019|168|EC|1||2026-04-24 17:09:03|
1925|6700254|160|87082999|193|PS|XIX||2026-04-29 17:20:04|
1925|6700261|160|73269099|2|XP|T9|U|2026-04-29 12:54:01|
1647|6008844|240|87032199|13|TL|USA||2026-04-24 20:02:08|
1925|6000480|160|98020019|56|EC|1||2026-04-24 17:08:02|
3471|6401082|160|84152001|53|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401102|160|87082999|223|PS|XIX||2026-04-29 18:54:01|
1925|6700204|160|85371004|129|PS|XIX||2026-04-24 10:16:02|
1614|6002309|160|87089999|48|EN|X|NOM-050-SCFI-2004|2026-04-20 15:17:01|
1614|6002239|160|98020019|70|EC|1||2026-04-21 10:02:05|
1614|6002247|160|87089999|27|EN|X|NOM-050-SCFI-2004|2026-04-21 10:02:04|
1614|6003569|160|84254299|136|EN|X|NOM-114-SCFI-2016|2026-04-23 10:28:03|
1925|6700206|160|87089412|27|EN|X|NOM-050-SCFI-2004|2026-04-23 20:27:03|
1614|6002301|160|87089999|12|EN|X|NOM-050-SCFI-2004|2026-04-20 16:04:03|
1614|6002233|160|87082999|118|PS|XIX||2026-04-21 10:01:02|
1614|6002298|160|73269099|5|XP|T9|U|2026-04-20 14:08:07|
1614|6003571|160|87089999|5|EN|X|NOM-050-SCFI-2004|2026-04-23 09:09:05|
3471|6401057|160|98020019|172|EC|1||2026-04-29 13:11:05|
3471|6401057|160|98020019|185|EC|1||2026-04-29 13:11:05|
1925|6000480|160|87082101|182|EN|X|NOM-119-SCFI-2000|2026-04-24 17:08:02|
1925|6700206|160|87082999|68|PS|XIX||2026-04-23 20:27:03|
3471|6401057|160|98020019|157|EC|1||2026-04-29 13:11:05|
3471|6401102|160|87082999|219|PS|XIX||2026-04-29 18:54:01|
3471|6401009|160|87089999|63|EN|X|NOM-050-SCFI-2004|2026-04-23 10:20:05|
3471|6400992|160|98020019|138|EC|1||2026-04-22 22:33:02|
1614|6002233|160|98020019|292|EC|1||2026-04-21 10:01:02|
1614|6002166|160|87082999|23|PS|XIX||2026-04-20 16:19:03|
1925|6700215|160|87082999|26|PS|XIX||2026-04-23 14:49:02|
1614|6002329|160|73269099|162|XP|T1|U|2026-04-23 18:49:03|
1614|6002301|160|87082999|3|PS|XIX||2026-04-20 16:04:03|
3496|6000321|850|87082201|47|PS|XIX||2026-04-21 12:53:07|
1614|6002309|160|87082201|84|PS|XIX||2026-04-20 15:17:01|
1925|6000474|160|98020019|63|EC|1||2026-04-24 17:09:03|
3471|6401082|160|98020019|165|EC|1||2026-04-29 18:13:05|
3471|6401057|160|98020019|229|EC|1||2026-04-29 13:11:05|
1925|6700213|160|98020019|358|EC|1||2026-04-23 14:19:01|
1925|6000480|160|98020019|60|EC|1||2026-04-24 17:08:02|
1925|6700250|160|98020019|94|EC|1||2026-04-28 20:01:01|
3471|6401102|160|98020019|146|EC|1||2026-04-29 18:54:01|
3471|6401017|160|87082999|34|PS|XIX||2026-04-23 11:33:03|
3471|6400989|160|73269099|1|XP|T9|U|2026-04-22 23:29:01|
3496|6000321|850|85365099|44|EN|X|NOM-003-SCFI-2014|2026-04-21 12:53:07|
1614|6002313|160|98020019|202|EC|1||2026-04-20 15:18:02|
1614|6003585|160|87082999|113|PS|XIX||2026-04-23 09:09:04|
1614|6003585|160|87088099|32|PS|XIX||2026-04-23 09:09:04|
1614|6002166|160|87082999|12|PS|XIX||2026-04-20 16:19:03|
3471|6400994|160|98020019|210|EC|1||2026-04-22 23:30:01|
1614|6002247|160|98020019|92|EC|1||2026-04-21 10:02:04|
1614|6003581|160|87082999|51|PS|XIX||2026-04-23 09:09:02|
1925|6700254|160|87089999|56|EN|X|NOM-050-SCFI-2004|2026-04-29 17:20:04|
3471|6401100|160|98020019|164|EC|1||2026-04-29 18:53:02|
1925|6000480|160|98020019|52|EC|1||2026-04-24 17:08:02|
1925|6700213|160|85444299|161|PS|XIX||2026-04-23 14:19:01|
3043|6001043|523|73269099|1|EB|4||2026-04-29 12:36:01|
1925|6700254|160|83023091|61|PS|XIX||2026-04-29 17:20:04|
1614|6003557|160|87082999|27|PS|XIX||2026-04-23 09:17:03|
1614|6002319|160|98020019|122|EC|1||2026-04-20 15:18:03|
3471|6400994|160|87082999|60|PS|XIX||2026-04-22 23:30:01|
3471|6400994|160|87088007|131|PS|XIX||2026-04-22 23:30:01|
3471|6401011|160|87082999|65|PS|XIX||2026-04-23 10:26:05|
1614|6002329|160|87089999|105|EN|X|NOM-050-SCFI-2004|2026-04-23 18:49:03|
1614|6002308|160|73269099|2|XP|T3|U|2026-04-20 14:08:03|
3471|6400994|160|85291009|168|EN|X|NOM-024-SCFI-2013|2026-04-22 23:30:01|
1614|6002172|160|87082999|182|PS|XIX||2026-04-20 16:19:03|
1614|6003569|160|90328999|126|PS|XIX||2026-04-23 10:28:03|
1925|6700254|160|98020019|109|EC|1||2026-04-29 17:20:04|
1925|6700260|160|85044099|39|PS|XIX||2026-04-29 13:55:04|
1614|6003571|160|87082999|25|PS|XIX||2026-04-23 09:09:05|
1647|6008844|240|87032199|44|PT| ||2026-04-24 20:02:08|
3471|6401053|160|87082999|54|PS|XIX||2026-04-29 12:32:05|
3471|6401096|160|85365099|29|EN|X|NOM-024-SCFI-2013|2026-04-29 18:13:02|
1925|6000474|160|87089999|43|EN|X|NOM-050-SCFI-2004|2026-04-24 17:09:03|
1614|6002172|160|98020019|138|EC|1||2026-04-20 16:19:03|
1614|6002239|160|98020019|161|EC|1||2026-04-21 10:02:05|
1614|6002172|160|87082999|164|PS|XIX||2026-04-20 16:19:03|
1925|6700204|160|98020019|185|EC|1||2026-04-24 10:16:02|
1925|6000480|160|98020019|202|EC|1||2026-04-24 17:08:02|
1614|6002172|160|98020019|121|EC|1||2026-04-20 16:19:03|
3471|6400996|160|98020019|61|EC|1||2026-04-22 23:30:02|
1614|6002172|160|98020019|86|EC|1||2026-04-20 16:19:03|
3471|6401011|160|87089999|23|EN|X|NOM-050-SCFI-2004|2026-04-23 10:26:05|
1925|6700254|160|98020019|217|EC|1||2026-04-29 17:20:04|
1925|6700242|160|98020019|123|EC|1||2026-04-28 18:17:04|
1925|6700206|160|39269029|78|EN|X|NOM-050-SCFI-2004|2026-04-23 20:27:03|
1925|6700201|160|39232991|2|XP|A1|U|2026-04-23 16:31:04|
3471|6401102|160|87089999|222|EN|X|NOM-050-SCFI-2004|2026-04-29 18:54:01|
1925|6700254|160|98020019|133|EC|1||2026-04-29 17:20:04|
3471|6401015|160|98020019|143|EC|1||2026-04-23 11:15:03|
1614|6002301|160|87082999|35|PS|XIX||2026-04-20 16:04:03|
1614|6002239|160|87082999|46|PS|XIX||2026-04-21 10:02:05|
1614|6002297|160|98020019|218|EC|1||2026-04-20 16:04:02|
3471|6401021|160|40169901|150|PS|XIX||2026-04-23 11:58:04|
1925|6700215|160|98020019|66|EC|1||2026-04-23 14:49:02|
1614|6002309|160|87082999|70|PS|XIX||2026-04-20 15:17:01|
1614|6002170|160|87089904|115|PS|XIX||2026-04-20 16:19:01|
1614|6002247|160|98020019|63|EC|1||2026-04-21 10:02:04|
3471|6401015|160|98020019|77|EC|1||2026-04-23 11:15:03|
3471|6401102|160|87082999|178|PS|XIX||2026-04-29 18:54:01|
1925|6700248|160|87082999|83|PS|XIX||2026-04-28 20:00:02|
1614|6002331|160|98020019|153|EC|1||2026-04-23 17:52:04|
1925|6000481|160|73269099|13|XP|T1|U|2026-04-24 17:08:01|
3471|6401102|160|98020019|129|EC|1||2026-04-29 18:54:01|
1925|6700246|160|87082999|8|PS|XIX||2026-04-28 20:00:02|
3471|6401009|160|98020019|7|EC|1||2026-04-23 10:20:05|
1614|6002235|160|87088007|10|EN|X|NOM-050-SCFI-2004|2026-04-21 10:01:03|
1614|6002166|160|87082999|39|PS|XIX||2026-04-20 16:19:03|
1614|6002172|160|87088007|16|PS|XIX||2026-04-20 16:19:03|
3471|6401023|160|98020019|93|EC|1||2026-04-23 11:58:03|
1614|6003563|160|87089999|58|EN|X|NOM-050-SCFI-2004|2026-04-23 09:18:02|
1614|6002166|160|87082999|28|PS|XIX||2026-04-20 16:19:03|
1614|6002243|160|87082999|10|PS|XIX||2026-04-21 10:02:02|
1614|6002237|160|87082999|55|PS|XIX||2026-04-21 10:02:02|
1925|6700213|160|98020019|349|EC|1||2026-04-23 14:19:01|
1925|6700262|160|87089999|148|EN|X|NOM-050-SCFI-2004|2026-04-29 14:06:02|
3471|6401082|160|98020019|183|EC|1||2026-04-29 18:13:05|
1925|6700213|160|98020019|332|EC|1||2026-04-23 14:19:01|
1925|6700201|160|73269099|5|XP|T1|U|2026-04-23 16:31:04|
3471|6401082|160|98020019|45|EC|1||2026-04-29 18:13:05|
3471|6401057|160|98020019|153|EC|1||2026-04-29 13:11:05|
1925|6700204|160|85122099|39|PS|XIX||2026-04-24 10:16:02|
1614|6002245|160|87089199|12|EN|X|NOM-050-SCFI-2004|2026-04-21 10:02:04|
1614|6002241|160|98020019|31|EC|1||2026-04-21 10:02:03|
1614|6002168|160|98020019|50|EC|1||2026-04-20 16:19:01|
1925|6700208|160|98020019|70|EC|1||2026-04-23 20:27:02|
1925|6700215|160|98020019|116|EC|1||2026-04-23 14:49:02|
1614|6002317|160|85044099|72|PS|XIX||2026-04-20 15:18:03|
1614|6002239|160|98020019|187|EC|1||2026-04-21 10:02:05|
1614|6002172|160|98020019|82|EC|1||2026-04-20 16:19:03|
1614|6002321|160|87082999|8|PS|XIX||2026-04-23 17:51:04|
3471|6401100|160|87089999|63|EN|X|NOM-050-SCFI-2004|2026-04-29 18:53:02|
3471|6401082|160|85444299|69|PS|XIX||2026-04-29 18:13:05|
1614|6003581|160|87082999|42|PS|XIX||2026-04-23 09:09:02|
1614|6003569|160|87082999|111|PS|XIX||2026-04-23 10:28:03|
3577|6300618|521|85071099|1|PS|XIX||2026-04-29 14:02:02|
3471|6401101|160|73269099|3|XP|T9|U|2026-04-29 18:53:02|
1614|6003577|160|87082999|2|PS|XIX||2026-04-23 09:10:06|
1614|6002299|160|87082999|19|PS|XIX||2026-04-20 16:04:01|
1614|6002237|160|87082999|5|PS|XIX||2026-04-21 10:02:02|
1614|6002170|160|98020019|154|EC|1||2026-04-20 16:19:01|
1614|6003577|160|87082999|35|PS|XIX||2026-04-23 09:10:06|
3471|6401023|160|85365099|51|EN|X|NOM-024-SCFI-2013|2026-04-23 11:58:03|
1614|6002168|160|98020019|53|EC|1||2026-04-20 16:19:01|
1614|6002235|160|87089999|4|EN|X|NOM-050-SCFI-2004|2026-04-21 10:01:03|
1614|6002166|160|87082999|4|PS|XIX||2026-04-20 16:19:03|
1925|6700204|160|87089999|143|EN|X|NOM-050-SCFI-2004|2026-04-24 10:16:02|
3471|6401080|160|87089999|126|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:03|
3471|6401056|160|56090002|8|EX|31||2026-04-29 13:10:02|
1614|6003573|160|98020019|87|EC|1||2026-04-23 09:10:02|
3471|6401011|160|87089999|20|EN|X|NOM-050-SCFI-2004|2026-04-23 10:26:05|
3471|6401053|160|87089999|40|EN|X|NOM-050-SCFI-2004|2026-04-29 12:32:05|
1925|6700294|160|83082001|34|PS|XIX||2026-04-29 10:50:04|
3577|6300621|521|98020019|58|EC|1||2026-04-22 17:02:01|
3496|6000321|850|98020019|110|EC|1||2026-04-21 12:53:07|
1614|6002235|160|87082999|42|PS|XIX||2026-04-21 10:01:03|
1614|6002172|160|98020019|130|EC|1||2026-04-20 16:19:03|
1614|6003559|160|85044099|159|PS|XIX||2026-04-23 10:28:02|
1614|6002329|160|39269099|164|EN|X|NOM-002-CONAGUA-2021|2026-04-23 18:49:03|
1614|6002307|160|87082999|15|PS|XIX||2026-04-20 16:05:04|
1614|6002233|160|98020019|218|EC|1||2026-04-21 10:01:02|
1614|6002299|160|39235001|93|PS|XIX||2026-04-20 16:04:01|
1925|6700213|160|87082999|60|PS|XIX||2026-04-23 14:19:01|
1925|6700294|160|87082999|80|PS|XIX||2026-04-29 10:50:04|
3471|6401084|160|98020019|167|EC|1||2026-04-29 11:55:04|
1614|6003569|160|98020019|172|EC|1||2026-04-23 10:28:03|
1614|6002239|160|98020019|72|EC|1||2026-04-21 10:02:05|
1614|6002339|160|87089999|166|EN|X|NOM-050-SCFI-2004|2026-04-27 09:16:02|
3471|6401057|160|98020019|137|EC|1||2026-04-29 13:11:05|
1925|6700213|160|85118001|163|PS|XIX||2026-04-23 14:19:01|
1614|6002297|160|85044099|165|PS|XIX||2026-04-20 16:04:02|
1614|6002233|160|98020019|270|EC|1||2026-04-21 10:01:02|
3471|6400994|160|87089412|136|EN|X|NOM-050-SCFI-2004|2026-04-22 23:30:01|
3471|6401012|160|73269099|1|XP|T9|U|2026-04-22 19:32:04|
3577|6300737|521|73072999|7|MA| ||2026-04-22 20:23:01|
1647|6009419|240|73269099|1|MA| ||2026-04-20 17:41:12|
1614|6002247|160|40169901|1|PS|XIX||2026-04-21 10:02:04|
1614|6002309|160|87082999|14|PS|XIX||2026-04-20 15:17:01|
1925|6700213|160|85291009|165|EN|X|NOM-024-SCFI-2013|2026-04-23 14:19:01|
3471|6401057|160|98020019|213|EC|1||2026-04-29 13:11:05|
1614|6002339|160|98020019|111|EC|1||2026-04-27 09:16:02|
1614|6002327|160|87082999|102|PS|XIX||2026-04-23 17:52:02|
1925|6700213|160|87089999|466|EN|X|NOM-050-SCFI-2004|2026-04-23 14:19:01|
3471|6401060|160|73269099|2|XP|T3|U|2026-04-29 17:30:04|
1925|6700257|160|73269099|3|XP|T9|U|2026-04-29 12:49:01|
1614|6003561|160|98020019|71|EC|1||2026-04-23 09:17:04|
1614|6002233|160|84833004|200|EN|X|NOM-050-SCFI-2004|2026-04-21 10:01:02|
