Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
3471|6400892|160|2026-03-10|COVE26818FZ48|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 23:11:01|
3471|6400995|160|2026-03-26|COVE2681OMYV5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:03|
3471|6401087|160|2026-04-06|COVE26823H4R5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-29 11:42:04|
1614|6001820|160||COVE26819CFS3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:20:07|
1614|6002296|160||COVE26820AM01|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:05|
1614|6002307|160||COVE26820AIW2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:05:04|
3471|6401009|160|2026-03-25|COVE2681TLUA2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 10:20:05|
3471|6400836|160|2026-03-04|COVE2680KBSW4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:03|
1614|6001823|160||COVE26819CF95|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:21:02|
1614|6002194|160||COVE2681SNXO4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:41:02|
1614|6002216|160||COVE2681SLUT2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:24:01|
1614|6002329|160||COVE26825YNL5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 18:49:03|
3577|6300646|521|2026-03-21|COVE26815ZS21|DAP|USD|3069.90|3069.90|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-04 09:50:01|
1614|6002345|160||COVE268277937|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-27 09:17:01|
3471|6400965|160|2026-03-23|COVE2681X9MZ5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 20:23:00|
1614|6002067|160||COVE2681LC813|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:43:02|
3153|6005771|240|2026-03-27|COVE26816UQL4|EXW|USD|100953.20|100953.20|USA| |41-1564760|TEAM INDUSTRIES, INC.|PARK AVENUE NW||105|56621|BAGLEY|2026-04-04 09:42:01|
1925|6700206|160|2026-03-24|COVE2681LUT66|CIF|USD|82198.00|82198.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:03|
1614|6002108|160||COVE2681KNA15|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 11:37:05|
1614|6001968|160||COVE26813JO67|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:13:03|
1614|6003565|160||COVE2681ZI7J6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:18:03|
1925|6000416|160|2026-03-12|COVE2680NDA72|CIF|USD|1707.46|1707.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:55:03|
3471|6401010|160|2026-03-25|COVE2681TN2X8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:32:03|
3471|6400765|160|2026-02-07|COVE26813MZ63|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 13:42:02|
3471|6400802|160|2026-02-25|COVE2680NJC04|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 12:32:02|
1925|6100314|160|2026-03-18|COVE2681C2AS3|CIF|USD|49.36|49.36|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 14:35:04|
1925|6100307|160|2026-03-18|COVE2681AQ7I3|CIF|USD|71121.79|71121.79|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 13:29:09|
1925|6100306|160|2026-03-18|COVE26815UQR7|CIF|USD|1714.48|1714.48|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 13:16:07|
3471|6400874|160|2026-02-26|COVE2680PNPZ3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:56:02|
1614|6002113|160||COVE2681KN2N2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 17:35:04|
1614|6002214|160||COVE2681SLYW8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:23:02|
1614|6002009|160||COVE26819JSZ3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 08:43:01|
1925|6100253|160|2026-02-28|COVE2680Z5R67|CIF|USD|840.90|840.90|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-08 16:00:02|
1614|6002232|160||COVE26820ZI58|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:43:01|
3577|6300728|521|2026-04-15|COVE2681XRFR2|DAP|USD|1522.90|1522.90|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-16 20:37:00|
3471|6400894|160|2026-03-10|COVE2681290C1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 23:52:01|
1647|6009429|240|2026-04-16|COVE2682481E6|DPU|USD|2100.00|2100.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-20 19:13:03|
3577|6300627|521|2026-03-20|COVE2681PIYP4|DAP|USD|2930.33|2930.33|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-15 13:33:02|
3471|6401022|160|2026-03-25|COVE2681Q9JU7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:02|
3471|6400803|160|2026-02-25|COVE268108VT4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 00:49:02|
1614|6001962|160||COVE26813JPD3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:12:02|
1925|6700213|160|2026-03-26|COVE2681MQW44|CIF|USD|30001.65|30001.65|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 14:19:01|
1614|6002239|160||COVE26820ZGA6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:02:05|
3471|6400940|160|2026-03-21|COVE268176KY5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 12:39:03|
1614|6002050|160||COVE2681IIKS5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:03|
1925|6000424|160|2026-03-12|COVE2680NV8I3|CIF|USD|691.36|691.36|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:55:02|
3471|6400990|160|2026-03-26|COVE2681MX1M1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 22:33:02|
3471|6400811|160|2026-01-09|COVE26811JLG5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 11:51:04|
3471|6400841|160|2026-03-04|COVE2680ZTD31|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:04|
1614|6002305|160||COVE26820AIY7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:05:03|
3471|6400972|160|2026-03-23|COVE2681WGQL7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:50:02|
3577|6300662|521|2026-04-03|COVE2681K8H25|DAP|USD|474.04|474.04|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-10 16:20:02|
1925|6000425|160|2026-03-12|COVE2680Q7VA4|CIF|USD|49138.99|49138.99|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:54:05|
3043|6000966|523|2026-04-02|COVE2681QMG74|DPU|USD|2352.00|2352.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-15 08:59:01|
3471|6400994|160|2026-03-26|COVE2681OMO42|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 23:30:01|
3471|6400964|160|2026-03-23|COVE2681MUZR2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:49:01|
1925|6700205|160|2026-03-24|COVE2681LSX47|CIF|USD|131.46|131.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:43:02|
1925|6000420|160|2026-03-12|COVE2680NLCX3|CIF|USD|486.50|486.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:55:06|
1614|6002234|160||COVE26820ZHN6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:43:02|
1614|6002198|160||COVE2681SNVK4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:41:01|
3471|6400837|160|2026-03-04|COVE2680MZCX7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:03|
1614|6002244|160||COVE26820ZF82|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 18:37:04|
1647|6009460|240|2026-04-22|COVE26829TSF5|DPU|USD|111650.00|111650.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-23 12:24:04|
1614|6002065|160||COVE2681LC8L5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:05|
3471|6400954|160|2026-03-11|COVE26819S2W6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 15:15:01|
3471|6400947|160|2026-03-21|COVE26815JEX8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 13:23:09|
1614|6003556|160||COVE2681ZE8X3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 08:47:04|
3471|6400760|160|2026-02-07|COVE2680ZCJC8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:33:04|
3471|6400941|160|2026-03-21|COVE2681770L6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 12:39:03|
1925|6700200|160|2026-03-24|COVE2681L4T24|CIF|USD|34640.76|34640.76|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:03|
1614|6003573|160||COVE26820AJ81|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:10:02|
3471|6401023|160|2026-03-25|COVE2681R29T1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:58:03|
1614|6003578|160||COVE268209H31|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:05:02|
1890|6043918|750|2026-03-31|V1-BLACK31032026| |USD|727176.40|727176.40|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD,YUHANG ECONOMIC DEVELOPMENT ZONE|S/N|116|311100|HANGZHOU|2026-04-16 18:59:01|
1614|6002309|160||COVE2681ZKHK3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 15:17:01|
1614|6002109|160||COVE2681KN4Y2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 17:35:03|
1614|6002007|160||COVE26819HQE3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 08:43:02|
1614|6002325|160||COVE26825YQ41|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 17:51:05|
3153|6105062|240|2026-04-17|COVE26822W905|EXW|USD|165372.20|165372.20|USA| |41-1564760|TEAM INDUSTRIES, INC.|PARK AVENUE NW||105|56621|BAGLEY|2026-04-21 15:49:02|
1614|6002059|160||COVE2681LCBO5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:02|
1614|6002116|160||COVE2681JE905|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:19:04|
3471|6400986|160|2026-03-26|COVE2681MPXV7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 21:37:01|
1925|6100280|160|2026-03-13|COVE2680N35T7|CIF|USD|1590.18|1590.18|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:56:01|
3471|6400763|160|2026-02-07|COVE26813NVM4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:54:01|
3471|6400962|160|2026-03-23|COVE2681X5CY2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:48:01|
1614|6002327|160||COVE26825YNX7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 17:52:02|
3471|6401014|160|2026-03-25|COVE2681TRAJ5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:05|
1614|6002214|160||COVE2681SLYT5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:23:02|
1614|6002215|160||COVE2681SLUZ8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:40:02|
1614|6002104|160||COVE2681KNBF5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 11:36:05|
1614|6002316|160||COVE2681ZHH38|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:09:03|
1925|6100271|160|2026-03-13|COVE268100FY7|CIF|USD|97186.42|97186.42|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 15:52:01|
3471|6400843|160|2026-03-04|COVE2680ZXYS3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:34:03|
3577|6300794|521|2026-04-16|COVE2682BPF48|DAP|USD|417.34|417.34|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-23 16:53:01|
1925|6000481|160|2026-03-27|COVE2681OGIQ2|CIF|USD|458.02|458.02|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:08:01|
3471|6400758|160|2026-02-07|COVE2680ZM5G5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:55:02|
1759|6000614|160|2026-03-02|COVE2680H1CW7|CIF|USD|41557.49|41557.49|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-10 16:30:06|
1614|6003562|160||COVE2681ZHH54|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:46:02|
3471|6401024|160|2026-03-25|COVE26825QFE1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:04|
1614|6002049|160||COVE2681IIL11|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:03|
3471|6400947|160|2026-03-21|COVE26815J6C8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 13:23:09|
1925|6700205|160|2026-03-24|COVE2681LSWJ8|CIF|USD|146.40|146.40|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:43:02|
1925|6000421|160|2026-03-12|COVE2680PYK64|CIF|USD|20590.73|20590.73|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:54:04|
1925|6100274|160|2026-03-13|COVE2680MPHD2|CIF|USD|1847.40|1847.40|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:55:02|
3471|6401015|160|2026-03-25|COVE2681TLM81|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:15:03|
1614|6002170|160||COVE268209E51|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:01|
1925|6100313|160|2026-03-18|COVE2681FLTU7|CIF|USD|33195.35|33195.35|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 15:53:03|
1647|6009376|240|2026-04-14|COVE2681SPCI7|DPU|USD|1386.00|1386.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-15 10:21:03|
3153|6005880|240|2026-04-06|COVE2681HDDE7|EXW|USD|732613.44|732613.44|USA| |94-2472535|FOX FACTORY INC|ATLANTA HWY|DOCKS C-D|2470|30504|GAINESVILLE|2026-04-10 13:48:09|
3471|6400995|160|2026-03-26|COVE2681ON633|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:03|
1614|6002102|160||COVE2681KNBR3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 11:36:04|
1614|6002119|160||COVE2681JE7O5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:19:06|
3471|6400763|160|2026-02-07|COVE26813NS73|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:54:01|
3471|6400968|160|2026-03-23|COVE2681M1RT7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:49:02|
3471|6400970|160|2026-03-23|COVE2681J1IE8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:49:02|
1614|6002057|160||COVE2681LCBN7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:41:02|
3471|6401009|160|2026-03-25|COVE2681TL5N6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 10:20:05|
1925|6700207|160|2026-03-24|COVE2681M0KK7|CIF|USD|213.32|213.32|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:44:02|
1614|6003581|160||COVE268209GC4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:09:02|
1925|6700201|160|2026-03-24|COVE2681L5O02|CIF|USD|2386.80|2386.80|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:31:04|
1614|6003555|160||COVE2681ZKHS8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:17:02|
3471|6401019|160|2026-03-25|COVE26826SGF2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:33:04|
1614|6002237|160||COVE26820ZGJ3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:02:02|
1614|6002299|160||COVE26820ALA7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:04:01|
1759|6000613|160|2026-03-02|COVE2680TMP05|CIF|USD|243.09|243.09|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-10 16:30:07|
1614|6003558|160||COVE2681ZF1K2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 08:47:05|
1614|6002240|160||COVE26820ZG25|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:43:04|
3471|6400783|160|2026-02-24|COVE2680K48W6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 11:53:02|
1925|6100255|160|2026-02-28|COVE2680ZB277|CIF|USD|640.38|640.38|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-08 17:00:03|
1925|6100273|160|2026-03-13|COVE2680MR4L8|CIF|USD|79186.46|79186.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 15:53:01|
1614|6002329|160||COVE26825YNM7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 18:49:03|
3577|6300740|521|2026-04-17|COVE26820YGU6|DAP|USD|26340.98|26340.98|CHN| |02118055030006929|ZHEJIANG JESSICA TRANSMISSION CO.,LTD|LIUJIANYUAN, XIANGMEI ROAD||55|311199|ZHEJIANG|2026-04-22 11:42:02|
1614|6002169|160||COVE268209E82|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:21:06|
1925|6100271|160|2026-03-13|COVE268100FX1|CIF|USD|43640.96|43640.96|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 15:52:01|
1614|6002301|160||COVE26820AKY7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:04:03|
1614|6002172|160||COVE268209DT2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:03|
1614|6003564|160||COVE2681ZHXH3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 08:48:01|
1614|6002238|160||COVE26820ZGE5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:43:04|
3153|6000393|800|2026-04-20|COVE26825FKX1|EXW|USD|39884.04|39884.04|USA| |51-0402945|YUASA BATTERY INC|MONTROSE AVE||2901|19605|LAURELDALE|2026-04-23 13:55:01|
1614|6003568|160||COVE26820ALD4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 08:47:01|
