Pedimento,Fechapago,Fechaentrada,Tipocambio,Clave,Patente,Aduana,Seccion,Val.Seguros,Seguros,Fletes,Embalajes,Otrosincrementables,PRV,IVAPRV,CNT,DTA,Factura,Fecha,TipocambioFact,Claveproveedor,Incoterm,MonedaFact.,FactorMon.Fact.,EDocument,Material,CantidadUMTarifa,UMTarifa,CantidadComercial,UMComercial,CANTIDADaDESCARGAR,UMDescarga, ValorEUR ,IDENTIFICADORAF,Fraccion(+NICO),Paisorigen,EQUIPOOMAT,Metodovaloracion,Serie,PesoGross,PesoNeto,DescripcionPed,Secuencia,V1IMMEXORFC,BULTOS,TIPOBULTO,OBSERVACIONES,ORDENDECOMPRA,FRACCIONR8,PERMISOR8,PARTIDAR8,MARCA,MODELO
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA CARROCERIA,40.00000,6,40.000,6,40.000,6,,,87082999,CHN,,6,,19237.000,,,37,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA CARROCERIA,10.00000,6,10.000,6,10.000,6,,,87082999,CHN,,6,,19237.000,,,38,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PASADOR DE CHAVETA,31.55666,1,960.000,6,960.000,6,,,98020019,CHN,,6,,19237.000,,,13,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,71,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,CABRESTANTE,88.00000,6,88.000,6,88.000,6,,,84253101,CHN,,6,,19237.000,,,32,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE PARA CARROCERIA,30.00000,6,30.000,6,30.000,6,,,87082999,CHN,,6,,19237.000,,,42,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,61,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,ACCESORIO PARA TUBERIA,104.38095,1,20.000,6,20.000,6,,,39174001,CHN,,6,,19237.000,,,46,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PERNOS ROSCADOS DE USO AUTOMOTRIZ,15.77833,1,480.000,6,480.000,6,,,98020019,CHN,,6,,19237.000,,,2,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,MOTOR,45.00000,6,45.000,6,45.000,6,,,84073304,CHN,,6,,19237.000,,,60,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE PARA CARROCERIA,40.00000,6,40.000,6,40.000,6,,,87082999,CHN,,6,,19237.000,,,18,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA DIRECCION,2.00000,6,2.000,6,2.000,6,,,87089412,CHN,,6,,19237.000,,,23,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES,120.00000,6,120.000,6,120.000,6,,,87082201,CHN,,6,,19237.000,,,79,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,60.00000,6,60.000,6,60.000,6,,,87082999,CHN,,6,,19237.000,,,72,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,64,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PUERTA,5.00000,6,5.000,6,5.000,6,,,87082919,CHN,,6,,19237.000,,,51,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PUERTA,15.00000,6,15.000,6,15.000,6,,,87082919,CHN,,6,,19237.000,,,54,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,BUJE,15.77833,1,480.000,6,480.000,6,,,84833004,CHN,,6,,19237.000,,,55,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,BRAZO DE LA SUSPENSION,42.00000,6,42.000,6,42.000,6,,,87088007,CHN,,6,,19237.000,,,19,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA CARROCER�A,10.00000,6,10.000,6,10.000,6,,,87082999,CHN,,6,,19237.000,,,39,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,TORNILLO DE ACERO DE USO AUTOMOTRIZ,15.77833,1,480.000,6,480.000,6,,,98020019,CHN,,6,,19237.000,,,4,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,SELLO,11.83374,1,360.000,6,360.000,6,,,98020019,CHN,,6,,19237.000,,,43,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PUERTA,15.00000,6,15.000,6,15.000,6,,,87082919,CHN,,6,,19237.000,,,52,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA DIRECCION,120.00000,6,120.000,6,120.000,6,,,87089412,CHN,,6,,19237.000,,,22,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,INTERRUPTOR AUTOMOTRIZ,3.94458,1,120.000,6,120.000,6,,,85365099,CHN,,6,,19237.000,,,36,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,amortiguador,160.00000,6,160.000,6,160.000,6,,,87088005,CHN,,6,,19237.000,,,26,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,ARANDELAS DE SEGURIDAD,15.77833,1,480.000,6,480.000,6,,,98020019,CHN,,6,,19237.000,,,6,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,TUERCAS,14.79218,1,450.000,6,450.000,6,,,98020019,CHN,,6,,19237.000,,,31,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA CARROCER�A,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,67,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,AMORTIGUADORES,80.00000,6,80.000,6,80.000,6,,,87088099,CHN,,6,,19237.000,,,20,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,TORNILLO DE ACERO DE USO AUTOMOTRIZ,11.83374,1,360.000,6,360.000,6,,,98020019,CHN,,6,,19237.000,,,8,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PERNOS ROSCADOS DE ACERO DE USO AUTOMOTRIZ,31.55666,1,960.000,6,960.000,6,,,98020019,CHN,,6,,19237.000,,,3,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,TUERCA,78.89165,1,2400.000,6,2400.000,6,,,98020019,CHN,,6,,19237.000,,,28,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA SUSPENSION,6.00000,6,6.000,6,6.000,6,,,87088005,CHN,,6,,19237.000,,,49,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES,120.00000,6,120.000,6,120.000,6,,,87082201,CHN,,6,,19237.000,,,77,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA DIRECCION,56.00000,6,56.000,6,56.000,6,,,87089412,CHN,,6,,19237.000,,,24,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,REFLECTOR DE USO AUTOMOTRIZ,186.46685,1,96.000,6,96.000,6,,,39263002,CHN,,6,,19237.000,,,33,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,65,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,DIFERENCIAL,404.19310,1,48.000,6,48.000,6,,,98020019,CHN,,6,,19237.000,,,59,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,RELEVADOR DE ARRANQUE,3.94458,1,120.000,6,120.000,6,,,85364199,CHN,,6,,19237.000,,,12,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,240.00000,6,240.000,6,240.000,6,,,87082999,CHN,,6,,19237.000,,,63,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,DISTRIBUIDOR DE VENTILACION,31.53754,1,36.000,6,36.000,6,,,39269099,CHN,,6,,19237.000,,,48,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA CARROCERIA,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,30,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,DISTRIBUIDOR DE VENTILACION,94.61263,1,108.000,6,108.000,6,,,39269099,CHN,,6,,19237.000,,,47,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,TORNILLO DE ACERO DE USO AUTOMOTRIZ,15.77833,1,480.000,6,480.000,6,,,98020019,CHN,,6,,19237.000,,,5,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,ABRAZADERA,3.94458,1,120.000,6,120.000,6,,,98020019,CHN,,6,,19237.000,,,58,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,CINTURON DE SEGURIDAD,120.00000,6,120.000,6,120.000,6,,,87082101,CHN,,6,,19237.000,,,45,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA CARROCERIA,40.00000,6,40.000,6,40.000,6,,,87082999,CHN,,6,,19237.000,,,16,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARACHOQUES,78.84386,1,90.000,6,90.000,6,,,98020019,CHN,,6,,19237.000,,,41,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,SILENCIADOR,108.00000,6,108.000,6,108.000,6,,,87089203,CHN,,6,,19237.000,,,15,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,75,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,CUBIERTA,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,44,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PUERTA,5.00000,6,5.000,6,5.000,6,,,87082919,CHN,,6,,19237.000,,,53,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,INTERRUPTOR AUTOMOTRIZ,3.94458,1,120.000,6,120.000,6,,,85365099,CHN,,6,,19237.000,,,35,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,240.00000,6,240.000,6,240.000,6,,,87082999,CHN,,6,,19237.000,,,62,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,TUBERIA PREFORMADA,30.00000,6,30.000,6,30.000,6,,,87089999,CHN,,6,,19237.000,,,14,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DEL EJE,417.82148,1,120.000,6,120.000,6,,,98020019,CHN,,6,,19237.000,,,27,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,69,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE LA DIRECCION,120.00000,6,120.000,6,120.000,6,,,87089412,CHN,,6,,19237.000,,,21,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,TUBERIA PREFORMADA,40.00000,6,40.000,6,40.000,6,,,87089999,CHN,,6,,19237.000,,,1,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES,480.00000,6,480.000,6,480.000,6,,,87082201,CHN,,6,,19237.000,,,73,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTE DE CARROCER�A,120.00000,6,120.000,6,120.000,6,,,87082999,CHN,,6,,19237.000,,,76,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,TORNILLO DE ACERO DE USO AUTOMOTRIZ,30.24180,1,920.000,6,920.000,6,,,98020019,CHN,,6,,19237.000,,,11,,,,,,,,,,
6000045,2026-01-22 14:06:03,2026-01-22 10:45:53,17.68970,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267WBZ2I3,2025-12-22,,91330100757206158,CIF,USD,,,PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES,120.00000,6,120.000,6,120.000,6,,,87082201,CHN,,6,,19237.000,,,78,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,12,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,48.00000,6,48.000,6,48.000,6,,,87082999,CHN,,6,,23405.000,,,90,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,24.00000,6,24.000,6,24.000,6,,,87082999,CHN,,6,,23405.000,,,82,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,48,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,8,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,CILINDRO DE MOVIMIENTO RECTILINEO,72.00000,6,72.000,6,72.000,6,,,84123199,CHN,,6,,23405.000,,,1,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,78,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,36.00000,6,36.000,6,36.000,6,,,87082999,CHN,,6,,23405.000,,,50,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,27,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,54.00000,6,54.000,6,54.000,6,,,87082999,CHN,,6,,23405.000,,,81,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,48.00000,6,48.000,6,48.000,6,,,87082999,CHN,,6,,23405.000,,,72,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,62,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,10,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,28,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,74,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,19,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,26,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,35,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,65,,,,,,,,,,
