Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
1592|3002081|160|73182102|31|1|30301-060470, 30801-03205, 30801-03405|2023-03-24 20:03:00|
1592|3002081|160|73182102|32|1|30303-020900|2023-03-24 20:03:00|
1592|3002081|160|73182291|33|1|7030-151614|2023-03-24 20:03:00|
1592|3002081|160|73182403|34|1|30910-0183220, 30903-0322210|2023-03-24 20:03:00|
1592|3002081|160|73182403|35|1|5HY#-220008-1000, 5HY#-221601-1000, 7030-010508|2023-03-24 20:03:00|
1592|3002081|160|73182403|36|1|30904-0602010|2023-03-24 20:03:00|
1592|3002081|160|73202005|37|1|9030-020002|2023-03-24 20:03:00|
1592|3002081|160|73261999|38|1|5HY0-220006|2023-03-24 20:03:00|
1592|3002081|160|73261999|39|1|30601-111010, 7000-180007-00001|2023-03-24 20:03:00|
1592|3002081|160|73269099|40|1|7020-120006, 30601-117010|2023-03-24 20:03:00|
1592|3002081|160|73269099|41|1|30601-112010, 8010-000002|2023-03-24 20:03:00|
1592|3002081|160|73269099|42|1|5HY0-223036|2023-03-24 20:03:00|
1592|3002081|160|84099199|43|1|0JYA-113000-10003|2023-03-24 20:03:00|
1592|3002081|160|84213199|44|1|0JYA-111000-10001|2023-03-24 20:03:00|
1592|3002081|160|84879006|45|1|3120100|2023-03-24 20:03:00|
1592|3002081|160|85122002|46|1|5HY0-160210-10000|2023-03-24 20:03:00|
1592|3002081|160|85122099|47|1|9AWV-160110-4001-M1|2023-03-24 20:03:00|
1592|3002081|160|85122099|48|1|9AWV-160120-4001-M1|2023-03-24 20:03:00|
1592|3002081|160|85371006|49|1|5HYV-001000-1D00, 5SYV-001000-6300|2023-03-24 20:03:00|
1592|3002081|160|85444299|50|1|5HY0-150210-10000|2023-03-24 20:03:00|
1592|3002081|160|87081003|51|1|5HY0-231100-2B200|2023-03-24 20:03:00|
1592|3002081|160|87082902|53|1|5HYV-041042-1C00-0BM00|2023-03-24 20:03:00|
1592|3002081|160|87082904|54|1|5HY#-223023-1002, 5HYV-223031-1C00, 5HYV-223032-1C01|2023-03-24 20:03:00|
1592|3002081|160|87082916|55|1|5HY#-260211-1000|2023-03-24 20:03:00|
1592|3002081|160|87082920|56|1|5HYV-220004-1C00|2023-03-24 20:03:00|
1592|3002081|160|87082923|52|1|9060-340001|2023-03-24 20:03:00|
1592|3002081|160|87082999|57|1|5SYV-260215-6000|2023-03-24 20:03:00|
1592|3002081|160|87082999|58|1|5HY0-230107-4B200|2023-03-24 20:03:00|
1592|3002081|160|87082999|59|1|5HY0-230200-5B200|2023-03-24 20:03:00|
1592|3002081|160|87082999|60|1|5HY0-230400-5B200|2023-03-24 20:03:00|
1592|3002081|160|87082999|61|1|9030-220004|2023-03-24 20:03:00|
1592|3002081|160|87082999|62|1|5HY0-030100-10000|2023-03-24 20:03:00|
1592|3002081|160|87082999|63|1|5HY0-030200-20000|2023-03-24 20:03:00|
1592|3002081|160|87082999|64|1|5HY0-030500-10000|2023-03-24 20:03:00|
1592|3002081|160|87082999|65|1|5HY0-041043-0BM00|2023-03-24 20:03:00|
1592|3002081|160|87082999|66|1|5SYV-043061-6000|2023-03-24 20:03:00|
1592|3002081|160|87083010|67|1|5SYV-081000-6000|2023-03-24 20:03:00|
1592|3002081|160|87083099|68|1|5HY0-080003, 5HY0-080002|2023-03-24 20:03:00|
1592|3002081|160|87083099|69|1|5HY0-080004|2023-03-24 20:03:00|
1592|3002081|160|87083099|70|1|5HYV-081000-2500|2023-03-24 20:03:00|
1592|3002081|160|87085004|71|1|Q860-330000-00003|2023-03-24 20:03:00|
1592|3002081|160|87085020|72|1|5HY0-290200|2023-03-24 20:03:00|
1592|3002081|160|87088005|73|1|5SYV-050103-6000|2023-03-24 20:03:00|
1592|3002081|160|87088099|74|1|5HY0-050500-20000, 5SYV-050500-6001|2023-03-24 20:03:00|
1592|3002081|160|87088099|75|1|5SYV-060500-6001|2023-03-24 20:03:00|
1592|3002081|160|87089199|76|1|5HY0-181000-10000|2023-03-24 20:03:00|
1592|3002081|160|87089203|77|1|5HY0-021100-20000|2023-03-24 20:03:00|
1592|3002081|160|87089203|78|1|5HY0-021202, 5HY0-021300-10000|2023-03-24 20:03:00|
1592|3002081|160|87089203|79|1|5HY0-021301-10000|2023-03-24 20:03:00|
1592|3002081|160|87089412|80|1|5HY0-104100-20000|2023-03-24 20:03:00|
1592|3002081|160|87089412|81|1|5HY0-104200-20000|2023-03-24 20:03:00|
1592|3002081|160|87089412|82|1|5ASV-102110-6000|2023-03-24 20:03:00|
1592|3002081|160|87089907|83|1|5HY0-031000-E0000, 5SYV-031000-6002-01|2023-03-24 20:03:00|
1592|3002081|160|87089999|84|1|5HY#-223022-1001-0BM00|2023-03-24 20:03:00|
1592|3002081|160|87089999|85|1|5HY0-222010|2023-03-24 20:03:00|
1592|3002081|160|87089999|86|1|5HY0-222110-10000|2023-03-24 20:03:00|
1592|3002081|160|87089999|87|1|5HYV-221000-1C00|2023-03-24 20:03:00|
1592|3002081|160|87089999|88|1|5SYV-180006-6000, 5SYV-180007-6000|2023-03-24 20:03:00|
1592|3002081|160|87089999|89|1|5HY#-223024-1001-0BM00|2023-03-24 20:03:00|
1592|3002081|160|94012001|90|1|5HY0-131000-50000|2023-03-24 20:03:00|
1592|3002081|160|94012001|91|1|5HY0-132000-40000|2023-03-24 20:03:00|
1592|3002081|160|94019999|92|1|5HY#-133000-1000, 5HYV-134000-1C00|2023-03-24 20:03:00|
1592|3002082|160|39172991|1|1|703A-200103|2023-03-24 19:03:01|
1592|3002082|160|39199099|2|1|5HY0-190003, 5HY0-190004, 5HY0-190005, 5HY0-190006, 5HY0-190009-10000, 5HY0-190015, 5HY0-190016, 5HY0-190018, 5HY0-19001|2023-03-24 19:03:01|
1592|3002082|160|39199099|2|2|9, 5HYV-190001-1F00, 5HYV-190005-4000, 5HYV-190021-4000, 5HYV-190203-1D00-10, 5HYV-190204-1D00-10, 5HYV-190205-1D00-10,|2023-03-24 19:03:01|
1592|3002082|160|39199099|2|3|5SYV-190006-6300, 5SYV-190011-6000, 5SYV-190102-6000, 5SYV-190104-6000, 5SYV-190106-6000, 5SYV-190201-6300-11, 5SYV-1902|2023-03-24 19:03:01|
1592|3002082|160|39199099|2|4|02-6300-11, 5SYV-19PA01-6300, 905B-190412, 905B-190413, 9AW#-190007-2410, 9AWA-190008, 9CR6-190204|2023-03-24 19:03:01|
1592|3002082|160|39235001|3|1|0180-110005, 9060-060002|2023-03-24 19:03:01|
1592|3002082|160|39263002|4|1|5HYV-042012-1001, 5HY#-041051-1010, 5HY#-041053-1000, 5HY#-042021-6000-10, 5HY#-042022-6000-10, 5HY0-041012, 5HY0-042027|2023-03-24 19:03:01|
1592|3002082|160|39263002|4|2|, 5HY0-042028, 5HY0-042052, 5HY0-042053, 5HY0-043014, 5HY0-043043, 5HY0-043073, 5HYV-041011-1C00, 5HYV-041031-1F00, 5HYV|2023-03-24 19:03:01|
1592|3002082|160|39263002|4|3|-042011-1001, 5HYV-042061-1C00, 5HYV-043044-1000, 5HYV-043072-1C00|2023-03-24 19:03:01|
1592|3002082|160|39269014|5|1|7030-150005, 8010-150003|2023-03-24 19:03:01|
1592|3002082|160|39269020|6|1|5ASV-190019-6000|2023-03-24 19:03:01|
1592|3002082|160|39269020|7|1|5ASV-190001-6000|2023-03-24 19:03:01|
1592|3002082|160|39269099|8|1|0000-000014, 9060-040311, 9060-040312, 9DS#-150009-6100-M1, 5ASV-070101-6001, 5ASV-102101-6000, 5HY#-042031-1000, 5SYV-0|2023-03-24 19:03:01|
1592|3002082|160|39269099|8|2|44033-6000, 6KM#-160420-8001, 9060-038129, CFCV-CBC005-2000-M1|2023-03-24 19:03:01|
1592|3002082|160|39269099|8|3|SE DECLARAN OBSERVACIONES COMPLETAS:|2023-03-24 19:03:01|
1592|3002082|160|39269099|8|4|CINCHO DE PLASTICO PARA USO AUTOMOTRIZ, REMACHES DE PLASTICO DE USO AUTOMOTRIZ, MANUFACTURA DE PLASTICO DE USO AUTOMOTRI|2023-03-24 19:03:01|
1592|3002082|160|39269099|8|5|Z, PANEL DE PLASTICO PARA FILTRO DE AIRE, ALMOHADILLAS DE PLASTICO CELULAR PARA USO AUTOMOTRIZ, SUJETADOR DE PLASTICO AU|2023-03-24 19:03:01|
1592|3002082|160|39269099|8|6|TOMOTRIZ, TIRAS DE PLASTICO CELULAR PARA AUTOMOVIL|2023-03-24 19:03:01|
1592|3002082|160|39269099|9|1|9060-105002, 9AWA-080001|2023-03-24 19:03:01|
1592|3002082|160|40091102|10|1|5HY#-002001-1000, 0JYA-110001-10000, 5HY0-002003, 703V-200102-1400, 8080-120005, 9010-310001|2023-03-24 19:03:01|
1592|3002082|160|40161001|11|1|9010-120008|2023-03-24 19:03:01|
1592|3002082|160|40169304|13|1|5190-020102, 5HY0-043074-00001, 5SYV-260216-6000, 9AW#-120002-2500, 9AWA-120001-00001|2023-03-24 19:03:01|
1592|3002082|160|40169901|12|1|5HYV-040003-1000|2023-03-24 19:03:01|
1592|3002082|160|40169901|14|1|5020-031001, 5HY#-130002-1000, 5SYV-230803-6000, 5SYV-230804-6000, 6100-030006, 6KMV-150901-B001, 7020-040315, 9010-0300|2023-03-24 19:03:01|
1592|3002082|160|40169901|14|2|05|2023-03-24 19:03:01|
1592|3002082|160|40169999|15|1|7020-120103|2023-03-24 19:03:01|
1592|3002082|160|40169999|16|1|5HY0-002002, 5HY0-002004, 5HY0-002102, 5HY0-220004, 7030-221710, 7030-222253, 9060-180026, 9060-180903, 9AWA-080003|2023-03-24 19:03:01|
1592|3002082|160|49011001|17|1|5SYV-380101-6301-13|2023-03-24 19:03:01|
1592|3002082|160|56081999|18|1|5SYV-261100-6000, 5SYV-261200-6000|2023-03-24 19:03:01|
1592|3002082|160|68151999|19|1|9AWA-021004-00002|2023-03-24 19:03:01|
1592|3002082|160|73181401|20|1|30110-420130010|2023-03-24 19:03:01|
1592|3002082|160|73181504|21|1|30006-060010810, 30110-420095010|2023-03-24 19:03:01|
1592|3002082|160|73181599|22|1|30004-080030810, 30006-050016810, 30006-060012810, 30006-060016810, 30006-060020810, 30006-060022810, 30006-060025810, 3|2023-03-24 19:03:01|
1592|3002082|160|73181599|22|2|0006-060030810, 30006-080014810, 30006-080016810, 30006-080020810, 30006-080025810, 30006-080028810, 30006-080040810, 30|2023-03-24 19:03:01|
1592|3002082|160|73181599|22|3|006-080045810, 30006-080055810, 30006-080060810, 30006-080065810, 30006-080080810, 30006-102020810, 30006-102025810, 300|2023-03-24 19:03:01|
1592|3002082|160|73181599|22|4|06-102030810, 30006-102035110, 30006-102040810, 30006-102070810, 30006-102080810, 30006-102100810, 30006-102120810, 3000|2023-03-24 19:03:01|
1592|3002082|160|73181599|22|5|6-102130810, 30006-103020810, 30019-080090810, 30102-060016810, 30102-102020810, 30102-102025810, 30105-050012410, 30105|2023-03-24 19:03:01|
1592|3002082|160|73181599|22|6|-050030410, 30110-480130010, 30110-480160010, 30112-060016410, 8010-000004, 8010-000005, 30102-080020810, 30105-02001670|2023-03-24 19:03:01|
1592|3002082|160|73181599|22|7|0, 30107-060012410, 30110-420160010, 7030-220104|2023-03-24 19:03:01|
1592|3002082|160|73181599|23|1|30105-020016700|2023-03-24 19:03:01|
1592|3002082|160|73181599|24|1|30102-080045810, 9060-102002-00001, 9060-102003-00002|2023-03-24 19:03:01|
1592|3002082|160|73181606|25|1|30200-020500, 30200-060810, 30200-080810, 30202-050110, 30202-060110, 30204-080810, 30204-102810, 30204-122810, 30219-12|2023-03-24 19:03:01|
1592|3002082|160|73181606|25|2|2810, 8010-020001, 8030-040800-00001|2023-03-24 19:03:01|
1592|3002082|160|73182102|26|1|30801-02005|2023-03-24 19:03:01|
1592|3002082|160|73182291|27|1|30303-020900, 30303-080112, 30305-060112, 30306-020800, 30306-120112, 30306-200112, 30309-060900, 30301-060412, 30303-06|2023-03-24 19:03:01|
1592|3002082|160|73182291|27|2|0900|2023-03-24 19:03:01|
1592|3002082|160|73182302|28|1|30902-0400820|2023-03-24 19:03:01|
1592|3002082|160|73182403|29|1|30903-0162010, 30903-0322210, 30904-0602010, 5HY0-223035|2023-03-24 19:03:01|
1592|3002082|160|73261999|30|1|30601-111010|2023-03-24 19:03:01|
1592|3002082|160|73269099|31|1|30601-108010, 30601-112010, 30601-113010, 30601-117010, 5020-040049, 8010-000002, 9010-000105|2023-03-24 19:03:01|
1592|3002082|160|73269099|32|1|30601-108010|2023-03-24 19:03:01|
1592|3002082|160|73269099|33|1|5SYV-260213-6000|2023-03-24 19:03:01|
1592|3002082|160|73269099|34|1|TBT054, 5HY0-223036, 7020-140002, 7030-221123|2023-03-24 19:03:01|
1592|3002082|160|83012002|35|1|5HYV-011000-1C01|2023-03-24 19:03:01|
1592|3002082|160|83100099|36|1|5BY#-190011-1000, 5SYV-190101-6001|2023-03-24 19:03:01|
1592|3002082|160|84073199|37|1|0JYA-BAA000-080N|2023-03-24 19:03:01|
1592|3002082|160|84073304|38|1|0JYA-A1A000-0800|2023-03-24 19:03:01|
1592|3002082|160|84099105|39|1|5HY0-260302|2023-03-24 19:03:01|
1592|3002082|160|84099199|40|1|5HY0-260301|2023-03-24 19:03:01|
1592|3002082|160|84831008|41|1|5SYV-083200-6000, 5SYV-320100-6000|2023-03-24 19:03:01|
1592|3002082|160|84836099|42|1|5HYV-103200-1C00|2023-03-24 19:03:01|
1592|3002082|160|84879001|43|1|5HY0-222080-30000|2023-03-24 19:03:01|
1592|3002082|160|85113005|44|1|018B-178000|2023-03-24 19:03:01|
1592|3002082|160|85118099|45|1|9DSV-151000-4000|2023-03-24 19:03:01|
1592|3002082|160|85129007|46|1|5190-160230-00002|2023-03-24 19:03:01|
1592|3002082|160|85364199|47|1|5270-150500|2023-03-24 19:03:01|
1592|3002082|160|85365099|48|1|5ASV-160700-6000, 5ASV-169020-6001, 5ASV-169050-6001, 7000-082210-20000|2023-03-24 19:03:01|
1592|3002082|160|85365099|49|1|5ASV-169090-6001|2023-03-24 19:03:01|
1592|3002082|160|85369099|50|1|5ASV-169030-6001|2023-03-24 19:03:01|
1592|3002082|160|85369099|51|1|5SY0-151610-6000, CFCV-156104-2000|2023-03-24 19:03:01|
1592|3002082|160|85371099|52|1|6GUV-151800-7101-M1, 9AWA-150880-20000|2023-03-24 19:03:01|
1592|3002082|160|85389001|53|1|5ASV-152200-6001|2023-03-24 19:03:01|
1592|3002082|160|85443099|54|1|5SYV-150100-6501, 5SYV-150200-6401|2023-03-24 19:03:01|
1592|3002082|160|85443099|55|1|0GRB-178000-10000|2023-03-24 19:03:01|
1592|3002082|160|85444299|56|1|5HY0-150210-10000, 5HY0-150220, 5HY0-150230-10000, 5HY0-150240-10000, 5HY0-150250-10000, 5HYV-150300-1F00, 6WWV-150500-5|2023-03-24 19:03:01|
1592|3002082|160|85444299|56|2|000-10, 6WWV-150600-5000-10|2023-03-24 19:03:01|
1592|3002082|160|87081099|57|1|9CR6-230001|2023-03-24 19:03:01|
1592|3002082|160|87082101|58|1|5HYV-341200-1C00, 5HYV-341300-1C00, 5SYV-341100-6000, 5SYV-341200-6000, 5SYV-341300-6000, 5SYV-341400-6000|2023-03-24 19:03:01|
1592|3002082|160|87082902|59|1|5HYV-041042-1C00-0ET00|2023-03-24 19:03:01|
1592|3002082|160|87082904|60|1|5HY#-223023-1002|2023-03-24 19:03:01|
1592|3002082|160|87082920|61|1|5HYV-220004-1C00|2023-03-24 19:03:01|
1592|3002082|160|87082922|62|1|5HYV-171000-1F00, 5HYV-043091-1C00-0ET00|2023-03-24 19:03:01|
1592|3002082|160|87082923|63|1|5HY0-261300, 5HY0-261400|2023-03-24 19:03:01|
1592|3002082|160|87082999|64|1|5HYV-042062-1C00, 5SYV-042069-6300|2023-03-24 19:03:01|
1592|3002082|160|87082999|65|1|5HY0-041041-0BM00, 5HY0-041043-0BM00, 5HY#-223022-1001-0ET00, 5HY#-223024-1001-0ET00, 5HY0-041041-0ET00, 5HY0-041043-0ET|2023-03-24 19:03:01|
1592|3002082|160|87082999|65|2|00, 5HYV-261100-1000, 5HYV-261200-1000, 5SYV-043062-6001, 5SYV-044042-6001-11, 5SYV-261300-6000, 7020-000160|2023-03-24 19:03:01|
1592|3002082|160|87082999|65|3|SE DECLARAN DESCRCIONES COMPLETAS:|2023-03-24 19:03:01|
1592|3002082|160|87082999|65|4|PANEL DELANTERO IZQUIERDO, PANEL DELANTERO DERECHO, PANEL DECORATIVO PARA CAJA DE VEHICULO UTILITARIO, RED DE PROTECCION|2023-03-24 19:03:01|
1592|3002082|160|87082999|65|5|IZQUIERDA, RED DE PROTECCION DERECHA, CUBIERTA INTERIOR DE LA CAJA DE ALMACENAMIENTO, PANEL SUPERIOR DELANTERO, ENSAMBL|2023-03-24 19:03:01|
1592|3002082|160|87082999|65|6|E DE HEBILLA SUJETADORA, PARTES PARA CORROCERIA (SOPORTES DE MONTAJE)|2023-03-24 19:03:01|
1592|3002082|160|87083099|66|1|5HY0-080002, 5HY0-080004|2023-03-24 19:03:01|
1592|3002082|160|87083099|67|1|5HY0-105000|2023-03-24 19:03:01|
1592|3002082|160|87084099|68|1|5HY0-030040, 5HY0-300102|2023-03-24 19:03:01|
1592|3002082|160|87085099|69|1|5HYV-070001-1400A|2023-03-24 19:03:01|
1592|3002082|160|87088005|70|1|5ASV-050401-6000, 5HYV-060201-1000, 5HYV-060401-1000, 7000-060003|2023-03-24 19:03:01|
1592|3002082|160|87088012|71|1|5HY0-060703A, 9010-050500|2023-03-24 19:03:01|
1592|3002082|160|87089199|72|1|5HY0-180008, 5HYV-180001-1C00, 5HYV-180002-1C00, 5HYV-180004-1C00|2023-03-24 19:03:01|
1592|3002082|160|87089203|73|1|5HY0-021200-30001, 5HY0-020001, 5HY0-020002, 5HY0-020003, 5HY0-021300-10000|2023-03-24 19:03:01|
1592|3002082|160|87089412|74|1|7030-106200-00001|2023-03-24 19:03:01|
1592|3002082|160|87089412|75|1|5HY0-050701-10000A, 9060-101008-00001A, 5SYV-050701-6000A, 5SYV-050801-6000A|2023-03-24 19:03:01|
1592|3002082|160|87089412|76|1|9060-100009|2023-03-24 19:03:01|
1592|3002082|160|87089999|77|1|7020-000110, 7020-000120|2023-03-24 19:03:01|
1592|3002082|160|87089999|78|1|5HY#-120220-1000, 5HY#-120230-1000, 5HY0-120004, 5HY0-120210, 5HY0-180003, 6090-120210|2023-03-24 19:03:01|
1592|3002082|160|87089999|79|1|5HY#-223024-1001-0BM00, 5HY0-220009, 5HY0-222020, 5HY0-222030-10000, 5HY0-222120-10000, 5HY#-223021-1002, 5HY0-223013, 5|2023-03-24 19:03:01|
1592|3002082|160|87089999|79|2|HY0-223033, 5HY0-223034, 5HYV-180005-1C00, 7030-010500-10000|2023-03-24 19:03:01|
1592|3002082|160|87089999|79|3|SE DECLARAN DESCRIPCIONES COMPLETAS:|2023-03-24 19:03:01|
1592|3002082|160|87089999|79|4|PLACA DERECHA DE CAJA DE CARGA, PLACA DE LIMITE, PUERTA DE LA CAJA DE CARGA, SOPORTE IZQUIERDO, PUERTA DE LA CAJA DE CAR|2023-03-24 19:03:01|
1592|3002082|160|87089999|79|5|GA, SOPORTE DERECHO, PUERTA DE LA CAJA DE CARGA, PARTE DE LA CAJA DE CARGA, PLACA LATERAL IZQUIERDA, TUBO PREFORMADO, CA|2023-03-24 19:03:01|
1592|3002082|160|87089999|79|6|BLE DE FIJACION CAJA TRASERA|2023-03-24 19:03:01|
1592|3002082|160|90262003|80|1|TFQ002|2023-03-24 19:03:01|
1592|3002082|160|90271001|81|1|0HU0-176000|2023-03-24 19:03:01|
1592|3002082|160|90328999|82|1|5HYV-150810-1800|2023-03-24 19:03:01|
1592|3002082|160|94019999|83|1|5HY0-135000, 5HY#-133000-1000, 5HYV-134000-1C00|2023-03-24 19:03:01|
1592|3002085|160|39263002|1|1|5HYV-042023-1C00, 5HYV-042024-1C00|2023-03-29 16:03:03|
1592|3002085|160|73269099|2|1|TBT060|2023-03-29 16:03:03|
1592|3002085|160|87082904|3|1|5HY#-223023-1002|2023-03-29 16:03:03|
1592|3002085|160|87087099|4|1|5HY#-0700AC-1000, 5HY#-1100AC-1000|2023-03-29 16:03:03|
1592|3002085|160|87089999|5|1|5HY#-223011-1001|2023-03-29 16:03:03|
1592|3002085|160|87089999|6|1|5HY#-223011-1001|2023-03-29 16:03:03|
1592|3002097|160|39191001|1|1|TFQ066|2023-04-12 16:04:01|
1592|3002097|160|39191001|2|1|TFQ147|2023-04-12 16:04:01|
1592|3002097|160|39201005|3|1|TBQ269|2023-04-12 16:04:01|
1592|3002097|160|39211991|4|1|7020-211002, 9030-150002, TBQ004|2023-04-12 16:04:01|
1592|3002097|160|39232991|5|1|TBQ002, TBQ003, TBQ229, TBS-A018, TBS-A034|2023-04-12 16:04:01|
1592|3002097|160|39239099|6|1|TBQ250, TBS-A000|2023-04-12 16:04:01|
1592|3002097|160|48081001|7|1|TBP240, TBP906-002|2023-04-12 16:04:01|
1592|3002097|160|48191001|8|1|TBP805-008|2023-04-12 16:04:01|
1592|3002097|160|73269099|9|1|5SYV-211050-6001, 5SYV-211060-6000, 5SYV-211070-6000, 5SYV-211080-6001, 5SYV-211090-6000, 5SYV-211100-6000, 5SYV-211110-|2023-04-12 16:04:01|
1592|3002097|160|73269099|9|2|6000, 5SYV-211120-6000, 5SYV-211130-6000, 5SYV-211140-6000, 5SYV-211150-6000, 5SYV-211160-6000, 5SYV-212000-6500|2023-04-12 16:04:01|
1592|3002097|160|85072099|10|1|31023004|2023-04-12 16:04:01|
1592|3002148|160|35061099|1|1|ITEM 180|2023-04-27 16:04:03|
1592|3002148|160|39173291|2|1|ITEM 170, 174|2023-04-27 16:04:03|
1592|3002148|160|39174001|3|1|ITEM 144, 145, 146, 147|2023-04-27 16:04:03|
1592|3002148|160|39191001|4|1|ITEM 183, 204, 205, 206, 207, 208|2023-04-27 16:04:03|
1592|3002148|160|39199099|5|1|ITEM 199|2023-04-27 16:04:03|
1592|3002148|160|39232991|6|1|ITEM 8, 10 (5HY0-216000, 5SYV-215000-6500)|2023-04-27 16:04:03|
1592|3002148|160|39239099|7|1|ITEM 11 (TBQ231)|2023-04-27 16:04:03|
1592|3002148|160|40169999|8|1|ITEM 105, 132, 168|2023-04-27 16:04:03|
1592|3002148|160|48081001|9|1|ITEM 5, 6 (5HY#-212001-1000, 5HY#-212300-1100)|2023-04-27 16:04:03|
1592|3002148|160|48182001|10|1|ITEM 196|2023-04-27 16:04:03|
1592|3002148|160|48211001|11|1|ITEM 177, 179|2023-04-27 16:04:03|
1592|3002148|160|48219099|12|1|ITEM 178|2023-04-27 16:04:03|
1592|3002148|160|68042291|13|1|ITEM 121, 193|2023-04-27 16:04:03|
1592|3002148|160|68052001|14|1|ITEM 185, 186, 187, 188, 189, 195, 201, 202, 203|2023-04-27 16:04:03|
1592|3002148|160|73072202|15|1|ITEM 139|2023-04-27 16:04:03|
1592|3002148|160|73072999|16|1|ITEM 138|2023-04-27 16:04:03|
1592|3002148|160|73072999|17|1|ITEM 149,150,151|2023-04-27 16:04:03|
1592|3002148|160|73102999|18|1|ITEM 200|2023-04-27 16:04:03|
1592|3002148|160|73181599|19|1|ITEM 1, 4 (30006-080020810, 30140-06030020)|2023-04-27 16:04:03|
1592|3002148|160|73181599|20|1|ITEM 2,3 (30006-100095110, 30006-102110810)|2023-04-27 16:04:03|
1592|3002148|160|73259999|21|1|ITEM 12 (TBQ237)|2023-04-27 16:04:03|
1592|3002148|160|73269099|22|1|ITEM 7, 9 (5HY0-215000, 5SYV-211001-6001)|2023-04-27 16:04:03|
1592|3002148|160|74122001|23|1|ITEM 140,141,142,143|2023-04-27 16:04:03|
1592|3002148|160|82023901|24|1|ITEM 194|2023-04-27 16:04:03|
1592|3002148|160|82032099|25|1|ITEM 13,14,33,55,56,57,58,60|2023-04-27 16:04:03|
1592|3002148|160|82032099|26|1|ITEM 15|2023-04-27 16:04:03|
1592|3002148|160|82032099|27|1|ITEM 59|2023-04-27 16:04:03|
1592|3002148|160|82041199|28|1|ITEM 17,18,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,66,67,68,69,72,73,75,95,96,97,98,100,101,102,103,106,112,113,114|2023-04-27 16:04:03|
1592|3002148|160|82041199|28|2|,115,116|2023-04-27 16:04:03|
1592|3002148|160|82041199|28|3|117,126,127,128|2023-04-27 16:04:03|
1592|3002148|160|82041199|29|1|ITEM 74,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,99,107,108,109,110,111,118,122,123,124,125,129,130|2023-04-27 16:04:03|
1592|3002148|160|82041199|30|1|ITEM 155,156,157,158,160,161,162|2023-04-27 16:04:03|
1592|3002148|160|82041199|31|1|ITEM 167|2023-04-27 16:04:03|
1592|3002148|160|82041299|32|1|ITEM 133|2023-04-27 16:04:03|
1592|3002148|160|82052001|33|1|ITEM 16|2023-04-27 16:04:03|
1592|3002148|160|82054099|34|1|ITEM 35,63|2023-04-27 16:04:03|
1592|3002148|160|82054099|35|1|ITEM 166|2023-04-27 16:04:03|
1592|3002148|160|82074004|36|1|ITEM 53,54,134|2023-04-27 16:04:03|
1592|3002148|160|82079099|37|1|ITEM 1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,61,62,119|2023-04-27 16:04:03|
1592|3002148|160|82079099|38|1|ITEM 64,65|2023-04-27 16:04:03|
1592|3002148|160|82079099|39|1|ITEM 173|2023-04-27 16:04:03|
1592|3002148|160|83082001|40|1|ITEM 181,182|2023-04-27 16:04:03|
1592|3002148|160|84198999|41|1|ITEM 36|2023-04-27 16:04:03|
1592|3002148|160|84213906|42|1|ITEM 148|2023-04-27 16:04:03|
1592|3002148|160|84242099|43|1|ITEM 120|2023-04-27 16:04:03|
1592|3002148|160|84242099|44|1|ITEM 152|2023-04-27 16:04:03|
1592|3002148|160|84254201|45|1|ITEM 171|2023-04-27 16:04:03|
1592|3002148|160|84279091|46|1|ITEM 190,191,192|2023-04-27 16:04:03|
1592|3002148|160|84312002|47|1|ITEM 209|2023-04-27 16:04:03|
1592|3002148|160|84671102|48|1|ITEM 70,71,104|2023-04-27 16:04:03|
1592|3002148|160|84671102|49|1|ITEM 131|2023-04-27 16:04:03|
1592|3002148|160|84671102|50|1|ITEM 136,137,153|2023-04-27 16:04:03|
1592|3002148|160|84671102|51|1|ITEM 154,169|2023-04-27 16:04:03|
1592|3002148|160|84672101|52|1|ITEM 164|2023-04-27 16:04:03|
1592|3002148|160|84672101|53|1|ITEM 175|2023-04-27 16:04:03|
1592|3002148|160|84672999|54|1|ITEM 159|2023-04-27 16:04:03|
1592|3002148|160|84672999|55|1|ITEM 163|2023-04-27 16:04:03|
1592|3002148|160|85044099|56|1|ITEM 165|2023-04-27 16:04:03|
1592|3002148|160|85158091|57|1|ITEM 197|2023-04-27 16:04:03|
1592|3002148|160|87168099|58|1|ITEM 176|2023-04-27 16:04:03|
1592|3002148|160|90173002|59|1|ITEM 172|2023-04-27 16:04:03|
1592|3002148|160|90262004|60|1|ITEM 135|2023-04-27 16:04:03|
1592|3002148|160|90303101|61|1|ITEM 52|2023-04-27 16:04:03|
1592|3002148|160|96110099|62|1|ITEM 198|2023-04-27 16:04:03|
1592|3002148|160|96121099|63|1|ITEM 184|2023-04-27 16:04:03|
3574|2004651|160|87032199|1|1|RENGLON: 1|2022-12-22 16:12:00|
3574|2004651|160|87032199|2|1|RENGLON: 2|2022-12-22 16:12:00|
3574|2004651|160|87032199|3|1|RENGLON: 3|2022-12-22 16:12:00|
