Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|TasaContribucion|TipoTasa|FechaPagoReal
1592|3002076|160|84253199|90|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|84311001|91|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|84833004|92|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|84833004|93|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|84836099|94|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|84836099|94|6|10.00000|1|2023-03-23 12:03:00|
1592|3002076|160|84879002|96|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85113005|97|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85118099|98|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85118099|98|6|10.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85122099|99|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85122099|99|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85122099|100|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85122099|100|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85129007|101|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85129007|102|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85364199|103|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85365099|104|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85365099|105|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85365099|106|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85369099|107|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85369099|108|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85371099|109|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85371099|110|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85389001|111|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85443099|112|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85443099|112|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85443099|113|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85443099|113|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85443099|114|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85443099|114|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|115|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|115|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|116|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|116|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|117|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|117|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|118|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|118|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|119|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|119|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|120|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|85444299|120|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87081099|121|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87081099|121|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082101|122|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082902|123|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082904|124|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082922|125|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082922|125|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082923|126|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082923|127|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|128|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|128|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|129|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|129|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|130|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|130|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|131|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|131|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|132|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|132|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|133|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|133|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|134|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|134|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|135|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|135|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|136|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|136|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|137|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|137|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|138|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|138|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|139|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|139|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|140|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|140|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|141|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|141|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|142|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|142|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|143|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|143|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|144|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|144|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|145|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|145|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|146|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|146|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|147|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87082999|147|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87083010|148|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87083010|148|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87083099|149|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87083099|150|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87083099|151|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87083099|152|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87083099|153|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87083099|154|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|155|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|155|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|156|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|156|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|157|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|157|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|158|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|158|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|159|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|159|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|160|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|160|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|161|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87084099|161|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87085007|162|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87085007|162|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87085099|163|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87085099|163|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87085099|164|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87085099|164|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088005|165|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088005|166|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088005|167|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088005|168|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088005|169|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088005|170|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088007|171|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088007|171|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088007|172|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088007|172|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088007|173|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088007|173|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088007|174|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088007|174|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088012|175|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088012|175|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088099|95|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088099|95|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088099|176|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87088099|176|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|177|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|177|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|178|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|178|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|179|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|179|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|180|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|180|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|181|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089199|181|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089203|182|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089203|183|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089203|184|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089412|185|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089412|186|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089412|187|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089412|188|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089412|189|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089412|190|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089904|191|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089904|191|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089907|192|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089907|192|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089908|193|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089908|193|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089908|194|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089908|194|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089999|195|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089999|196|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089999|197|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089999|198|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089999|199|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089999|200|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089999|201|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|87089999|202|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|90262003|203|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|90262003|203|6|15.00000|1|2023-03-23 12:03:00|
1592|3002076|160|90271001|204|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|90328999|205|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|90328999|205|6|5.00000|1|2023-03-23 12:03:00|
1592|3002076|160|94012001|206|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|94012001|207|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|94019999|208|3|16.00000|1|2023-03-23 12:03:00|
1592|3002076|160|94019999|209|3|16.00000|1|2023-03-23 12:03:00|
1592|3002079|160|39235001|1|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|39235001|1|6|15.00000|1|2023-03-23 12:03:02|
1592|3002079|160|39263002|2|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|39263002|2|6|15.00000|1|2023-03-23 12:03:02|
1592|3002079|160|39269099|3|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|39269099|4|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|39269099|5|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|70091099|6|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|70091099|6|6|15.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|7|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|8|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|9|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|10|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|11|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|12|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|13|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|14|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|15|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|16|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181599|17|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181606|18|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181606|19|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181606|20|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73181606|21|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73182102|22|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73182291|23|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73182291|24|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73182291|25|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73182403|26|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73182403|27|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73182403|28|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73202005|29|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73202005|30|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73202005|31|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73261999|32|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73261999|33|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73262006|34|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73269099|35|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73269099|36|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73269099|37|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73269099|38|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73269099|39|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|73269099|40|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|82060001|41|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|82060001|41|6|15.00000|1|2023-03-23 12:03:02|
1592|3002079|160|83012002|42|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|83012002|42|6|15.00000|1|2023-03-23 12:03:02|
1592|3002079|160|83016002|43|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84099199|44|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84123199|45|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84213199|46|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84213199|46|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84253199|47|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84253199|48|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84311001|49|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84831008|50|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84833004|51|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84833004|52|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84836099|53|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84836099|53|6|10.00000|1|2023-03-23 12:03:02|
1592|3002079|160|84879006|54|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|85122002|55|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87081099|56|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87081099|56|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082904|57|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082922|58|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082922|58|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|59|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|59|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|60|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|60|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|61|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|61|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|62|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|62|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|63|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|63|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|64|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|64|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|65|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|65|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|66|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|66|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|67|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|67|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|68|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|68|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|69|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|69|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|70|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|70|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|71|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|71|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|72|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|72|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|73|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|73|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|74|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|74|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|75|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|75|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|76|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|76|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|77|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|77|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|78|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|78|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|79|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87082999|79|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87083010|80|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87083010|80|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87083099|81|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87083099|82|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87083099|83|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87083099|84|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87083099|85|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|86|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|86|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|87|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|87|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|88|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|88|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|89|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|89|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|90|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87084099|90|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87085004|91|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87085007|92|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87085007|92|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87085099|93|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87085099|93|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088005|94|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088005|95|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088005|96|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088005|97|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088005|98|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088007|99|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088007|99|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088007|100|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088007|100|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088007|101|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87088007|101|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089199|102|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089199|102|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089203|103|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089203|104|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|105|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|106|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|107|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|108|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|109|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|110|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|111|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|112|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089412|113|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089904|114|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089904|114|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089907|115|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089907|115|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089908|116|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089908|116|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089908|117|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089908|117|6|5.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|118|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|119|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|120|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|121|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|122|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|123|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|124|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|125|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|87089999|126|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|94012001|127|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|94019999|128|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|94019999|129|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|94049099|130|3|16.00000|1|2023-03-23 12:03:02|
1592|3002079|160|94049099|130|6|15.00000|1|2023-03-23 12:03:02|
1592|3002081|160|39235001|1|3|16.00000|1|2023-03-24 20:03:00|
1592|3002081|160|39235001|1|6|15.00000|1|2023-03-24 20:03:00|
1592|3002081|160|39263002|2|3|16.00000|1|2023-03-24 20:03:00|
1592|3002081|160|39263002|2|6|15.00000|1|2023-03-24 20:03:00|
1592|3002081|160|39263002|3|3|16.00000|1|2023-03-24 20:03:00|
