Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|TasaContribucion|TipoTasa|FechaPagoReal
3471|5600862|160|73182291|118|3|16.00000|1|2025-11-14 16:48:01|
3471|5600789|160|73181606|82|6|35.00000|1|2025-11-19 18:29:04|
1925|5001394|160|87089999|139|3|16.00000|1|2025-11-13 11:32:07|
3471|5600860|160|84099199|34|3|16.00000|1|2025-11-14 16:30:07|
3471|5600789|160|87088005|187|3|16.00000|1|2025-11-19 18:29:04|
3471|5600768|160|87082999|48|3|16.00000|1|2025-11-19 16:47:03|
3471|5600787|160|87082919|133|3|16.00000|1|2025-11-20 10:54:04|
3471|5600862|160|73182291|116|3|16.00000|1|2025-11-14 16:48:01|
1925|5001421|160|73269099|26|3|16.00000|1|2025-11-19 12:01:02|
3471|5600766|160|87082999|197|3|16.00000|1|2025-11-19 18:35:03|
3471|5600788|160|73269099|8|6|35.00000|1|2025-11-20 10:54:04|
1925|5700331|160|73072202|52|6|35.00000|1|2025-11-21 12:15:02|
3471|5600792|160|73181599|69|6|35.00000|1|2025-11-14 17:05:01|
1925|5001422|160|73269099|2|3|16.00000|1|2025-11-19 12:00:01|
3471|5600766|160|73269099|122|6|35.00000|1|2025-11-19 18:35:03|
1925|5100854|160|87089999|133|3|16.00000|1|2025-11-19 11:25:05|
3471|5600860|160|87082922|47|6|3.00000|1|2025-11-14 16:30:07|
3471|5600798|160|73181599|65|3|16.00000|1|2025-11-14 16:30:06|
3471|5600792|160|94019999|261|3|16.00000|1|2025-11-14 17:05:01|
3471|5600895|160|87082922|47|3|16.00000|1|2025-11-15 11:53:02|
1925|5001386|160|87082999|178|3|16.00000|1|2025-11-13 13:04:02|
3471|5600766|160|73181599|77|6|35.00000|1|2025-11-19 18:35:03|
3471|5600782|160|87085099|120|6|5.00000|1|2025-11-19 15:41:01|
1925|5001386|160|73269099|143|3|16.00000|1|2025-11-13 13:04:02|
1925|5700349|160|84253101|14|3|16.00000|1|2025-11-24 13:18:01|
1925|5700273|160|40093106|47|3|16.00000|1|2025-11-19 09:44:04|
3471|5600866|160|87141099|101|3|16.00000|1|2025-11-14 16:09:02|
1925|5700355|160|73269099|179|3|16.00000|1|2025-11-20 11:41:02|
3471|5600862|160|73181606|110|3|16.00000|1|2025-11-14 16:48:01|
1925|5001425|160|87089203|18|3|16.00000|1|2025-11-19 12:01:01|
3471|5600766|160|87089999|238|3|16.00000|1|2025-11-19 18:35:03|
3471|5600866|160|87082999|71|3|16.00000|1|2025-11-14 16:09:02|
1925|5001386|160|73269099|143|6|35.00000|1|2025-11-13 13:04:02|
1925|5700237|160|73269099|2|6|35.00000|1|2025-11-13 11:29:01|
3471|5600798|160|73181599|66|6|35.00000|1|2025-11-14 16:30:06|
1925|5700329|160|39174001|89|3|16.00000|1|2025-11-20 12:28:02|
1925|5700281|160|87089999|88|3|16.00000|1|2025-11-19 10:04:02|
1925|5001421|160|73181606|65|3|16.00000|1|2025-11-19 12:01:02|
1925|5700277|160|94019999|78|3|16.00000|1|2025-11-19 09:58:01|
3471|5600864|160|87082999|85|3|16.00000|1|2025-11-14 16:48:03|
3897|5611766|240|00000000|1|3|16.00000|1|2025-11-19 12:10:21|
3471|5600740|160|73269099|1|3|16.00000|1|2025-11-20 18:28:04|
3471|5600788|160|56090002|1|3|16.00000|1|2025-11-20 10:54:04|
1925|5700369|160|39199099|55|3|16.00000|1|2025-11-21 18:50:03|
3471|5600862|160|40169999|43|3|16.00000|1|2025-11-14 16:48:01|
1925|5100860|160|83023091|74|3|16.00000|1|2025-11-19 11:28:07|
1925|5700275|160|87082999|45|3|16.00000|1|2025-11-19 09:51:01|
1925|5100854|160|40091102|92|3|16.00000|1|2025-11-19 11:25:05|
3471|5600858|160|87088005|56|3|16.00000|1|2025-11-14 17:16:03|
1925|5700281|160|85182202|83|6|15.00000|1|2025-11-19 10:04:02|
1925|5100856|160|73181599|86|6|35.00000|1|2025-11-19 11:27:03|
1925|5700355|160|40169999|139|3|16.00000|1|2025-11-20 11:41:02|
1925|5100854|160|73181599|123|6|35.00000|1|2025-11-19 11:25:05|
1925|5001425|160|90262003|131|3|16.00000|1|2025-11-19 12:01:01|
3471|5600862|160|73181599|80|6|35.00000|1|2025-11-14 16:48:01|
3471|5600862|160|87089999|233|3|16.00000|1|2025-11-14 16:48:01|
1925|5700359|160|87082999|10|3|16.00000|1|2025-11-21 11:54:06|
3471|5600764|160|87089999|193|3|16.00000|1|2025-11-19 19:00:03|
1925|5700281|160|73181599|8|6|35.00000|1|2025-11-19 10:04:02|
1925|5700337|160|87087099|17|3|16.00000|1|2025-11-21 12:23:01|
3471|5600862|160|87085099|204|3|16.00000|1|2025-11-14 16:48:01|
1925|5001423|160|73181599|121|6|35.00000|1|2025-11-19 12:01:02|
1925|5001425|160|87082999|144|3|16.00000|1|2025-11-19 12:01:01|
1925|5700273|160|87088009|52|6|5.00000|1|2025-11-19 09:44:04|
1925|5700355|160|40169304|187|3|16.00000|1|2025-11-20 11:41:02|
1925|5700327|160|73181606|14|3|16.00000|1|2025-11-20 12:24:03|
3471|5600798|160|87082999|154|3|16.00000|1|2025-11-14 16:30:06|
1925|5700355|160|87081099|125|6|3.00000|1|2025-11-20 11:41:02|
1925|5700329|160|85364199|9|3|16.00000|1|2025-11-20 12:28:02|
1925|5001425|160|87082999|95|3|16.00000|1|2025-11-19 12:01:01|
1925|5100860|160|85443099|19|3|16.00000|1|2025-11-19 11:28:07|
3471|5600792|160|90328999|216|3|16.00000|1|2025-11-14 17:05:01|
3577|5102408|521|84672902|1|3|16.00000|1|2025-11-19 12:24:01|
1925|5700327|160|73181599|9|3|16.00000|1|2025-11-20 12:24:03|
3471|5600866|160|73269099|16|6|35.00000|1|2025-11-14 16:09:02|
3471|5600776|160|98020019|58|3|16.00000|1|2025-11-21 18:08:02|
3471|5600862|160|39199099|13|3|16.00000|1|2025-11-14 16:48:01|
1925|5100856|160|87089999|141|3|16.00000|1|2025-11-19 11:27:03|
3471|5600780|160|87082999|62|3|16.00000|1|2025-11-19 19:29:03|
1925|5700242|160|87082999|10|3|16.00000|1|2025-11-13 11:23:02|
3471|5600787|160|49089099|74|6|35.00000|1|2025-11-20 10:54:04|
1925|5001425|160|87082999|142|3|16.00000|1|2025-11-19 12:01:01|
1925|5001422|160|73269099|3|6|35.00000|1|2025-11-19 12:00:01|
3471|5600798|160|73181599|69|6|35.00000|1|2025-11-14 16:30:06|
1925|5700329|160|85122002|43|3|16.00000|1|2025-11-20 12:28:02|
1925|5100856|160|39174001|113|3|16.00000|1|2025-11-19 11:27:03|
1925|5700279|160|94019999|57|3|16.00000|1|2025-11-19 09:58:02|
3471|5600862|160|73269099|136|6|35.00000|1|2025-11-14 16:48:01|
3471|5600776|160|39199099|150|3|16.00000|1|2025-11-21 18:08:02|
3471|5600803|160|73269099|3|6|35.00000|1|2025-11-19 18:35:03|
3471|5600764|160|87082999|142|3|16.00000|1|2025-11-19 19:00:03|
3471|5600778|160|87082999|246|3|16.00000|1|2025-11-21 18:31:03|
3471|5600864|160|40169999|15|3|16.00000|1|2025-11-14 16:48:03|
1925|5700271|160|87089999|28|3|16.00000|1|2025-11-19 09:42:02|
3471|5600895|160|87141099|108|3|16.00000|1|2025-11-15 11:53:02|
1925|5100855|160|73269099|4|3|16.00000|1|2025-11-19 11:25:05|
1925|5700218|160|73181599|15|3|16.00000|1|2025-11-13 10:05:03|
1925|5001386|160|87088005|140|3|16.00000|1|2025-11-13 13:04:02|
3577|5102429|521|84672902|1|3|16.00000|1|2025-11-20 12:22:01|
3471|5600734|160|76082001|2|3|16.00000|1|2025-11-20 21:45:00|
3471|5600766|160|40169999|41|3|16.00000|1|2025-11-19 18:35:03|
3043|5003533|523|56090002|1|3|16.00000|1|2025-11-14 09:51:01|
1925|5100823|160|73181606|115|6|35.00000|1|2025-11-12 16:31:00|
1925|5100854|160|87089412|174|3|16.00000|1|2025-11-19 11:25:05|
3471|5600778|160|39269099|13|3|16.00000|1|2025-11-21 18:31:03|
3471|5600764|160|87089999|184|3|16.00000|1|2025-11-19 19:00:03|
3471|5600792|160|73181599|58|6|35.00000|1|2025-11-14 17:05:01|
3471|5600778|160|98020019|90|3|16.00000|1|2025-11-21 18:31:03|
3471|5600792|160|87089203|186|3|16.00000|1|2025-11-14 17:05:01|
1925|5100856|160|73181606|47|6|35.00000|1|2025-11-19 11:27:03|
1925|5001386|160|73181599|21|3|16.00000|1|2025-11-13 13:04:02|
1925|5001394|160|85365099|129|3|16.00000|1|2025-11-13 11:32:07|
1925|5700218|160|73182403|43|3|16.00000|1|2025-11-13 10:05:03|
3471|5600788|160|56090002|1|6|10.00000|1|2025-11-20 10:54:04|
1925|5001394|160|87082999|22|3|16.00000|1|2025-11-13 11:32:07|
1925|5700204|160|87088005|41|3|16.00000|1|2025-11-13 10:37:02|
3471|5600734|160|82054099|8|3|16.00000|1|2025-11-20 21:45:00|
3471|5600895|160|87089999|101|3|16.00000|1|2025-11-15 11:53:02|
3471|5600864|160|40091102|11|3|16.00000|1|2025-11-14 16:48:03|
3471|5600789|160|40169999|11|3|16.00000|1|2025-11-19 18:29:04|
3471|5600778|160|94019999|337|3|16.00000|1|2025-11-21 18:31:03|
3471|5600764|160|87082999|144|3|16.00000|1|2025-11-19 19:00:03|
1925|5001423|160|73182403|226|6|35.00000|1|2025-11-19 12:01:02|
1925|5700356|160|73269099|4|6|35.00000|1|2025-11-21 11:51:02|
1925|5100856|160|87082999|155|3|16.00000|1|2025-11-19 11:27:03|
1925|5700283|160|87082999|65|3|16.00000|1|2025-11-19 10:05:03|
1925|5001386|160|87082999|175|3|16.00000|1|2025-11-13 13:04:02|
1925|5700329|160|39199099|75|6|35.00000|1|2025-11-20 12:28:02|
3471|5600787|160|87089999|238|3|16.00000|1|2025-11-20 10:54:04|
1925|5700283|160|73181599|7|6|35.00000|1|2025-11-19 10:05:03|
1925|5100856|160|73181599|15|6|35.00000|1|2025-11-19 11:27:03|
3471|5600787|160|73182291|86|3|16.00000|1|2025-11-20 10:54:04|
1925|5700208|160|87082919|17|3|16.00000|1|2025-11-13 11:04:05|
3471|5600768|160|90328999|86|3|16.00000|1|2025-11-19 16:47:03|
1925|5700275|160|87082999|39|3|16.00000|1|2025-11-19 09:51:01|
3471|5600862|160|40093106|36|3|16.00000|1|2025-11-14 16:48:01|
3471|5600778|160|87082999|231|3|16.00000|1|2025-11-21 18:31:03|
1925|5001421|160|39174001|114|3|16.00000|1|2025-11-19 12:01:02|
1925|5100856|160|73262006|53|3|16.00000|1|2025-11-19 11:27:03|
1925|5700331|160|73181599|25|3|16.00000|1|2025-11-21 12:15:02|
3471|5600862|160|73182403|125|6|35.00000|1|2025-11-14 16:48:01|
1925|5001425|160|87089999|91|3|16.00000|1|2025-11-19 12:01:01|
1925|5100856|160|73181606|46|3|16.00000|1|2025-11-19 11:27:03|
3471|5600858|160|94012001|95|3|16.00000|1|2025-11-14 17:16:03|
3471|5600787|160|87082999|177|3|16.00000|1|2025-11-20 10:54:04|
3471|5600788|160|73269099|8|3|16.00000|1|2025-11-20 10:54:04|
3471|5600798|160|87089999|210|3|16.00000|1|2025-11-14 16:30:06|
3471|5600787|160|87082922|134|3|16.00000|1|2025-11-20 10:54:04|
3471|5600788|160|73269099|7|3|16.00000|1|2025-11-20 10:54:04|
1925|5100856|160|87085099|143|3|16.00000|1|2025-11-19 11:27:03|
1925|5001421|160|94012001|69|3|16.00000|1|2025-11-19 12:01:02|
3471|5600864|160|87089904|99|3|16.00000|1|2025-11-14 16:48:03|
1925|5700277|160|85365099|25|3|16.00000|1|2025-11-19 09:58:01|
3471|5600796|160|87082999|95|3|16.00000|1|2025-11-14 17:16:03|
3471|5600796|160|87082999|81|3|16.00000|1|2025-11-14 17:16:03|
3471|5600778|160|98020019|77|3|16.00000|1|2025-11-21 18:31:03|
1925|5100854|160|39199099|221|6|35.00000|1|2025-11-19 11:25:05|
1925|5100860|160|85291009|20|3|16.00000|1|2025-11-19 11:28:07|
1925|5001425|160|87089203|139|3|16.00000|1|2025-11-19 12:01:01|
3471|5600860|160|87089203|93|3|16.00000|1|2025-11-14 16:30:07|
3471|5600787|160|39199099|17|3|16.00000|1|2025-11-20 10:54:04|
3471|5600864|160|87082999|80|3|16.00000|1|2025-11-14 16:48:03|
1925|5001421|160|73181606|23|6|35.00000|1|2025-11-19 12:01:02|
1925|5700238|160|85365099|138|3|16.00000|1|2025-11-13 14:41:01|
1925|5001394|160|39199099|96|6|35.00000|1|2025-11-13 11:32:07|
1925|5001425|160|94019999|222|3|16.00000|1|2025-11-19 12:01:01|
1925|5700327|160|87082999|83|3|16.00000|1|2025-11-20 12:24:03|
1925|5700327|160|73269099|132|6|35.00000|1|2025-11-20 12:24:03|
1925|5700357|160|73181599|18|6|35.00000|1|2025-11-21 11:53:02|
3471|5600796|160|87082919|21|3|16.00000|1|2025-11-14 17:16:03|
3471|5600792|160|94019999|264|3|16.00000|1|2025-11-14 17:05:01|
3471|5600770|160|94019999|137|3|16.00000|1|2025-11-19 18:29:05|
3471|5600862|160|73181599|98|6|35.00000|1|2025-11-14 16:48:01|
1925|5100854|160|87088005|170|3|16.00000|1|2025-11-19 11:25:05|
3471|5600766|160|39199099|17|6|35.00000|1|2025-11-19 18:35:03|
1925|5700281|160|73181599|120|3|16.00000|1|2025-11-19 10:04:02|
1925|5100854|160|84833004|94|3|16.00000|1|2025-11-19 11:25:05|
1925|5700238|160|73181599|36|6|35.00000|1|2025-11-13 14:41:01|
3471|5600766|160|73181606|94|3|16.00000|1|2025-11-19 18:35:03|
1925|5700329|160|49089099|64|6|35.00000|1|2025-11-20 12:28:02|
3471|5600782|160|87085099|119|6|5.00000|1|2025-11-19 15:41:01|
3471|5600895|160|94019999|112|3|16.00000|1|2025-11-15 11:53:02|
1925|5700327|160|87089412|88|3|16.00000|1|2025-11-20 12:24:03|
1925|5700206|160|84152001|17|3|16.00000|1|2025-11-13 10:47:04|
1925|5700359|160|87088005|47|3|16.00000|1|2025-11-21 11:54:06|
1925|5700227|160|73269099|4|3|16.00000|1|2025-11-13 09:35:04|
3471|5600764|160|73181599|58|3|16.00000|1|2025-11-19 19:00:03|
1925|5700331|160|87082999|91|3|16.00000|1|2025-11-21 12:15:02|
1925|5001421|160|73181606|22|3|16.00000|1|2025-11-19 12:01:02|
3471|5600789|160|39269099|7|3|16.00000|1|2025-11-19 18:29:04|
3471|5600895|160|87089904|97|3|16.00000|1|2025-11-15 11:53:02|
1925|5700238|160|87088005|110|3|16.00000|1|2025-11-13 14:41:01|
3471|5600789|160|73181606|72|6|35.00000|1|2025-11-19 18:29:04|
1925|5001421|160|87089999|78|3|16.00000|1|2025-11-19 12:01:02|
3471|5600764|160|84254299|81|3|16.00000|1|2025-11-19 19:00:03|
1925|5700277|160|87089412|46|3|16.00000|1|2025-11-19 09:58:01|
3471|5600862|160|49089099|49|3|16.00000|1|2025-11-14 16:48:01|
3471|5600766|160|73181599|80|3|16.00000|1|2025-11-19 18:35:03|
3471|5600766|160|73262006|119|6|30.00000|1|2025-11-19 18:35:03|
1925|5001421|160|87087006|58|3|16.00000|1|2025-11-19 12:01:02|
1925|5700369|160|87089999|38|3|16.00000|1|2025-11-21 18:50:03|
1925|5100856|160|87082999|168|3|16.00000|1|2025-11-19 11:27:03|
3471|5600796|160|87082919|27|3|16.00000|1|2025-11-14 17:16:03|
1925|5700331|160|73181599|10|6|35.00000|1|2025-11-21 12:15:02|
3471|5600862|160|73181599|84|3|16.00000|1|2025-11-14 16:48:01|
1925|5700327|160|40093106|94|3|16.00000|1|2025-11-20 12:24:03|
3471|5600895|160|87089203|92|3|16.00000|1|2025-11-15 11:53:02|
1925|5700281|160|73181599|23|3|16.00000|1|2025-11-19 10:04:02|
3471|5600782|160|87085099|120|3|16.00000|1|2025-11-19 15:41:01|
1925|5001427|160|87089999|13|3|16.00000|1|2025-11-19 12:00:05|
1925|5001423|160|87082999|38|3|16.00000|1|2025-11-19 12:01:02|
3471|5600782|160|39199099|15|3|16.00000|1|2025-11-19 15:41:01|
3471|5600862|160|73182102|113|3|16.00000|1|2025-11-14 16:48:01|
1925|5001427|160|84879006|72|3|16.00000|1|2025-11-19 12:00:05|
1925|5700328|160|63079099|1|6|10.00000|1|2025-11-20 12:26:03|
3471|5600864|160|85443099|34|6|5.00000|1|2025-11-14 16:48:03|
1925|5700357|160|39199099|159|3|16.00000|1|2025-11-21 11:53:02|
1925|5700327|160|87089999|112|3|16.00000|1|2025-11-20 12:24:03|
1925|5100856|160|73182291|48|6|35.00000|1|2025-11-19 11:27:03|
1925|5700339|160|90328999|31|3|16.00000|1|2025-11-22 10:51:00|
1925|5700327|160|73269099|22|3|16.00000|1|2025-11-20 12:24:03|
3471|5600789|160|73182999|96|6|35.00000|1|2025-11-19 18:29:04|
1925|5700283|160|87082999|45|3|16.00000|1|2025-11-19 10:05:03|
3577|5102382|521|87082999|17|6|35.00000|1|2025-11-19 14:44:02|
3471|5600789|160|73182291|85|3|16.00000|1|2025-11-19 18:29:04|
1925|5001390|160|87082919|55|3|16.00000|1|2025-11-13 13:04:03|
1925|5100854|160|85124001|264|3|16.00000|1|2025-11-19 11:25:05|
3471|5600789|160|94019999|225|3|16.00000|1|2025-11-19 18:29:04|
1925|5001421|160|73181599|7|6|35.00000|1|2025-11-19 12:01:02|
1925|5001427|160|87085099|56|6|3.00000|1|2025-11-19 12:00:05|
3471|5600798|160|73181599|72|3|16.00000|1|2025-11-14 16:30:06|
3471|5600862|160|73181599|58|3|16.00000|1|2025-11-14 16:48:01|
1925|5700343|160|94019999|7|3|16.00000|1|2025-11-22 10:57:01|
1925|5700327|160|73181599|2|3|16.00000|1|2025-11-20 12:24:03|
3471|5600792|160|39269099|20|3|16.00000|1|2025-11-14 17:05:01|
1925|5700277|160|73182403|69|3|16.00000|1|2025-11-19 09:58:01|
3471|5600864|160|39199099|3|6|35.00000|1|2025-11-14 16:48:03|
1925|5100854|160|39199099|209|3|16.00000|1|2025-11-19 11:25:05|
1925|5700208|160|87089999|3|3|16.00000|1|2025-11-13 11:04:05|
3577|5102382|521|87082999|23|3|16.00000|1|2025-11-19 14:44:02|
1925|5100854|160|39199099|223|6|35.00000|1|2025-11-19 11:25:05|
3471|5600764|160|87082999|147|3|16.00000|1|2025-11-19 19:00:03|
3471|5600764|160|85365099|93|3|16.00000|1|2025-11-19 19:00:03|
1925|5100854|160|85365099|20|3|16.00000|1|2025-11-19 11:25:05|
1925|5700281|160|39199099|96|3|16.00000|1|2025-11-19 10:04:02|
1925|5001427|160|87082999|15|3|16.00000|1|2025-11-19 12:00:05|
1925|5700275|160|87082999|37|3|16.00000|1|2025-11-19 09:51:01|
1925|5700327|160|73182291|16|6|35.00000|1|2025-11-20 12:24:03|
1925|5700357|160|39199099|127|6|35.00000|1|2025-11-21 11:53:02|
1925|5100854|160|39199099|229|6|35.00000|1|2025-11-19 11:25:05|
3471|5600766|160|73181599|52|6|35.00000|1|2025-11-19 18:35:03|
1925|5700357|160|39199099|113|3|16.00000|1|2025-11-21 11:53:02|
3471|5600789|160|73181606|77|3|16.00000|1|2025-11-19 18:29:04|
3471|5600862|160|73182403|127|6|35.00000|1|2025-11-14 16:48:01|
1925|5001390|160|94019999|37|3|16.00000|1|2025-11-13 13:04:03|
3471|5600792|160|87083099|171|3|16.00000|1|2025-11-14 17:05:01|
1925|5700271|160|87082919|121|3|16.00000|1|2025-11-19 09:42:02|
1925|5001386|160|87085099|88|6|3.00000|1|2025-11-13 13:04:02|
1925|5001386|160|87088007|80|3|16.00000|1|2025-11-13 13:04:02|
3471|5600862|160|73181599|53|3|16.00000|1|2025-11-14 16:48:01|
3471|5600787|160|73269099|103|3|16.00000|1|2025-11-20 10:54:04|
1925|5700283|160|87082999|105|3|16.00000|1|2025-11-19 10:05:03|
1925|5100854|160|39269099|274|3|16.00000|1|2025-11-19 11:25:05|
3471|5600864|160|87088005|90|3|16.00000|1|2025-11-14 16:48:03|
1925|5700369|160|73181599|2|3|16.00000|1|2025-11-21 18:50:03|
1925|5700327|160|73181599|33|3|16.00000|1|2025-11-20 12:24:03|
3471|5600792|160|73181599|64|6|35.00000|1|2025-11-14 17:05:01|
3471|5600778|160|94019999|332|3|16.00000|1|2025-11-21 18:31:03|
3471|5600798|160|87088007|200|3|16.00000|1|2025-11-14 16:30:06|
3471|5600864|160|87081099|35|3|16.00000|1|2025-11-14 16:48:03|
1925|5001392|160|84073304|1|3|16.00000|1|2025-11-13 13:04:03|
1925|5700218|160|73181599|12|3|16.00000|1|2025-11-13 10:05:03|
1925|5700281|160|85182202|83|3|16.00000|1|2025-11-19 10:04:02|
3471|5600796|160|87089999|112|3|16.00000|1|2025-11-14 17:16:03|
1925|5001423|160|73181606|134|6|35.00000|1|2025-11-19 12:01:02|
1925|5700273|160|87088099|31|3|16.00000|1|2025-11-19 09:44:04|
3471|5600787|160|39199099|9|6|35.00000|1|2025-11-20 10:54:04|
1925|5700242|160|87082999|8|3|16.00000|1|2025-11-13 11:23:02|
3471|5600862|160|85122099|161|3|16.00000|1|2025-11-14 16:48:01|
1925|5700282|160|73269099|1|6|35.00000|1|2025-11-19 10:04:01|
1925|5700357|160|73262006|49|3|16.00000|1|2025-11-21 11:53:02|
3471|5600798|160|39199099|8|6|35.00000|1|2025-11-14 16:30:06|
3471|5600796|160|87082999|57|3|16.00000|1|2025-11-14 17:16:03|
3471|5600770|160|87082999|87|3|16.00000|1|2025-11-19 18:29:05|
3471|5600862|160|87082999|192|3|16.00000|1|2025-11-14 16:48:01|
3471|5600862|160|49089099|49|6|35.00000|1|2025-11-14 16:48:01|
3471|5600764|160|85044099|84|3|16.00000|1|2025-11-19 19:00:03|
1925|5700283|160|87082201|74|3|16.00000|1|2025-11-19 10:05:03|
3471|5600764|160|85044099|85|3|16.00000|1|2025-11-19 19:00:03|
1925|5700277|160|85182202|62|3|16.00000|1|2025-11-19 09:58:01|
3471|5600766|160|87089999|243|3|16.00000|1|2025-11-19 18:35:03|
3471|5600866|160|87089999|94|3|16.00000|1|2025-11-14 16:09:02|
3471|5600787|160|90328999|270|3|16.00000|1|2025-11-20 10:54:04|
3471|5600764|160|73269099|77|3|16.00000|1|2025-11-19 19:00:03|
3471|5600789|160|87082999|148|3|16.00000|1|2025-11-19 18:29:04|
3471|5600780|160|87082999|60|3|16.00000|1|2025-11-19 19:29:03|
1925|5700345|160|87082999|3|3|16.00000|1|2025-11-22 10:59:02|
3471|5600792|160|85122002|109|3|16.00000|1|2025-11-14 17:05:01|
3471|5600794|160|87082999|56|3|16.00000|1|2025-11-14 15:50:01|
1925|5700363|160|87082919|10|3|16.00000|1|2025-11-21 13:21:03|
3471|5600862|160|39199099|24|3|16.00000|1|2025-11-14 16:48:01|
1925|5100854|160|87082922|196|3|16.00000|1|2025-11-19 11:25:05|
1925|5001423|160|87082999|12|3|16.00000|1|2025-11-19 12:01:02|
3471|5600787|160|73269099|95|3|16.00000|1|2025-11-20 10:54:04|
1925|5700273|160|39199099|28|6|35.00000|1|2025-11-19 09:44:04|
3471|5600766|160|87089999|234|3|16.00000|1|2025-11-19 18:35:03|
3471|5600782|160|87083011|118|3|16.00000|1|2025-11-19 15:41:01|
1925|5700273|160|73181606|92|6|35.00000|1|2025-11-19 09:44:04|
3471|5600787|160|73269099|104|6|35.00000|1|2025-11-20 10:54:04|
1925|5001423|160|87082999|86|3|16.00000|1|2025-11-19 12:01:02|
3471|5600787|160|87082999|266|3|16.00000|1|2025-11-20 10:54:04|
3471|5600798|160|73269099|107|6|35.00000|1|2025-11-14 16:30:06|
3471|5600770|160|94019999|115|3|16.00000|1|2025-11-19 18:29:05|
3471|5600794|160|73269099|24|3|16.00000|1|2025-11-14 15:50:01|
3471|5600768|160|73269099|14|3|16.00000|1|2025-11-19 16:47:03|
1925|5700349|160|85371006|43|3|16.00000|1|2025-11-24 13:18:01|
3471|5600798|160|39199099|25|6|35.00000|1|2025-11-14 16:30:06|
1925|5100854|160|87089999|72|3|16.00000|1|2025-11-19 11:25:05|
1925|5001423|160|87082999|66|3|16.00000|1|2025-11-19 12:01:02|
3471|5600787|160|40169999|71|3|16.00000|1|2025-11-20 10:54:04|
3471|5600764|160|40169901|38|3|16.00000|1|2025-11-19 19:00:03|
3471|5600766|160|87082999|173|3|16.00000|1|2025-11-19 18:35:03|
3471|5600768|160|87082999|42|3|16.00000|1|2025-11-19 16:47:03|
3471|5600789|160|73182403|94|3|16.00000|1|2025-11-19 18:29:04|
3471|5600798|160|73181599|61|3|16.00000|1|2025-11-14 16:30:06|
1925|5001423|160|87082999|84|3|16.00000|1|2025-11-19 12:01:02|
3471|5600792|160|87089999|205|3|16.00000|1|2025-11-14 17:05:01|
1925|5700210|160|85182202|37|3|16.00000|1|2025-11-12 17:57:01|
3471|5600767|160|73269099|9|6|35.00000|1|2025-11-21 15:26:02|
3471|5600770|160|39263002|1|3|16.00000|1|2025-11-19 18:29:05|
3471|5600792|160|83023091|97|3|16.00000|1|2025-11-14 17:05:01|
3471|5600787|160|73269099|96|3|16.00000|1|2025-11-20 10:54:04|
3577|5102368|521|49089099|15|3|16.00000|1|2025-11-13 19:27:00|
1925|5001393|160|73269099|3|3|16.00000|1|2025-11-13 11:32:03|
1925|5700281|160|87081099|111|6|10.00000|1|2025-11-19 10:04:02|
3471|5600770|160|94019999|122|3|16.00000|1|2025-11-19 18:29:05|
1925|5700327|160|73181606|131|3|16.00000|1|2025-11-20 12:24:03|
3471|5600766|160|73182403|110|6|35.00000|1|2025-11-19 18:35:03|
3471|5600789|160|73181599|29|6|35.00000|1|2025-11-19 18:29:04|
1925|5001427|160|87087099|23|3|16.00000|1|2025-11-19 12:00:05|
1925|5700281|160|73181599|14|3|16.00000|1|2025-11-19 10:04:02|
3471|5600782|160|73182291|68|3|16.00000|1|2025-11-19 15:41:01|
1925|5001389|160|39232991|3|3|16.00000|1|2025-11-13 11:32:02|
1925|5100860|160|73181599|28|3|16.00000|1|2025-11-19 11:28:07|
1925|5700331|160|73181606|37|3|16.00000|1|2025-11-21 12:15:02|
1925|5700277|160|87088005|77|3|16.00000|1|2025-11-19 09:58:01|
3471|5600792|160|94019999|240|3|16.00000|1|2025-11-14 17:05:01|
1925|5700360|160|73269099|1|6|35.00000|1|2025-11-21 13:23:02|
3471|5600798|160|73181606|86|6|35.00000|1|2025-11-14 16:30:06|
3471|5600862|160|73182403|124|6|35.00000|1|2025-11-14 16:48:01|
1925|5700277|160|87088007|38|3|16.00000|1|2025-11-19 09:58:01|
3577|5102368|521|85129007|22|3|16.00000|1|2025-11-13 19:27:00|
3471|5600766|160|87082999|194|3|16.00000|1|2025-11-19 18:35:03|
1925|5100854|160|87082999|36|3|16.00000|1|2025-11-19 11:25:05|
3471|5600766|160|73181599|59|6|35.00000|1|2025-11-19 18:35:03|
1925|5700271|160|39235001|45|3|16.00000|1|2025-11-19 09:42:02|
3471|5600864|160|87082999|68|3|16.00000|1|2025-11-14 16:48:03|
3471|5600782|160|83082001|74|3|16.00000|1|2025-11-19 15:41:01|
1925|5100854|160|87089999|134|3|16.00000|1|2025-11-19 11:25:05|
3471|5600780|160|87082999|28|3|16.00000|1|2025-11-19 19:29:03|
1925|5700331|160|87082201|110|3|16.00000|1|2025-11-21 12:15:02|
1925|5700230|160|94019999|1|3|16.00000|1|2025-11-13 09:40:03|
3471|5600796|160|87141099|121|3|16.00000|1|2025-11-14 17:16:03|
3471|5600787|160|73269099|93|6|35.00000|1|2025-11-20 10:54:04|
3471|5600798|160|87089999|213|3|16.00000|1|2025-11-14 16:30:06|
3471|5600862|160|87089999|228|3|16.00000|1|2025-11-14 16:48:01|
