Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
1925|5700371|160|85122099|16|1|No. De parte: 9AWV-160111-8002|2025-11-21 18:43:02|
1647|5006933|240|87032199|3|73|380Y-3 SH070027|2025-11-10 10:37:06|
1647|5016705|240|87032199|1|168|380Y-3 SJ020031|2025-11-22 11:13:03|
1925|5700343|160|87088005|47|1|No. De parte: 5HYV-450120-6000|2025-11-22 10:57:01|
3577|5102337|521|85122002|21|1|20NO. DE PARTE : 5HYV-160210-6000  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
3577|5102337|521|87088099|45|1|56NO. DE PARTE : 5SYV-060500-8001  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
1647|5016705|240|87032199|1|88|380Y-3 SJ020068|2025-11-22 11:13:03|
3471|5600776|160|87082919|84|3|5SYV-807700-8300-0RT00|2025-11-21 18:08:02|
3471|5600862|160|40093106|36|1|25CFTT405303-5|2025-11-14 16:48:01|
1647|5016705|240|87032199|2|278|380Y-3 SJ080009|2025-11-22 11:13:03|
3471|5600866|160|87141099|100|2|No.Parte|2025-11-14 16:09:02|
3471|5600799|160|73269099|9|3|TBT085-01-03|2025-11-14 15:49:03|
3471|5600952|160|87082999|7|1|25CFTT405952-10|2025-11-27 17:41:05|
3471|5600946|160|98020019|210|2|FRACCION ORIGINAL 3919909900|2025-11-28 20:35:00|
3471|5600858|160|87089999|83|3|5HYV-082100-6000|2025-11-14 17:16:03|
1647|5006994|240|87032199|2|188|380Y-3 SH220022|2025-11-14 17:36:10|
1925|5700331|160|73181606|38|1|No. De parte: 30204-060810|2025-11-21 12:15:02|
3471|5600796|160|87082999|68|2|No.Parte|2025-11-14 17:16:03|
1925|5700331|160|39269099|122|1|No. De parte: 5HYV-353530-9001-0HQ00|2025-11-21 12:15:02|
1925|5700343|160|87089999|1|1|No. De parte: 0NYV-111000-3000|2025-11-22 10:57:01|
3577|5102337|521|85364199|29|1|12NO. DE PARTE : 5BWV-150510-5300  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
3577|5102337|521|87089999|48|1|3NO. DE PARTE : 0NYV-111000-3000  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
1925|5700339|160|94019999|25|1|No. De parte: 5HYV-132000-6000-21|2025-11-22 10:51:00|
1647|5016705|240|87032199|1|120|380Y-3 SH290149|2025-11-22 11:13:03|
3471|5600794|160|87083099|88|3|5SYV-081000-8003|2025-11-14 15:50:01|
1647|5016705|240|87032199|2|21|380Y-3 SJ080031|2025-11-22 11:13:03|
1647|5006994|240|87032199|2|140|380Y-3 SJ020066|2025-11-14 17:36:10|
3471|5600792|160|87088007|181|2|25CFTT405375-1|2025-11-14 17:05:01|
3471|5600944|160|94019999|191|1|25CFTT405952-2|2025-11-27 19:08:01|
3471|5600948|160|98020019|84|3|NO.PARTE|2025-11-27 18:38:02|
3471|5600866|160|87082201|33|3|5HYV-805100-9004|2025-11-14 16:09:02|
3471|5600798|160|87087006|196|1|25CFTT405375-3|2025-11-14 16:30:06|
1647|5016705|240|87032199|2|69|380Y-3 SJ160458|2025-11-22 11:13:03|
3471|5600864|160|87082999|55|2|No.Parte|2025-11-14 16:48:03|
1647|5016705|240|87032199|1|72|380Y-3 SJ020040|2025-11-22 11:13:03|
3471|5600778|160|87082999|222|3|5SYV-030330-8000-H1M|2025-11-21 18:31:03|
3577|5102337|521|87089999|59|1|51NO. DE PARTE : 5HYV-355090-9000  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
3577|5102337|521|98020019|61|2|: 5HYV-170500-6000-10  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
1925|5700343|160|73182291|20|1|No. De parte: 5HYV-070602-6000|2025-11-22 10:57:01|
1647|5016705|240|87032199|1|6|PARTE NO. U26BWABBMUSEH, U26BWABK1USEH, U26BWABRTUSEH|2025-11-22 11:13:03|
3471|5600858|160|87088007|60|3|5HYV-050210-6000A|2025-11-14 17:16:03|
1647|5016705|240|87032199|2|117|380Y-3 SJ140410|2025-11-22 11:13:03|
1647|5006994|240|87032199|2|92|380Y-3 SJ020047|2025-11-14 17:36:10|
3471|5600858|160|87089999|77|1|25CFTT405303|2025-11-14 17:16:03|
1925|5700297|160|85122099|40|1|No. De parte: 5HYV-160420-6000|2025-11-27 13:25:01|
3471|5600944|160|94019999|165|3|5HYV-131310-6000-22-H1|2025-11-27 19:08:01|
3471|5600895|160|87082999|80|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600798|160|87082999|188|2|No.Parte|2025-11-14 16:30:06|
1925|5700345|160|87082999|31|1|No. De parte: 5HYV-032140-6001-H1M|2025-11-22 10:59:02|
1647|5006994|240|87032199|2|83|380Y-3 SJ020014|2025-11-14 17:36:10|
1647|5016705|240|87032199|1|218|380Y-3 SH290222|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|184|380Y-3 SJ160217|2025-11-22 11:13:03|
3577|5102337|521|87089999|60|1|58NO. DE PARTE : 5SYV-352120-8300  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
1637|5201476|521|74122001|16|1|MARCA: PANASONIC|2025-11-06 23:20:01|
1925|5700367|160|87089999|2|1|No. De parte: 5HYV-002012-6001|2025-11-21 18:30:05|
1647|5016705|240|87032199|1|170|380Y-3 SJ050220|2025-11-22 11:13:03|
3471|5600895|160|39269099|8|2|No.Parte|2025-11-15 11:53:02|
3471|5600778|160|94019999|335|3|5SYV-134100-8001-23-H1|2025-11-21 18:31:03|
3471|5600798|160|87082999|175|1|25CFTT405375-3|2025-11-14 16:30:06|
3471|5600895|160|39269099|13|2|No.Parte|2025-11-15 11:53:02|
3471|5600944|160|87088005|137|1|25CFTT405952-2|2025-11-27 19:08:01|
3471|5600944|160|87089904|147|3|5HYV-120100-6000A|2025-11-27 19:08:01|
3471|5600866|160|87082999|71|3|5HYV-221105-6000-H1M|2025-11-14 16:09:02|
1647|5006994|240|87032199|2|44|380Y-3 SH290248|2025-11-14 17:36:10|
1647|5016705|240|87032199|2|165|380Y-3 SJ160401|2025-11-22 11:13:03|
3471|5600864|160|87082999|81|3|5HYV-235010-6000-H1M|2025-11-14 16:48:03|
1647|5016705|240|87032199|2|168|380Y-3 SJ160335|2025-11-22 11:13:03|
3471|5600778|160|90262003|305|1|25CFTT405338-2|2025-11-21 18:31:03|
3577|5102337|521|39174001|3|1|45NO. DE PARTE : 5HYV-353402-9000  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
3577|5102337|521|87089999|55|1|40NO. DE PARTE : 5HYV-352107-9000  FACTURA: 25CFTTP6720 MARCA:CFMOTO|2025-11-05 11:14:03|
1925|5700350|160|87082999|4|1|No. De parte: 5HYV-031306-6000-H1M|2025-11-24 13:18:02|
1647|5016705|240|87032199|2|221|380Y-3 SJ140449|2025-11-22 11:13:03|
3471|5600895|160|87082999|68|3|5HYV-041042-6000-0BM00|2025-11-15 11:53:02|
3471|5600776|160|39174001|2|3|5HYV-353402-9000|2025-11-21 18:08:02|
3471|5600895|160|85365099|40|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600866|160|87082999|42|3|5HYV-030530-6000-H1M|2025-11-14 16:09:02|
3471|5600944|160|94019999|169|1|25CFTT405952-2|2025-11-27 19:08:01|
3471|5600944|160|94019999|179|2|No.Parte|2025-11-27 19:08:01|
3471|5600792|160|83023091|100|1|25CFTT405375-1|2025-11-14 17:05:01|
3471|5600866|160|87082999|55|3|5HYV-043021-6000|2025-11-14 16:09:02|
1925|5700349|160|87082999|7|1|No. De parte: 5HYV-043081-6000|2025-11-24 13:18:01|
3471|5600895|160|94019999|121|1|25CFTT405303-2|2025-11-15 11:53:02|
1647|5016705|240|87032199|2|173|380Y-3 SJ160296|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|304|380Y-3 SJ140466|2025-11-22 11:13:03|
1637|5201476|521|85369099|14|6|3QXD10M70441000206,S/N:3QXD10M70441000210,3QXD10M70441000205,S/N:3QXD10M70441000211,3QXD10M70441 000216S/N:3QXD10M70441|2025-11-06 23:20:01|
1925|5700331|160|73181606|41|1|No. De parte: 30204-122110|2025-11-21 12:15:02|
1647|5016705|240|87032199|1|100|380Y-3 SJ050137|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|125|380Y-3 SJ080093|2025-11-22 11:13:03|
3471|5600792|160|87082999|158|3|5HYV-080009-6000|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|43|380Y-3 SJ160230|2025-11-22 11:13:03|
3471|5600866|160|87082201|33|2|No.Parte|2025-11-14 16:09:02|
3471|5600858|160|94012001|97|1|25CFTT405303-1|2025-11-14 17:16:03|
3471|5600944|160|98020019|207|2|No.Parte|2025-11-27 19:08:01|
3471|5600944|160|87089999|148|2|No.Parte|2025-11-27 19:08:01|
3471|5600858|160|73181599|12|2|No.Parte|2025-11-14 17:16:03|
3471|5600895|160|40169999|20|1|25CFTT405303-2|2025-11-15 11:53:02|
1647|5016705|240|87032199|1|152|380Y-3 SJ020085|2025-11-22 11:13:03|
3471|5600794|160|84099199|25|2|No.Parte|2025-11-14 15:50:01|
1925|5700341|160|87082902|3|1|No. De parte: 5HYV-041042-6000-0K100|2025-11-22 10:54:02|
1647|5016705|240|87032199|1|40|380Y-3 SH290021|2025-11-22 11:13:03|
1925|5700331|160|73181599|1|1|No. De parte: 0010-021017-0010|2025-11-21 12:15:02|
1647|5016705|240|87032199|2|261|380Y-3 SJ140506|2025-11-22 11:13:03|
3471|5600778|160|87089999|277|1|25CFTT405338-3|2025-11-21 18:31:03|
3471|5600776|160|98020019|52|3|25CFTT405338|2025-11-21 18:08:02|
3471|5600792|160|40093106|27|2|No.Parte|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|91|380Y-3 SJ080054|2025-11-22 11:13:03|
3471|5600895|160|39173999|1|3|5HYV-353403-9000|2025-11-15 11:53:02|
3471|5600858|160|85122099|25|2|No.Parte|2025-11-14 17:16:03|
3471|5600948|160|90271001|80|2|No.Parte|2025-11-27 18:38:02|
3471|5600948|160|87082999|61|3|NO.PARTE|2025-11-27 18:38:02|
3471|5600895|160|87089203|92|1|25CFTT405303-3|2025-11-15 11:53:02|
3471|5600792|160|87082999|169|2|No.Parte|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|139|380Y-3 SJ080122|2025-11-22 11:13:03|
3471|5600895|160|39173999|1|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600776|160|84152001|62|1|25CFTT405338|2025-11-21 18:08:02|
1647|5016705|240|87032199|2|4|ORDEN No. 3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|116|380Y-3 SJ080099|2025-11-22 11:13:03|
1925|5700369|160|39269099|61|1|No. De parte: 5HYV-353520-9001|2025-11-21 18:50:03|
1647|5016705|240|87032199|1|245|380Y-3 SJ080004|2025-11-22 11:13:03|
1925|5700367|160|87089999|3|1|No. De parte: 5HYV-002013-6001|2025-11-21 18:30:05|
3471|5600792|160|39269099|18|3|5HYV-188003-6000|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|187|380Y-3 SJ140454|2025-11-22 11:13:03|
3471|5600895|160|83023091|33|3|5HYV-134100-6001|2025-11-15 11:53:02|
3471|5600792|160|73269099|89|2|No.Parte|2025-11-14 17:05:01|
3471|5600948|160|87082999|42|3|5HYV-032160-6000-H1M|2025-11-27 18:38:02|
3471|5600946|160|87089203|125|3|5HYV-021220-6000|2025-11-28 20:35:00|
3471|5600794|160|39173999|2|3|5HYV-156000-9000-M1|2025-11-14 15:50:01|
3471|5600895|160|85389001|44|2|No.Parte|2025-11-15 11:53:02|
1647|5016705|240|87032199|2|235|380Y-3 SJ160270|2025-11-22 11:13:03|
3471|5600796|160|87082999|85|3|5SYV-030350-8000-H1M|2025-11-14 17:16:03|
1647|5016705|240|87032199|2|77|380Y-3 SJ140425|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|255|380Y-3 SH290101|2025-11-22 11:13:03|
1925|5700347|160|40091102|72|1|No. De parte: 9010-310001|2025-11-24 13:15:00|
3471|5600778|160|39269099|13|2|No.Parte|2025-11-21 18:31:03|
3471|5600778|160|90262003|305|2|No.Parte|2025-11-21 18:31:03|
1647|5016705|240|87032199|2|29|380Y-3 SJ140503|2025-11-22 11:13:03|
3471|5600862|160|87082999|190|3|5HYV-030030-6000|2025-11-14 16:48:01|
1647|5016705|240|87032199|2|283|380Y-3 SJ220268|2025-11-22 11:13:03|
1905|5017408|160|39012001|5|1|TYP06002|2025-11-14 18:36:06|
3471|5600792|160|73181599|73|2|No.Parte|2025-11-14 17:05:01|
3471|5600946|160|98020019|156|1|25CFTT405952-5|2025-11-28 20:35:00|
3471|5600946|160|87082999|97|3|5HYV-237020-6000-H1M|2025-11-28 20:35:00|
3471|5600866|160|87082999|89|1|25CFTT405303-9|2025-11-14 16:09:02|
1905|5017408|160|98020019|4|4|EN FRIO, ACEROS PLANOS RECUBIERTOS Y ALAMBRON DE ACERO.|2025-11-14 18:36:06|
1647|5016705|240|87032199|2|2|ORDEN No. 1,2,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,|2025-11-22 11:13:03|
3471|5600798|160|87082999|148|2|No.Parte|2025-11-14 16:30:06|
3471|5600776|160|87082919|82|3|5SYV-807400-8300-0RT00|2025-11-21 18:08:02|
1925|5700339|160|39269099|56|1|No. De parte: 9060-040312|2025-11-22 10:51:00|
3471|5600776|160|98020019|54|3|25CFTT405338-1|2025-11-21 18:08:02|
1647|5016705|240|87032199|2|272|380Y-3 SJ160292|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|207|380Y-3 SJ080091|2025-11-22 11:13:03|
1925|5700335|160|87082999|4|1|No. De parte: 5HYV-031034-6000-H1M|2025-11-21 12:21:01|
1647|5006994|240|87032199|2|131|380Y-3 SJ020009|2025-11-14 17:36:10|
1647|5016705|240|87032199|2|50|380Y-3 SJ160262|2025-11-22 11:13:03|
3471|5600895|160|87082999|73|3|5HYV-043024-6001|2025-11-15 11:53:02|
3471|5600862|160|73181599|96|2|No.Parte|2025-11-14 16:48:01|
3471|5600946|160|85389001|47|1|25CFTT405952-5|2025-11-28 20:35:00|
1925|5700351|160|87082999|56|1|No. De parte: 5HYV-221204-6000-H1M|2025-11-28 14:22:01|
3471|5600794|160|40169999|19|2|No.Parte|2025-11-14 15:50:01|
3471|5600799|160|73181599|3|1|25CFTT405375-7|2025-11-14 15:49:03|
1925|5700335|160|73269099|15|1|No. De parte: 5HYV-032180-6001-H1M|2025-11-21 12:21:01|
3471|5600792|160|85443099|130|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600767|160|73181599|3|3|TBT085-01-05|2025-11-21 15:26:02|
3471|5600778|160|39269099|18|2|No.Parte|2025-11-21 18:31:03|
3471|5600776|160|98020019|47|5|5HYV-805103-9001|2025-11-21 18:08:02|
1647|5016705|240|87032199|2|159|380Y-3 SJ140461|2025-11-22 11:13:03|
3471|5600778|160|87082999|174|1|25CFTT405338-2|2025-11-21 18:31:03|
3471|5600776|160|87082999|104|3|5HYV-237010-6000-H1M|2025-11-21 18:08:02|
3471|5600792|160|39174001|5|3|NO.PARTE|2025-11-14 17:05:01|
1925|5700349|160|87082999|11|1|No. De parte: 5HYV-080008-6000|2025-11-24 13:18:01|
3471|5600895|160|40169901|17|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600794|160|87141099|119|2|No.Parte|2025-11-14 15:50:01|
1925|5700304|160|84099199|4|1|No. De parte: 0NYV-190001-2000|2025-11-28 11:04:02|
1925|5700302|160|73181599|8|1|No. De parte: 30102-080025870|2025-11-28 11:39:01|
3471|5600794|160|87089203|103|2|No.Parte|2025-11-14 15:50:01|
3471|5600792|160|87082919|140|2|25CFTT405375-1|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|48|380Y-3 SJ050120|2025-11-22 11:13:03|
3043|5003534|523|56090002|1|2|MARCA: USCC (US CARGO CONTROL)|2025-11-14 09:51:01|
3471|5600776|160|39199099|150|1|25CFTT405338-1|2025-11-21 18:08:02|
3471|5600778|160|87082919|149|1|25CFTT405338-2|2025-11-21 18:31:03|
1925|5700347|160|87082999|46|1|No. De parte: 5HYV-223022-6000-0BM00|2025-11-24 13:15:00|
1647|5016705|240|87032199|1|202|380Y-3 SJ050203|2025-11-22 11:13:03|
3043|5603482|520|87032199|1|20|LCELE1ZA9TM000916 380Y-3 SH190102|2025-11-20 18:42:00|
1647|5016705|240|87032199|2|289|380Y-3 SJ140518|2025-11-22 11:13:03|
3471|5600792|160|87082999|162|2|No.Parte|2025-11-14 17:05:01|
1925|5700339|160|84152001|43|1|No. De parte: 5HYV-351100-9001|2025-11-22 10:51:00|
3471|5600792|160|87089999|195|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600863|160|73269099|6|3|TBT070|2025-11-14 16:10:03|
1925|5700312|160|87082999|64|1|No. De parte: 5HYV-237000-6000-30|2025-11-28 11:37:01|
3471|5600946|160|87082999|75|1|25CFTT405952-5|2025-11-28 20:35:00|
3471|5600895|160|87082999|55|3|5HYV-031459-6000-H1M|2025-11-15 11:53:02|
3471|5600862|160|87083099|201|1|25CFTT405303-5|2025-11-14 16:48:01|
1647|5016705|240|87032199|1|47|380Y-3 SJ050237|2025-11-22 11:13:03|
3471|5600792|160|87089999|193|2|No.Parte|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|270|380Y-3 SJ140523|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|159|380Y-3 SH290108|2025-11-22 11:13:03|
3471|5600776|160|87087006|115|1|25CFTT405338|2025-11-21 18:08:02|
1647|5016705|240|87032199|1|57|380Y-3 SH290015|2025-11-22 11:13:03|
3043|5603482|520|87032199|1|4|LCELE1ZA3TM000927 380Y-3 SK250101|2025-11-20 18:42:00|
3471|5600776|160|98020019|53|2|7318240300|2025-11-21 18:08:02|
1647|5006994|240|87032199|2|10|380Y-3 SJ020002|2025-11-14 17:36:10|
1647|5016705|240|87032199|2|263|380Y-3 SJ050213|2025-11-22 11:13:03|
3471|5600792|160|73181599|45|2|No.Parte|2025-11-14 17:05:01|
3043|5003533|523|56090002|1|2|MARCA: USCC (US CARGO CONTROL)|2025-11-14 09:51:01|
3471|5600946|160|87082999|84|2|No.Parte|2025-11-28 20:35:00|
3471|5600949|160|73269099|7|2|NO.PARTE|2025-11-27 18:39:02|
3471|5600794|160|40169999|20|1|25CFTT405375-2|2025-11-14 15:50:01|
3471|5600792|160|39263002|12|2|25CFTT405375-1|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|6|ORDEN No. 3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4 PARTE NO. 1000CC UTV CM1000UZ-8LK|2025-11-22 11:13:03|
3471|5600862|160|73182291|118|2|No.Parte|2025-11-14 16:48:01|
1647|5016705|240|87032199|2|222|380Y-3 SJ160337|2025-11-22 11:13:03|
3471|5600778|160|87082999|162|3|5HYV-021120-6000|2025-11-21 18:31:03|
3471|5600776|160|87089999|125|3|5HYV-082100-6000|2025-11-21 18:08:02|
1647|5016705|240|87032199|1|9|380Y-3 SH290053|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|111|380Y-3 SH290262|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|174|380Y-3 SJ050297|2025-11-22 11:13:03|
3471|5600895|160|73181599|27|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600776|160|87082999|101|1|25CFTT405338|2025-11-21 18:08:02|
3471|5600866|160|87141099|100|3|5HYV-230630-6000-H1|2025-11-14 16:09:02|
3471|5600895|160|85044099|37|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600944|160|98020019|202|3|30006-102035160|2025-11-27 19:08:01|
3471|5600944|160|94019999|181|2|No.Parte|2025-11-27 19:08:01|
3471|5600798|160|87082919|139|4|5SYV-807700-8300-0BM00|2025-11-14 16:30:06|
3471|5600792|160|73269099|90|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600778|160|87082999|200|1|25CFTT405338-2|2025-11-21 18:31:03|
3471|5600895|160|87082999|53|3|5HYV-031306-6000-H1M|2025-11-15 11:53:02|
1647|5016705|240|87032199|2|250|380Y-3 SJ050128|2025-11-22 11:13:03|
3471|5600778|160|87082999|178|3|5HYV-032150-6001-H1M|2025-11-21 18:31:03|
3471|5600776|160|87082999|136|2|No.Parte|2025-11-21 18:08:02|
1647|5016705|240|87032199|1|138|380Y-3 SJ050258|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|256|380Y-3 SJ050249|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|203|380Y-3 SH290218|2025-11-22 11:13:03|
3471|5600798|160|87082999|164|2|No.Parte|2025-11-14 16:30:06|
1647|5016705|240|87032199|2|54|380Y-3 SJ080085|2025-11-22 11:13:03|
3471|5600866|160|87141099|99|3|5HYV-230600-6000-22|2025-11-14 16:09:02|
3471|5600798|160|87082999|187|3|5SYV-032020-8001-H1M|2025-11-14 16:30:06|
3471|5600944|160|87082999|67|3|5HYV-031999-6000-H1|2025-11-27 19:08:01|
3471|5600944|160|85269299|48|1|25CFTT405952-2|2025-11-27 19:08:01|
3471|5600794|160|39269099|6|3|5HYV-188005-6000|2025-11-14 15:50:01|
3471|5600866|160|87082999|87|3|5HYV-260213-9001|2025-11-14 16:09:02|
1925|5700347|160|87088005|68|1|No. De parte: 7000-060003|2025-11-24 13:15:00|
3471|5600895|160|87089412|96|3|5HYV-101100-6002-0HQ00|2025-11-15 11:53:02|
1647|5016705|240|87032199|2|155|380Y-3 SJ220417|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|107|380Y-3 SJ050109|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|221|380Y-3 SJ050278|2025-11-22 11:13:03|
1925|5700339|160|85365099|32|1|No. De parte: 5HYV-169390-6000|2025-11-22 10:51:00|
1925|5700339|160|87082999|12|1|No. De parte: 5HYV-043066-9000|2025-11-22 10:51:00|
1647|5016705|240|87032199|2|107|380Y-3 SJ160324|2025-11-22 11:13:03|
3471|5600798|160|85044099|119|1|25CFTT405375-7|2025-11-14 16:30:06|
1925|5700347|160|94019999|28|1|No. De parte: 5HYV-131200-6001-22|2025-11-24 13:15:00|
3471|5600895|160|87089999|104|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600792|160|73181599|62|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600943|160|73269099|1|1|25CFTT405952|2025-11-27 18:24:03|
3471|5600945|160|73269099|4|1|25CFTT405952-2|2025-11-27 18:24:02|
3471|5600860|160|39235001|4|2|No.Parte|2025-11-14 16:30:07|
3471|5600895|160|87087099|88|1|25CFTT405303-3|2025-11-15 11:53:02|
1647|5016705|240|87032199|2|305|380Y-3 SJ080058|2025-11-22 11:13:03|
3471|5600796|160|87082999|33|2|No.Parte|2025-11-14 17:16:03|
1647|5016705|240|87032199|2|59|380Y-3 SJ140407|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|5|ORDEN No. 1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|173|380Y-3 SJ080017|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|213|380Y-3 SJ160420|2025-11-22 11:13:03|
3471|5600778|160|87082999|226|3|5SYV-030370-8000-H1M|2025-11-21 18:31:03|
1647|5016705|240|87032199|2|230|380Y-3 SJ160392|2025-11-22 11:13:03|
1647|5006994|240|87032199|2|2|ORDEN No. 5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,|2025-11-14 17:36:10|
1647|5016705|240|87032199|1|149|380Y-3 SJ080001|2025-11-22 11:13:03|
1647|5006994|240|87032199|2|145|380Y-3 SH220027|2025-11-14 17:36:10|
3471|5600860|160|83023091|33|3|5HYV-134100-6001|2025-11-14 16:30:07|
1925|5700297|160|87089999|16|1|No. De parte: 5HYV-030061-6000|2025-11-27 13:25:01|
3471|5600945|160|73269099|6|2|No.Parte|2025-11-27 18:24:02|
3471|5600860|160|87082999|53|3|5HYV-031306-6000-H1M|2025-11-14 16:30:07|
3471|5600862|160|73182291|117|2|No.Parte|2025-11-14 16:48:01|
1925|5700341|160|84152001|6|1|No. De parte: 5HYV-351100-9001|2025-11-22 10:54:02|
3471|5600792|160|85122099|112|2|No.Parte|2025-11-14 17:05:01|
3043|5603480|523|73269099|1|3|92001180-96581369-96581332-96581071-92001401-96581214-96581059-96581129|2025-11-24 21:03:01|
3471|5600778|160|87082999|177|1|25CFTT405338-2|2025-11-21 18:31:03|
3471|5600776|160|85122099|66|3|5HYV-160410-6000|2025-11-21 18:08:02|
3471|5600776|160|98020019|43|3|25CFTT405338|2025-11-21 18:08:02|
1647|5016705|240|87032199|2|53|380Y-3 SJ160363|2025-11-22 11:13:03|
1925|5700343|160|87089999|46|1|No. De parte: 5HYV-355300-9001|2025-11-22 10:57:01|
3471|5600792|160|73181599|46|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600776|160|40169901|26|3|5HY#-130002-1000|2025-11-21 18:08:02|
3471|5600895|160|87082999|65|2|No.Parte|2025-11-15 11:53:02|
3471|5600860|160|87082999|49|3|5HYV-021120-6000|2025-11-14 16:30:07|
3471|5600950|160|90262003|104|3|TFQ002|2025-11-27 18:19:02|
3471|5600950|160|87089412|86|2|25CFTT405952-9|2025-11-27 18:19:02|
3471|5600866|160|84152001|19|2|25CFTT405303-9|2025-11-14 16:09:02|
3471|5600895|160|39269099|12|1|25CFTT405303-2|2025-11-15 11:53:02|
1647|5016705|240|87032199|2|204|380Y-3 SJ160291|2025-11-22 11:13:03|
3471|5600792|160|87089999|202|2|No.Parte|2025-11-14 17:05:01|
1925|5700343|160|73181599|4|1|No. De parte: 30006-102035160|2025-11-22 10:57:01|
1647|5016705|240|87032199|2|101|380Y-3 SJ140505|2025-11-22 11:13:03|
3471|5600776|160|94019999|137|2|No.Parte|2025-11-21 18:08:02|
1647|5016705|240|87032199|2|15|380Y-3 SJ080089|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|149|380Y-3 SJ140436|2025-11-22 11:13:03|
1925|5700343|160|87088005|48|1|No. De parte: 5HYV-450150-6000|2025-11-22 10:57:01|
3471|5600798|160|87082999|169|3|5HYV-032130-6000-H1M|2025-11-14 16:30:06|
1647|5016705|240|87032199|2|257|380Y-3 SJ140491|2025-11-22 11:13:03|
3471|5600862|160|73181599|92|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600858|160|87089203|68|2|No.Parte|2025-11-14 17:16:03|
3471|5600950|160|87088007|76|2|No.Parte|2025-11-27 18:19:02|
1647|5017166|240|87032199|2|72|380Y-3 SJ220235|2025-11-27 16:22:03|
3471|5600858|160|87089999|87|1|25CFTT405303|2025-11-14 17:16:03|
3471|5600895|160|87089999|104|2|No.Parte|2025-11-15 11:53:02|
