Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
3471|6400081|160|87089999|107|1|25CFTT406509-4|2026-01-08 15:44:02|
3178|6000146|160|87082999|183|1|No.Parte|2026-01-08 16:23:04|
3471|6400247|160|98020019|31|2|25CFTTP8888|2026-01-26 11:44:04|
1925|6000119|160|98020019|141|1|FA. ORIGINAL: 4908909999No. De parte: 5HYV-190010-4100-10|2026-01-29 11:46:00|
1925|6000109|160|87089999|44|1|No. De parte: 0NYV-111000-3000|2026-01-29 11:24:04|
3471|6400247|160|98020019|30|2|25CFTTP8888|2026-01-26 11:44:04|
3471|6400059|160|87089412|96|2|No.Parte|2026-01-08 15:17:02|
3471|6400081|160|98020019|124|2|NO.PARTE|2026-01-08 15:44:02|
3471|6400046|160|87082999|42|1|25CFTT406476-2|2026-01-07 16:06:03|
1614|6000087|160|73269099|3|1|TBT085|2026-01-19 17:37:01|
3471|6400061|160|40093205|15|3|5HYV-120210A|2026-01-09 16:01:03|
3471|6400044|160|87082999|70|2|No.Parte|2026-01-07 16:14:05|
1614|6000072|160|87082919|77|2|25CFTT406511|2026-01-07 20:04:00|
3471|6400014|160|87082999|106|2|No.Parte|2026-01-09 18:05:09|
1614|6000094|160|98020019|105|2|25CFTT406519-1 FA: 39199099|2026-01-19 17:38:08|
3178|6000148|160|85365099|64|1|No.Parte|2026-01-08 17:08:02|
3471|6400077|160|85013199|80|3|5HYV-805102-9002|2026-01-08 16:17:04|
3178|6000146|160|73181504|136|2|5HYV-134000-4500-23|2026-01-08 16:23:04|
3471|6400240|160|85389001|44|1|25CFTT177762-8|2026-01-26 09:17:02|
1614|6000518|160|87082999|137|1|5HYV-032020-6001-H1M|2026-01-28 13:35:05|
1925|6000119|160|98020019|90|1|FA. ORIGINAL: 7318159903No. De parte: 30024-122100110|2026-01-29 11:46:00|
3471|6400240|160|98020019|134|3|30102-102025810|2026-01-26 09:17:02|
3178|6000146|160|87088005|115|1|No.Parte|2026-01-08 16:23:04|
3178|6000148|160|40169901|49|2|5HYV-120104-6000|2026-01-08 17:08:02|
3471|6400154|160|94019999|10|3|5SYV-137000-8001|2026-01-08 17:22:05|
1614|6000094|160|87089999|92|2|25CFTT406519-1|2026-01-19 17:38:08|
3471|6400014|160|98020019|189|1|25CFTT406514-5 FRACCION ORIGINAL 7318159903|2026-01-09 18:05:09|
3471|6400044|160|87082999|86|3|5SYV-230610-8000-H1M|2026-01-07 16:14:05|
3471|6400050|160|85122002|35|1|25CFTT406476-7|2026-01-07 17:58:03|
3178|6000156|160|87082999|8|1|No.Parte|2026-01-08 18:45:03|
1614|6000078|160|98020019|108|2|25CFTT177758-6|2026-01-20 11:17:04|
3178|6000146|160|87082999|31|1|No.Parte|2026-01-08 16:23:04|
3471|6500051|160|73269099|8|1|25CFTT406476-6|2026-01-07 17:40:05|
3178|6000146|160|73181504|251|1|No.Parte|2026-01-08 16:23:04|
1614|6000518|160|87082999|114|2|25CFTT177761-6|2026-01-28 13:35:05|
3471|6400251|160|84152001|27|3|NO.PARTE|2026-01-28 14:24:03|
3471|6400251|160|98020019|86|1|25CFTT177764-3, FRACCION ORIGINAL 7318159903|2026-01-28 14:24:03|
1614|6000518|160|87082999|128|2|25CFTT177761-6|2026-01-28 13:35:05|
3471|6400081|160|82060001|12|2|No.Parte|2026-01-08 15:44:02|
3178|6000150|160|87082999|17|1|No.Parte|2026-01-08 17:37:04|
3471|6400052|160|39269099|14|1|25CFTT406476-8|2026-01-08 10:23:02|
3471|6400215|160|87089203|112|3|5HYV-021100-6002|2026-01-20 12:39:02|
3471|6400014|160|87082999|70|1|25CFTT406514-4|2026-01-09 18:05:09|
3471|6400044|160|87082999|69|1|25CFTT406476-1|2026-01-07 16:14:05|
3471|6400050|160|87082999|49|3|5BWV-348002-5002|2026-01-07 17:58:03|
3471|6400014|160|39174001|3|3|5HYV-353405-9000|2026-01-09 18:05:09|
3043|6600096|523|73269099|1|12|92000874-96581441-96580718-96580668-92001246-96581344-96581360-96581484|2026-01-19 18:33:01|
3178|6000146|160|39269099|147|1|No.Parte|2026-01-08 16:23:04|
3471|6400081|160|87082999|49|2|No.Parte|2026-01-08 15:44:02|
3471|6400081|160|87082999|32|3|5HYV-030510-6000-H1M|2026-01-08 15:44:02|
1614|6000518|160|87082999|150|2|25CFTT177761-6|2026-01-28 13:35:05|
1925|6000111|160|98020019|212|1|FA. ORIGINAL: 7318159903No. De parte: 7020-120160|2026-01-29 11:24:04|
3471|6400249|160|98020019|211|2|No.Parte|2026-01-28 14:24:02|
3471|6400249|160|87082999|100|3|5HYV-041041-6001-0RT00|2026-01-28 14:24:02|
3471|6400081|160|87082999|55|2|No.Parte|2026-01-08 15:44:02|
3471|6400081|160|87082999|65|2|No.Parte|2026-01-08 15:44:02|
3471|6400044|160|87082999|81|4|5SYV-032010-8001-H1M|2026-01-07 16:14:05|
1614|6000090|160|98020019|94|1|30024-122130110|2026-01-19 17:38:06|
3471|6400014|160|85444299|52|3|5HYV-150310-9000|2026-01-09 18:05:09|
3471|6400050|160|87082999|62|2|No.Parte|2026-01-07 17:58:03|
1614|6000070|160|39269099|67|2|25CFTT406511-4|2026-01-07 20:03:02|
3471|6400014|160|98020019|203|2|No.Parte|2026-01-09 18:05:09|
3471|6400215|160|85365099|58|2|No.Parte|2026-01-20 12:39:02|
3471|6400052|160|85122099|46|1|25CFTT406476-8|2026-01-08 10:23:02|
3471|6400008|160|39269099|13|3|9DS#-150009-6100-M1|2026-01-08 15:45:04|
3178|6000146|160|94019999|216|2|5SYV-134100-8001-23-H1|2026-01-08 16:23:04|
3471|6400249|160|87082999|86|3|5HYV-032050-6000-H1M|2026-01-28 14:24:02|
3471|6000246|160|39191001|20|3|900010-0285|2026-01-28 12:50:05|
1614|6000518|160|98020019|107|2|25CFTT177761-3|2026-01-28 13:35:05|
3471|6400249|160|87082919|61|2|No.Parte|2026-01-28 14:24:02|
3471|6400012|160|85371006|53|1|25CFTT406514-2|2026-01-08 16:38:09|
3471|6400081|160|98020019|136|3|5HYV-190004-6000|2026-01-08 15:44:02|
3471|6400052|160|87083099|82|1|25CFTT406476-8|2026-01-08 10:23:02|
1614|6000086|160|98020019|104|3|FA: 73269099|2026-01-20 11:18:04|
3471|6400061|160|87082999|82|3|5HYV-041042-6000-0BM00|2026-01-09 16:01:03|
1614|6000072|160|87089999|286|1|5HYV-352101-9000|2026-01-07 20:04:00|
3178|6000146|160|87082999|191|1|No.Parte|2026-01-08 16:23:04|
3471|6400014|160|85122002|37|1|25CFTT406514-5|2026-01-09 18:05:09|
3471|6400185|160|98020019|109|2|No.Parte|2026-01-20 18:24:04|
3471|6400048|160|39263002|3|3|9DQV-160920-6001-M1|2026-01-07 14:59:03|
3471|6400008|160|98020019|107|1|25CFTT406480-7 FRACCION ORIGINAL 7318159903|2026-01-08 15:45:04|
3178|6000146|160|40169999|145|1|No.Parte|2026-01-08 16:23:04|
3471|6400249|160|87082999|88|3|5HYV-032080-6000-H1M|2026-01-28 14:24:02|
3471|6400249|160|98020019|14|3|5HYV-260223-9000|2026-01-28 14:24:02|
3471|6400249|160|98020019|26|3|6KMV-150901-B002|2026-01-28 14:24:02|
3471|6400249|160|87082999|104|3|5HYV-041043-6001-0RT00|2026-01-28 14:24:02|
3178|6000146|160|87089999|25|1|No.Parte|2026-01-08 16:23:04|
3471|6400008|160|98020019|128|2|No.Parte|2026-01-08 15:45:04|
3471|6400010|160|40169304|16|2|No.Parte|2026-01-08 11:27:03|
1614|6000092|160|94019999|28|2|25CFTT406519-5|2026-01-19 17:38:06|
3471|6400061|160|40169999|18|1|25CFTT406483-1|2026-01-09 16:01:03|
3178|6000146|160|39269099|167|1|No.Parte|2026-01-08 16:23:04|
3178|6000146|160|98020019|143|2|5HYV-135000-4500-25|2026-01-08 16:23:04|
3471|6400015|160|73269099|6|1|25CFTT406514-5|2026-01-09 18:05:07|
1614|6000088|160|98020019|168|1|5HYV-155200-6000-M1|2026-01-19 17:37:05|
3471|6400050|160|87089999|93|1|25CFTT406476-7|2026-01-07 17:58:03|
3471|6400008|160|98020019|143|1|25CFTT406480-7 FRACCION ORIGINAL 8544309901|2026-01-08 15:45:04|
3471|6400008|160|87082999|57|1|25CFTT406480-7|2026-01-08 15:45:04|
3471|6400249|160|87082999|119|1|25CFTT177764-1|2026-01-28 14:24:02|
1925|6000111|160|98020019|54|1|FA. ORIGINAL: 7318240300No. De parte: 5HYV-220012-6000|2026-01-29 11:24:04|
3471|6400249|160|84254299|41|2|No.Parte|2026-01-28 14:24:02|
3471|6400249|160|87082999|133|3|5HYV-230600-6000-20|2026-01-28 14:24:02|
3471|6400079|160|87082999|73|1|25CFTT406509-3|2026-01-08 16:17:05|
3471|6400046|160|87082999|28|1|25CFTT406476-2|2026-01-07 16:06:03|
3471|6400065|160|87082999|121|2|No.Parte|2026-01-08 17:13:05|
3471|6400217|160|73261999|42|1|25CFTT177760-9|2026-01-19 18:01:03|
3471|6400067|160|40169901|9|1|25CFTT406483-6|2026-01-09 09:45:04|
3178|6000146|160|87082999|39|1|No.Parte|2026-01-08 16:23:04|
3471|6400063|160|98020019|136|2|No.Parte|2026-01-08 18:20:10|
3471|6400014|160|98020019|276|3|5HYV-190029-6000|2026-01-09 18:05:09|
1614|6000086|160|84213199|1|2|25CFTT177758-2|2026-01-20 11:18:04|
3471|6400065|160|87089999|160|1|25CFTT406483-5|2026-01-08 17:13:05|
1614|6000072|160|98020019|153|2|25CFTT406511-1|2026-01-07 20:04:00|
3471|6400044|160|87082999|32|1|25CFTT406476-1|2026-01-07 16:14:05|
1614|6000507|160|73269099|4|2|25CFTT177761-8-A1|2026-01-28 13:34:02|
1925|6000111|160|87082999|98|1|No. De parte: 5HYV-103100-6001|2026-01-29 11:24:04|
1614|6000509|160|73269099|2|2|25CFTT177761-5-A1|2026-01-28 13:34:03|
1614|6000508|160|87089412|22|2|25CFTT177761-4|2026-01-28 13:34:05|
3471|6400010|160|70091099|18|2|No.Parte|2026-01-08 11:27:03|
1614|6000072|160|98020019|138|3|F.A.: 73181606|2026-01-07 20:04:00|
3471|6400016|160|87082919|5|2|No.Parte|2026-01-08 11:16:04|
3471|6400217|160|98020019|141|1|25CFTT177760-9, FRACCION ORIGINAL 7318159903|2026-01-19 18:01:03|
3471|6400014|160|40091102|16|3|703V-200102-1400|2026-01-09 18:05:09|
3471|6400063|160|98020019|140|1|25CFTT406483-3,FRACCION ORIGINAL 7318299999|2026-01-08 18:20:10|
3471|6400059|160|98020019|114|3|0010-021017-0010|2026-01-08 15:17:02|
3471|6400083|160|39269099|3|1|25CFTT406509-7|2026-01-08 17:14:05|
1614|6000082|160|98020019|192|2|25CFTT177758-10|2026-01-20 11:18:02|
3471|6400016|160|87082999|13|2|No.Parte|2026-01-08 11:16:04|
1614|6000072|160|98020019|118|3|F.A.: 73181599|2026-01-07 20:04:00|
3178|6000147|160|73269099|8|2|TBT054|2026-01-08 16:23:03|
1614|6000508|160|98020019|58|3|FA:73181599|2026-01-28 13:34:05|
3471|6400249|160|98020019|223|3|30006-102090810|2026-01-28 14:24:02|
3471|6400249|160|98020019|263|3|NO.PARTE|2026-01-28 14:24:02|
1614|6000508|160|87089412|102|1|5HYV-050701A|2026-01-28 13:34:05|
3471|6400077|160|85122002|29|1|25CFTT406509-1|2026-01-08 16:17:04|
1614|6000072|160|98020019|149|2|25CFTT406511-1|2026-01-07 20:04:00|
3471|6400016|160|87082999|30|3|5HYV-031539-6000-H1M|2026-01-08 11:16:04|
3471|6400217|160|39173999|1|3|5HYV-156000-9000-M1|2026-01-19 18:01:03|
3471|6400014|160|98020019|222|3|30110-480190070|2026-01-09 18:05:09|
3471|6400002|160|87089999|115|3|5HYV-355430-9001|2026-01-08 15:17:03|
3471|6400002|160|90328999|117|1|25CFTT406480|2026-01-08 15:17:03|
3471|6400061|160|87082919|47|3|5HYV-807100-9001-0BM00|2026-01-09 16:01:03|
3471|6400215|160|84836099|41|2|No.Parte|2026-01-20 12:39:02|
3471|6400016|160|87082999|66|2|No.Parte|2026-01-08 11:16:04|
3471|6400010|160|85122099|30|1|25CFTT406514|2026-01-08 11:27:03|
3471|6400077|160|87082999|61|1|25CFTT406509-1|2026-01-08 16:17:04|
3471|6400249|160|40093106|24|1|25CFTT177764|2026-01-28 14:24:02|
1925|6000109|160|85364199|48|1|No. De parte: 5BWV-150510-5300|2026-01-29 11:24:04|
1614|6001099|160|73269099|3|2|25CFTT177761-2-A1|2026-01-28 16:34:05|
3471|6400247|160|98020019|38|2|25CFTTP8888|2026-01-26 11:44:04|
3471|6400010|160|85122099|30|2|No.Parte|2026-01-08 11:27:03|
3471|6400044|160|87082999|79|3|5SYV-030370-8000-H1M|2026-01-07 16:14:05|
3178|6000146|160|87089999|228|1|No.Parte|2026-01-08 16:23:04|
1614|6000082|160|98020019|214|1|30601-108010|2026-01-20 11:18:02|
3471|6400061|160|87082999|70|2|No.Parte|2026-01-09 16:01:03|
3471|6400002|160|87089999|110|1|25CFTT406480|2026-01-08 15:17:03|
3471|6400002|160|98020019|129|2|No.Parte|2026-01-08 15:17:03|
3471|6400083|160|87088005|46|3|5HYV-060210-6000A|2026-01-08 17:14:05|
1614|6000082|160|98020019|231|2|25CFTT177758-10|2026-01-20 11:18:02|
3471|6400016|160|87082999|58|2|No.Parte|2026-01-08 11:16:04|
3471|6400008|160|87082919|47|1|25CFTT406480-7|2026-01-08 15:45:04|
3471|6400059|160|87082999|71|3|5HYV-237070-6000-H1M|2026-01-08 15:17:02|
3471|6400255|160|84123199|15|1|25CFTT177764-6|2026-01-28 14:24:04|
1614|6000518|160|98020019|71|2|25CFTT177761-3|2026-01-28 13:35:05|
1614|6000518|160|87089999|51|1|5HYV-355080-9000|2026-01-28 13:35:05|
3471|6400249|160|87082999|93|2|25CFTT177764-1|2026-01-28 14:24:02|
3471|6400011|160|73269099|5|3|TBT085-01-03|2026-01-08 11:16:03|
3471|6400048|160|84253101|20|1|25CFTT406476-4|2026-01-07 14:59:03|
3471|6400059|160|87089999|108|1|25CFTT406480-6|2026-01-08 15:17:02|
3178|6000535|160|98020019|86|3|NO.FACTURA 25CFTT406482-4-IN|2026-01-19 13:00:04|
3471|6400014|160|87089999|160|1|25CFTT406514-5|2026-01-09 18:05:09|
3471|6400002|160|98020019|144|3|5HYV-046001-9000|2026-01-08 15:17:03|
3471|6400002|160|98020019|146|3|5HYV-046005-9000|2026-01-08 15:17:03|
3178|6000154|160|98020019|11|2|30006-080020810|2026-01-09 12:32:04|
1614|6000088|160|98020019|140|3|FA:73181599|2026-01-19 17:37:05|
3178|6000150|160|87082999|9|1|No.Parte|2026-01-08 17:37:04|
1614|6000072|160|98020019|124|1|30006-102060110|2026-01-07 20:04:00|
3471|6400010|160|39269099|6|3|5HYV-188005-6000|2026-01-08 11:27:03|
3471|6400249|160|87082999|106|1|25CFTT177764|2026-01-28 14:24:02|
3471|6400249|160|98020019|226|1|25CFTT177764, FRACCION ORIGINAL 7318159903|2026-01-28 14:24:02|
1614|6000508|160|87089999|4|2|25CFTT177761-4|2026-01-28 13:34:05|
3471|6400255|160|98020019|115|2|No.Parte|2026-01-28 14:24:04|
3178|6000148|160|90271001|99|2|0HU0-176000|2026-01-08 17:08:02|
3471|6400048|160|85371006|33|2|No.Parte|2026-01-07 14:59:03|
3471|6400008|160|87082999|52|1|25CFTT406480-7|2026-01-08 15:45:04|
3471|6400215|160|98020019|204|1|25CFTT177760-8, FRACCION ORIGINAL 8708800900|2026-01-20 12:39:02|
3471|6400014|160|98020019|194|3|30006-080016810|2026-01-09 18:05:09|
3471|6400087|160|98020019|130|1|25CFTT406509-10 FRACCION ORIGINAL 8708509904|2026-01-08 15:45:02|
3471|6400087|160|40169901|23|2|No.Parte|2026-01-08 15:45:02|
3471|6400061|160|98020019|186|2|No.Parte|2026-01-09 16:01:03|
1614|6000082|160|98020019|230|2|25CFTT177758-10|2026-01-20 11:18:02|
3471|6400079|160|87088005|77|2|No.Parte|2026-01-08 16:17:05|
3471|6400008|160|87088007|76|2|No.Parte|2026-01-08 15:45:04|
3471|6400010|160|84818022|25|1|25CFTT406514|2026-01-08 11:27:03|
3471|6400240|160|85371099|43|1|25CFTT177762-7|2026-01-26 09:17:02|
3471|6400249|160|40169999|28|2|No.Parte|2026-01-28 14:24:02|
1925|6000119|160|87082999|60|1|No. De parte: 5HYV-223014-6000|2026-01-29 11:46:00|
3471|6400255|160|84833004|17|3|6090-040303|2026-01-28 14:24:04|
3178|6000156|160|87082999|29|2|5SYV-032010-8001-H1M|2026-01-08 18:45:03|
3471|6400065|160|39269099|14|3|CFCV-CBC005-2000-M1|2026-01-08 17:13:05|
3471|6400016|160|87082999|85|3|5SYV-230620-8000-H1M|2026-01-08 11:16:04|
1614|6000089|160|73269099|3|1|TBT070|2026-01-19 17:38:04|
3471|6400014|160|98020019|216|1|25CFTT406514-5 FRACCION ORIGINAL 7318159903|2026-01-09 18:05:09|
3471|6400087|160|40169999|26|1|25CFTT406509-10|2026-01-08 15:45:02|
3471|6400008|160|84123199|28|3|5BWV-102000-5001|2026-01-08 15:45:04|
3577|6300031|521|98020019|29|1|5SYV-134000-2600-25 25CFTTP8648FRACCION ORIGINAL: 9401.99.99.01|2026-01-09 11:36:01|
1614|6000089|160|73269099|7|2|25CFTT406519-3-A1|2026-01-19 17:38:04|
3471|6400077|160|87089999|91|1|25CFTT406509|2026-01-08 16:17:04|
3471|6400048|160|90328999|110|3|5HYV-159010-6000|2026-01-07 14:59:03|
3471|6400078|160|73269099|3|3|TBT070|2026-01-08 16:17:04|
3471|6400240|160|87082999|55|2|No.Parte|2026-01-26 09:17:02|
1614|6000508|160|98020019|57|3|FA:73181599|2026-01-28 13:34:05|
3471|6400162|160|84431999|1|1|25CFMABTTP138|2026-01-28 14:30:03|
3471|6400240|160|98020019|118|1|25CFTT177762-7,FRACCION ORIGINAL 7318159903|2026-01-26 09:17:02|
3471|6400010|160|87089999|82|1|25CFTT406514|2026-01-08 11:27:03|
3471|6400065|160|87082999|61|2|No.Parte|2026-01-08 17:13:05|
3471|6400063|160|87082999|62|3|5HYV-041041-6001-0K100|2026-01-08 18:20:10|
3471|6400185|160|87084099|80|2|No.Parte|2026-01-20 18:24:04|
3471|6400014|160|98020019|226|1|25CFTT406514-5 FRACCION ORIGINAL 7318160603|2026-01-09 18:05:09|
3471|6400002|160|85365099|52|3|5HYV-169390-6000|2026-01-08 15:17:03|
3471|6400048|160|98020019|151|1|25CFTT406476-4, FRACCION ORIGINAL 7326909999|2026-01-07 14:59:03|
3471|6400014|160|98020019|212|3|30006-102130810|2026-01-09 18:05:09|
1614|6000090|160|94012001|193|2|25CFTT406519-3|2026-01-19 17:38:06|
3471|6400046|160|87088005|74|1|25CFTT406476-3|2026-01-07 16:06:03|
3178|6000146|160|94019999|134|1|No.Parte|2026-01-08 16:23:04|
3178|6000146|160|98020019|52|1|NO.PARTE|2026-01-08 16:23:04|
3471|6400249|160|87082999|121|3|5HYV-221105-6000-H1M|2026-01-28 14:24:02|
3471|6400250|160|73181599|6|3|TBT085-01-06|2026-01-28 14:24:03|
3471|6400251|160|87089203|72|4|5HYV-021200-6003|2026-01-28 14:24:03|
3471|6400240|160|98020019|147|2|No.Parte|2026-01-26 09:17:02|
3178|6000148|160|98020019|2|3|FRACCION ORIGINAL: 7318159903|2026-01-08 17:08:02|
3471|6400053|160|73269099|4|2|No.Parte|2026-01-08 10:23:01|
3471|6400079|160|87082999|62|1|25CFTT406509-3|2026-01-08 16:17:05|
1614|6000088|160|98020019|165|1|30601-112010|2026-01-19 17:37:05|
3471|6400014|160|87089999|177|3|5SYV-183510-8000|2026-01-09 18:05:09|
3471|6400087|160|94019999|93|3|5ASV-134000-6000|2026-01-08 15:45:02|
3471|6400002|160|40169999|27|1|25CFTT406480-1|2026-01-08 15:17:03|
3471|6400014|160|98020019|187|3|30006-060012870|2026-01-09 18:05:09|
1614|6000090|160|98020019|94|2|25CFTT406519|2026-01-19 17:38:06|
3471|6400008|160|98020019|128|1|25CFTT406480-7 FRACCION ORIGINAL 7318160603|2026-01-08 15:45:04|
3178|6000146|160|87082999|14|2|5HYV-031541-6000-H1M|2026-01-08 16:23:04|
3178|6000146|160|87082999|6|2|5HYV-031034-6000-H1M|2026-01-08 16:23:04|
1614|6001100|160|87082999|22|2|25CFTT177761|2026-01-28 16:48:06|
3471|6400251|160|87088005|67|3|5HYV-060210-6000A|2026-01-28 14:24:03|
3471|6400251|160|85365099|43|2|No.Parte|2026-01-28 14:24:03|
1614|6001100|160|39263002|34|2|25CFTT177761|2026-01-28 16:48:06|
3471|6400065|160|87082999|80|1|25CFTT406483-8|2026-01-08 17:13:05|
3178|6000146|160|87082999|10|2|5HYV-031439-6000-H1M|2026-01-08 16:23:04|
3178|6000149|160|73269099|8|2|TBT085|2026-01-08 17:32:04|
1614|6000090|160|98020019|107|3|FA: 73269099|2026-01-19 17:38:06|
3471|6400014|160|87089999|159|1|25CFTT406514-5|2026-01-09 18:05:09|
1614|6000074|160|85129007|9|1|5ASV-220030-6000|2026-01-08 10:05:04|
3471|6400002|160|87089999|105|2|No.Parte|2026-01-08 15:17:03|
3471|6400014|160|87089999|178|3|5SYV-355010-8300|2026-01-09 18:05:09|
1614|6000080|160|87082201|7|1|5HYV-805100-9004|2026-01-20 11:17:06|
3471|6400046|160|84123199|6|3|5BWV-102000-5001|2026-01-07 16:06:03|
3471|6400065|160|40093106|17|3|5HYV-182510-6000|2026-01-08 17:13:05|
3178|6000149|160|73269099|8|1|No.Parte|2026-01-08 17:32:04|
3471|6400249|160|87082999|141|3|5HYV-235030-6000-H1M|2026-01-28 14:24:02|
3471|6400249|160|98020019|247|2|No.Parte|2026-01-28 14:24:02|
3471|6400250|160|73269099|10|1|25CFTT177764|2026-01-28 14:24:03|
1614|6000508|160|87082999|106|1|5HYV-103100-6001|2026-01-28 13:34:05|
3178|6000146|160|87082999|23|1|No.Parte|2026-01-08 16:23:04|
3178|6000148|160|40093106|68|2|5HYV-182060-6000|2026-01-08 17:08:02|
3178|6000148|160|40169999|111|1|NO.PARTE|2026-01-08 17:08:02|
1614|6000080|160|87082999|37|1|5HYV-032270-6000-H1M|2026-01-20 11:17:06|
3471|6400014|160|87088005|140|3|7000-060003|2026-01-09 18:05:09|
3178|6000148|160|85269299|108|2|5HYV-010230-6000|2026-01-08 17:08:02|
1614|6000074|160|98020019|5|3|FRACCION: 73181599|2026-01-08 10:05:04|
3471|6400014|160|87082999|105|1|25CFTT406514-4|2026-01-09 18:05:09|
1614|6000076|160|87082999|31|1|5HYV-032030-6000-H1M|2026-01-20 11:17:03|
3471|6400011|160|73269099|6|1|25CFTT406514|2026-01-08 11:16:03|
3178|6000148|160|98020019|102|1|NO.PARTE|2026-01-08 17:08:02|
3471|6400065|160|39269099|7|3|5HYV-134000-6001-40|2026-01-08 17:13:05|
3471|6400249|160|70091099|33|2|No.Parte|2026-01-28 14:24:02|
3471|6400251|160|87088099|71|1|25CFTT177764-3|2026-01-28 14:24:03|
1614|6000517|160|73269099|9|2|FACTURA: 25CFTT177761-6-A1|2026-01-28 13:35:03|
3471|6400249|160|85371006|52|1|25CFTT177764|2026-01-28 14:24:02|
3471|6400065|160|87082919|43|3|5HYV-807200-9001-0K100|2026-01-08 17:13:05|
3178|6000148|160|87088007|122|1|No.Parte|2026-01-08 17:08:02|
3471|6400063|160|98020019|125|1|25CFTT406483-2,FRACCION ORIGINAL 7318160604|2026-01-08 18:20:10|
1614|6000080|160|98020019|64|3|F.A.: 7326909999|2026-01-20 11:17:06|
3043|6000076|523|56090002|1|2|MARCA: USCC (US CARGO CONTROL)|2026-01-08 14:19:02|
1614|6000074|160|87082999|18|2|25CFTT406511-2|2026-01-08 10:05:04|
3471|6400002|160|39269099|17|2|No.Parte|2026-01-08 15:17:03|
3471|6400014|160|98020019|293|1|25CFTT406514-5 FRACCION ORIGINAL 7326909999|2026-01-09 18:05:09|
1614|6000076|160|87082999|49|1|5HYV-237020-6000-H1M|2026-01-20 11:17:03|
3178|6000146|160|87082999|34|2|5HYV-237010-6000-H1M|2026-01-08 16:23:04|
3471|6400008|160|87089999|85|3|5HYV-002009-6001|2026-01-08 15:45:04|
3178|6000146|160|94019999|129|2|5HYV-131312-6000-H1|2026-01-08 16:23:04|
3471|6400240|160|98020019|100|3|NO.PARTE|2026-01-26 09:17:02|
1614|6000518|160|85365099|32|1|5HYV-169150-6000|2026-01-28 13:35:05|
1614|6000518|160|87082201|189|2|25CFTT177761-6|2026-01-28 13:35:05|
3471|6400249|160|87082999|66|2|No.Parte|2026-01-28 14:24:02|
3471|6400002|160|87089999|109|2|No.Parte|2026-01-08 15:17:03|
3178|6000148|160|87082999|153|2|5HYV-223022-6000-0BM00|2026-01-08 17:08:02|
3471|6400012|160|39269099|9|1|25CFTT406514-2|2026-01-08 16:38:09|
1614|6000092|160|94019999|45|2|25CFTT406519-5|2026-01-19 17:38:06|
3471|6400061|160|98020019|147|1|25CFTT406483-1,FRACCION ORIGINAL 7318159903|2026-01-09 16:01:03|
3471|6400002|160|98020019|162|3|5HYV-190011-6000|2026-01-08 15:17:03|
3471|6400082|160|73269099|2|4|TBT054|2026-01-08 15:45:03|
3471|6400061|160|98020019|167|1|25CFTT406483-1,FRACCION ORIGINAL 7318229199|2026-01-09 16:01:03|
3471|6400185|160|87084007|58|3|Q890-310001-00001|2026-01-20 18:24:04|
3471|6400079|160|87088005|78|2|No.Parte|2026-01-08 16:17:05|
3471|6400008|160|98020019|128|3|30204-080810|2026-01-08 15:45:04|
3471|6400002|160|98020019|134|1|25CFTT406480-1 FRACCION ORIGINAL 7326909903|2026-01-08 15:17:03|
3471|6400249|160|85291009|48|1|25CFTT177764|2026-01-28 14:24:02|
3471|6000246|160|73269099|6|1|25CFMABTTP145|2026-01-28 12:50:05|
1614|6000518|160|98020019|195|2|25CFTT177761-6|2026-01-28 13:35:05|
1614|6000508|160|98020019|78|3|FA:73269099|2026-01-28 13:34:05|
3471|6400010|160|87088007|65|1|25CFTT406514|2026-01-08 11:27:03|
3471|6400053|160|73269099|1|3|TBT054|2026-01-08 10:23:01|
3471|6400012|160|85371099|55|3|9AWV-151200-8000|2026-01-08 16:38:09|
1614|6000090|160|87089999|109|1|0NYV-113000-3000|2026-01-19 17:38:06|
3471|6400014|160|98020019|283|3|5SYV-150100-2000|2026-01-09 18:05:09|
3471|6400082|160|73269099|3|3|TBT070|2026-01-08 15:45:03|
3471|6400002|160|39269099|12|1|25CFTT406480-1|2026-01-08 15:17:03|
3471|6400014|160|98020019|218|3|30102-080025870|2026-01-09 18:05:09|
1614|6000090|160|87082999|133|2|FACTURA: 25CFTT406519-3|2026-01-19 17:38:06|
3471|6400077|160|87082201|40|3|5HYV-805100-9004|2026-01-08 16:17:04|
1614|6000072|160|73181504|352|1|9AYV-804106-6700|2026-01-07 20:04:00|
1614|6000072|160|87082919|77|1|5SYV-807300-8300-0BM|2026-01-07 20:04:00|
1614|6000508|160|87088005|107|2|25CFTT177761-8|2026-01-28 13:34:05|
1614|6000508|160|98020019|60|3|FA:73181599|2026-01-28 13:34:05|
1614|6000510|160|98020019|78|1|30102-060016810|2026-01-28 13:34:06|
3471|6400240|160|87088099|81|3|5HYV-050500-6001|2026-01-26 09:17:02|
3471|6400044|160|98020019|93|3|NO.PARTE|2026-01-07 16:14:05|
1614|6000072|160|87082999|320|1|5SYV-230700-8002-0BP|2026-01-07 20:04:00|
3471|6400012|160|87087006|84|3|5HYV-070501-6000|2026-01-08 16:38:09|
1614|6000076|160|87082201|22|1|5HYV-805100-9004|2026-01-20 11:17:03|
