Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
3178|6000535|160|ED|0436260ND9LF7|1||2026-01-19 13:00:04|
1925|6000041|160|ED|01702618JMJU5|1||2026-01-22 14:06:02|
3471|6400194|160|CR|40|1||2026-01-28 23:25:02|
3577|6300042|521|ED|0436260NBQTA8|1||2026-01-23 16:53:01|
3471|6400121|160|ED|017025180FAX4|1||2026-01-05 12:21:00|
3178|6000972|160|ED|01702618MJET4|1||2026-01-24 12:02:13|
3178|6000150|160|CR|40|1||2026-01-08 17:37:04|
1925|6700025|160|ED|017025180V913|2||2026-01-13 10:52:07|
3471|6400234|160|PP|20239540|1||2026-01-22 15:22:02|
3577|6300022|521|ED|0438261C3ZVY6|1||2026-01-06 11:18:00|
3471|6400179|160|ED|017026188P4J5|1||2026-01-16 10:11:04|
3471|6400011|160|ED|0438261C6OCQ8|1||2026-01-08 11:16:03|
3471|6400011|160|ED|01922616I6GK7|1||2026-01-08 11:16:03|
3178|6000841|160|ED|0436260NEUC13|1||2026-01-22 13:43:05|
1647|6004627|240|ED|0428260GW92R4|1||2026-01-30 19:58:02|
3471|6400185|160|ED|0436260ND5LJ2|1||2026-01-20 18:24:04|
3471|6400061|160|ED|0436260NA2YE3|1||2026-01-09 16:01:03|
1925|6000033|160|ED|0436250MVK7X6|1||2026-01-22 13:59:03|
3471|6400250|160|ED|01702618MGWD2|1||2026-01-28 14:24:03|
1614|6000518|160|ED|01702618KC3U7|1||2026-01-28 13:35:05|
3471|6400011|160|ED|017025182V153|1||2026-01-08 11:16:03|
3178|6000735|160|CR|40|1||2026-01-22 13:43:03|
3178|6000150|160|PP|20239540|1||2026-01-08 17:37:04|
3471|6400048|160|ED|0436260N9CQM1|1||2026-01-07 14:59:03|
1925|6000111|160|ED|0436250MX2E05|1||2026-01-29 11:24:04|
3471|6400026|160|CR|40|1||2026-01-02 17:51:03|
3178|6000847|160|ED|0436260NFN7N2|1||2026-01-24 12:17:03|
1614|6000727|160|CR|40|2||2026-01-20 18:31:03|
3178|6000151|160|ED|0438261C7A2J1|1||2026-01-08 16:05:02|
3471|6400181|160|ED|0438261CC8UP8|1||2026-01-16 10:11:03|
1925|6100026|160|ED|01702513WKYT5|1||2026-01-22 11:33:02|
3471|6400213|160|PP|20239540|1||2026-01-20 16:17:03|
3471|6400234|160|ED|0436260NEQAP6|1||2026-01-22 15:22:02|
3178|6000972|160|ED|0436260NFNFQ3|1||2026-01-24 12:02:13|
3178|6000972|160|PP|20239540|1||2026-01-24 12:02:13|
3471|6400254|160|ED|0438261CHXA75|1||2026-01-22 17:27:05|
3178|6000954|160|ED|0436260NFOEA8|1||2026-01-24 13:42:01|
3178|6000972|160|SO|AA|1||2026-01-24 12:02:13|
1925|6000050|160|ED|0438261CH2CN6|1||2026-01-22 14:05:04|
1925|6000042|160|ED|0438261CH2CN6|1||2026-01-22 14:06:02|
3178|6000236|160|ED|0436260ND2G07|1||2026-01-16 19:17:03|
1925|6100028|160|ED|0436250MVK4P1|1||2026-01-22 17:03:05|
3178|6000841|160|CR|40|1||2026-01-22 13:43:05|
3471|6400003|160|ED|0438261C6P2G7|1||2026-01-08 15:17:01|
3471|6400240|160|ED|0436260NEPBS4|1||2026-01-26 09:17:02|
3178|6000841|160|ED|0436260NEUFJ5|1||2026-01-22 13:43:05|
1925|6100028|160|ED|0436260NC44Y6|1||2026-01-22 17:03:05|
3471|6400185|160|PP|20239540|1||2026-01-20 18:24:04|
3471|6400147|160|ED|01922616F13N2|1||2026-01-03 00:54:02|
3471|6400045|160|ED|017025181TNY1|1||2026-01-07 16:14:05|
3178|6000972|160|IM|482023|1||2026-01-24 12:02:13|
3471|6400254|160|CR|40|1||2026-01-22 17:27:05|
3178|6000954|160|ED|01702618MLAL8|1||2026-01-24 13:42:01|
3471|6400002|160|ED|0436260N9U913|1||2026-01-08 15:17:03|
1925|6000029|160|ED|0438261CHQBK4|1||2026-01-22 14:00:07|
3471|6400061|160|ED|0436260NA2SL6|1||2026-01-09 16:01:03|
3471|6400010|160|ED|0436260N9RQF1|1||2026-01-08 11:27:03|
1925|6100105|160|ED|01702618K2G48|2||2026-01-22 18:57:02|
1925|6100109|160|ED|0436260NC4311|2||2026-01-22 19:03:01|
3471|6400102|160|ED|0436260N9U2V6|1||2026-01-14 11:08:04|
3471|6400253|160|ED|0436260NENY96|1||2026-01-22 17:27:05|
1925|6000043|160|ED|0436250MVK8Z5|1||2026-01-22 14:06:03|
1925|6000034|160|CR|40|1||2026-01-22 13:59:01|
3471|6400087|160|ED|0438261C5TFY6|1||2026-01-08 15:45:02|
1925|6000043|160|ED|0436250MVK4P1|1||2026-01-22 14:06:03|
1925|6100037|160|CR|40|1||2026-01-24 12:30:02|
3471|6400148|160|CR|40|1||2026-01-02 17:08:05|
3471|6400174|160|ED|0436260NC7VT7|1||2026-01-16 10:44:03|
1647|6004560|240|ED|0428260GUZFU6|1||2026-01-23 16:17:10|
3471|6400002|160|ED|0436260N9UB86|1||2026-01-08 15:17:03|
1647|6004560|240|ED|0428260GUF6Y7|1||2026-01-23 16:17:10|
3471|6400061|160|ED|0436260NA30R7|1||2026-01-09 16:01:03|
3471|6400185|160|ED|0436260ND5LC1|1||2026-01-20 18:24:04|
1647|6004627|240|ED|0428260GWJEN5|1||2026-01-30 19:58:02|
3178|6000240|160|PP|20239540|1||2026-01-15 18:27:05|
3471|6400102|160|ED|0436260N9U3V1|1||2026-01-14 11:08:04|
3471|6400253|160|ED|0436260NENXM6|1||2026-01-22 17:27:05|
1925|6000043|160|ED|04412602OC3D1|1||2026-01-22 14:06:03|
3178|6000148|160|ED|0436260NA3N31|1||2026-01-08 17:08:02|
3178|6000154|160|ED|0436260NAD982|1||2026-01-09 12:32:04|
3178|6000314|160|ED|01702618FEPG6|1||2026-01-15 18:27:04|
1647|6004560|240|ED|0428260GUNUV1|1||2026-01-23 16:17:10|
3178|6000846|160|CR|40|1||2026-01-24 12:17:03|
3471|6400086|160|CR|40|1||2026-01-08 17:14:04|
3471|6400253|160|ED|0436260NENXU8|1||2026-01-22 17:27:05|
3178|6000146|160|ED|0436260NA1YI3|1||2026-01-08 16:23:04|
1925|6100610|160|ED|0438261CIMPZ4|2||2026-01-22 19:04:01|
3471|6400060|160|CR|40|1||2026-01-08 15:16:01|
3471|6400176|160|ED|0438261CC5NC5|1||2026-01-16 10:44:01|
1925|6100031|160|CR|40|1||2026-01-24 12:10:07|
1647|6004513|240|ED|0428260GT7TL3|1||2026-01-16 17:32:07|
3471|6400059|160|ED|0436260N9UCI4|1||2026-01-08 15:17:02|
3471|6400046|160|CR|241|1||2026-01-07 16:06:03|
3471|6400015|160|ED|017026189JQV2|1||2026-01-09 18:05:07|
1647|6004627|240|ED|0428260GWROD8|1||2026-01-30 19:58:02|
1614|6000518|160|IM|482023|1||2026-01-28 13:35:05|
3471|6400240|160|ED|0436260NEP3L4|1||2026-01-26 09:17:02|
3471|6400002|160|ED|017025181YUH2|1||2026-01-08 15:17:03|
3471|6400233|160|CR|39|1||2026-01-28 15:10:03|
3471|6400045|160|ED|0438261C5IKK1|1||2026-01-07 16:14:05|
3471|6400253|160|ED|0436260NENY03|1||2026-01-22 17:27:05|
3471|6400084|160|ED|0438261C6HSK8|1||2026-01-08 17:14:04|
3178|6000153|160|ED|017026189H8Y2|1||2026-01-08 16:05:03|
3471|6400105|160|CR|40|1||2026-01-05 14:54:04|
3471|6400010|160|ED|0436260N9RPP3|1||2026-01-08 11:27:03|
3471|6400019|160|ED|0436260N8HPQ1|1||2026-01-02 19:08:02|
3577|6300039|521|PP|20239540|1||2026-01-15 13:54:01|
3471|6400046|160|ED|017025181UBN2|1||2026-01-07 16:06:03|
1925|6000048|160|CR|241|1||2026-01-22 14:05:03|
1647|6004513|240|ED|0428260GTF4E2|1||2026-01-16 17:32:07|
1925|6100028|160|PP|20239540|1||2026-01-22 17:03:05|
1925|6000027|160|IM|482023|1||2026-01-22 14:00:03|
3471|6400061|160|ED|0436260NA2WP6|1||2026-01-09 16:01:03|
3471|6400365|160|CR|40|1||2026-01-28 13:12:01|
3178|6000561|160|ED|0436260NF0S36|1||2026-01-22 17:22:04|
1647|6004560|240|ED|0428260GUVCM4|1||2026-01-23 16:17:10|
3577|6300024|521|SO|AA|1||2026-01-05 19:02:01|
3178|6000943|160|ED|0436260NFFEG4|1||2026-01-23 16:25:03|
3471|6400196|160|CR|40|1||2026-01-28 23:24:02|
3043|6600095|523|PC||1||2026-01-19 18:48:01|
1925|6100040|160|PP|20239540|1||2026-01-24 12:58:04|
3471|6400013|160|ED|0438261C6DUH3|1||2026-01-08 16:38:09|
3471|6400084|160|ED|017025184DO13|1||2026-01-08 17:14:04|
3043|6600118|520|ED|01702618CK9W8|1||2026-01-19 18:30:04|
3471|6400102|160|CR|241|1||2026-01-14 11:08:04|
3471|6400002|160|ED|0436260N9U8F6|1||2026-01-08 15:17:03|
1925|6100038|160|ED|0436250MVK7J5|1||2026-01-24 13:04:01|
3471|6400249|160|ED|0436260NEVL32|1||2026-01-28 14:24:02|
3471|6400074|160|ED|017025182YTR5|1||2026-01-08 11:02:04|
3178|6000234|160|ED|0438261CD62F7|1||2026-01-15 22:14:01|
3178|6000943|160|IM|482023|1||2026-01-23 16:25:03|
3577|6300023|521|ED|0438261C4EKF7|1||2026-01-06 10:23:01|
1614|6000070|160|SO|AA|1||2026-01-07 20:03:02|
3471|6400148|160|IM|482023|1||2026-01-02 17:08:05|
1925|6000042|160|ED|01922616RXLY2|1||2026-01-22 14:06:02|
1925|6610024|160|IM|482023|1||2026-01-22 11:29:02|
1647|6004513|240|ED|0428260GSX795|1||2026-01-16 17:32:07|
1925|6100038|160|ED|0436250MVK814|1||2026-01-24 13:04:01|
3471|6400002|160|ED|0436260N9XAB5|1||2026-01-08 15:17:03|
3471|6400102|160|ED|0436260N9U2S2|1||2026-01-14 11:08:04|
3471|6400102|160|ED|0436260N9U308|1||2026-01-14 11:08:04|
3471|6400002|160|ED|0436260N9UA48|1||2026-01-08 15:17:03|
1925|6100028|160|ED|0436250MVK586|1||2026-01-22 17:03:05|
3471|6400234|160|ED|0436260NEV4O5|1||2026-01-22 15:22:02|
1925|6610024|160|ED|0436250MVK7Z3|1||2026-01-22 11:29:02|
1925|6000043|160|ED|04432600B20K8|1||2026-01-22 14:06:03|
3471|6400087|160|ED|0436260N9FEE7|1||2026-01-08 15:45:02|
3178|6000865|160|ED|0438261CIJ2T1|1||2026-01-22 17:22:03|
1925|6700025|160|ED|0428250GR5ZK3|2||2026-01-13 10:52:07|
3577|6300109|521|ED|0436260NFS0Q7|1||2026-01-27 11:03:01|
3178|6000234|160|SO|AA|1||2026-01-15 22:14:01|
3471|6400081|160|ED|0436260N9G6B3|1||2026-01-08 15:44:02|
3471|6400052|160|ED|0436260N93SM7|1||2026-01-08 10:23:02|
1925|6000119|160|PP|20239540|1||2026-01-29 11:46:00|
3471|6400002|160|ED|0436260N9U8Q2|1||2026-01-08 15:17:03|
3471|6400005|160|CR|40|1||2026-01-08 11:02:03|
3471|6400007|160|ED|0170251820BI6|1||2026-01-08 14:48:02|
3471|6400002|160|ED|017025181YTF4|1||2026-01-08 15:17:03|
3471|6400081|160|ED|0436260N9G4M5|1||2026-01-08 15:44:02|
3178|6000239|160|ED|0436260ND5VH5|1||2026-01-17 12:44:03|
3471|6400069|160|IM|482023|1||2026-01-09 11:58:02|
1647|6004513|240|ED|0428260GTHD33|1||2026-01-16 17:32:07|
1925|6100036|160|ED|0438261CJ3041|1||2026-01-24 12:28:02|
1925|6100022|160|ED|0436250MZ8X26|1||2026-01-22 16:58:03|
1925|6100022|160|ED|0436250MVK8Z5|1||2026-01-22 16:58:03|
3178|6000148|160|CR|40|1||2026-01-08 17:08:02|
1925|6000029|160|ED|01922616SBXV8|1||2026-01-22 14:00:07|
1925|6610024|160|ED|0436250MX2DJ3|1||2026-01-22 11:29:02|
1925|6100032|160|ED|0436250N783I6|1||2026-01-24 12:13:01|
1614|6000081|160|CR|40|1||2026-01-20 11:17:06|
3471|6400063|160|ED|0436260N9IUR1|1||2026-01-08 18:20:10|
3178|6000944|160|ED|01702618LZR14|1||2026-01-23 16:25:03|
3471|6400102|160|ED|0436260N9U412|1||2026-01-14 11:08:04|
3471|6400028|160|ED|01702518044H8|1||2026-01-02 13:48:01|
3471|6400203|160|ED|017026188OIS6|1||2026-01-09 12:45:04|
3178|6000943|160|ED|01702618LYSC2|1||2026-01-23 16:25:03|
3471|6400064|160|ED|017025182VDB1|1||2026-01-08 18:20:10|
1925|6000031|160|ED|0436250MVK7Z3|1||2026-01-22 13:59:04|
3471|6400148|160|ED|0436250N88KP2|1||2026-01-02 17:08:05|
1647|6004560|240|ED|0428260GUPYQ4|1||2026-01-23 16:17:10|
3471|6400155|160|ED|0438261C75O17|1||2026-01-08 17:22:04|
3178|6000519|160|SO|AA|1||2026-01-13 22:28:01|
1614|6000090|160|SO|AA|1||2026-01-19 17:38:06|
3178|6000535|160|ED|0436260ND9KZ5|1||2026-01-19 13:00:04|
3178|6000239|160|PP|20239540|1||2026-01-17 12:44:03|
1614|6000083|160|ED|01702618H07T2|1||2026-01-20 11:18:02|
3471|6400247|160|ED|0436260NF5RU3|1||2026-01-26 11:44:04|
1647|6004513|240|ED|0428260GT5603|1||2026-01-16 17:32:07|
3471|6400251|160|IM|482023|1||2026-01-28 14:24:03|
3471|6400247|160|ED|0436260NF5ST6|1||2026-01-26 11:44:04|
3471|6400012|160|ED|0436260N9P583|1||2026-01-08 16:38:09|
3471|6400022|160|ED|0438251C2D2U6|1||2026-01-02 11:46:02|
3471|6400193|160|ED|01702618MK4L1|1||2026-01-28 23:25:03|
1647|6004560|240|ED|0428260GURMH4|1||2026-01-23 16:17:10|
3471|6400207|160|ED|017026189U8Y4|1||2026-01-17 11:39:02|
1647|6004560|240|ED|0428260GUI313|1||2026-01-23 16:17:10|
1925|6000119|160|ED|04432500AXTF8|1||2026-01-29 11:46:00|
3178|6000237|160|ED|0436260ND43Z2|1||2026-01-16 20:15:01|
1614|6000090|160|ED|0436260NB88U5|1||2026-01-19 17:38:06|
1647|6004627|240|ED|0428260GXFQH7|1||2026-01-30 19:58:02|
3471|6400253|160|ED|0436260NENX57|1||2026-01-22 17:27:05|
3471|6400244|160|ED|01702618BUSF5|1||2026-01-22 15:23:02|
3178|6000871|160|CR|40|1||2026-01-22 14:02:03|
1925|6000043|160|ED|0436250MZ8X26|1||2026-01-22 14:06:03|
3471|6400028|160|CR|40|1||2026-01-02 13:48:01|
1925|6100109|160|ED|0436250MVK7Z3|2||2026-01-22 19:03:01|
3471|6400083|160|ED|017025184DMA6|1||2026-01-08 17:14:05|
3471|6400104|160|ED|0438261C3QPM8|1||2026-01-05 12:14:03|
1925|6000117|160|ED|04432500AXTF8|1||2026-01-29 11:23:03|
3471|6400085|160|ED|0438261C6D0M2|1||2026-01-08 17:14:07|
3471|6400207|160|ED|017026189U8G4|1||2026-01-17 11:39:02|
1647|6004560|240|PC||1||2026-01-23 16:17:10|
1925|6000119|160|ED|0436260NC4481|1||2026-01-29 11:46:00|
3471|6400237|160|ED|01702618D07O3|1||2026-01-22 15:02:01|
1925|6100109|160|ED|0438261CH3BM2|2||2026-01-22 19:03:01|
3471|6400275|160|PP|20239540|1||2026-01-28 13:23:02|
3471|6400251|160|ED|0436260NEWZJ8|1||2026-01-28 14:24:03|
1647|6004627|240|ED|0428260GX9HT7|1||2026-01-30 19:58:02|
3178|6000871|160|ED|0436260NEV0V4|1||2026-01-22 14:02:03|
3471|6400003|160|CR|40|1||2026-01-08 15:17:01|
1614|6000080|160|PP|20239540|1||2026-01-20 11:17:06|
3471|6400247|160|CR|40|1||2026-01-26 11:44:04|
1925|6000044|160|ED|0438261CH2CN6|1||2026-01-22 14:06:01|
1925|6100105|160|ED|0436250MVK8Z5|2||2026-01-22 18:57:02|
1647|6004627|240|ED|0428260GWXF13|1||2026-01-30 19:58:02|
3471|6400006|160|ED|0170251820AD5|1||2026-01-08 14:49:01|
3471|6400102|160|ED|0436260N9U3X1|1||2026-01-14 11:08:04|
1647|6004560|240|ED|0428260GVK4U6|1||2026-01-23 16:17:10|
3471|6400120|160|PP|20239540|1||2026-01-05 12:21:05|
3178|6000561|160|ED|0436260NF13X8|1||2026-01-22 17:22:04|
3471|6400006|160|ED|0438261C6ZDN5|1||2026-01-08 14:49:01|
1647|6004627|240|ED|0428260GWNSJ8|1||2026-01-30 19:58:02|
1925|6000049|160|ED|0436260N8LQ47|1||2026-01-22 14:05:05|
1925|6000117|160|ED|0438261CN2RJ7|1||2026-01-29 11:23:03|
1925|6100109|160|ED|0436260NC44Y6|2||2026-01-22 19:03:01|
1925|6000033|160|ED|04412602ODP22|1||2026-01-22 13:59:03|
3471|6400243|160|ED|0438261CHC301|1||2026-01-22 15:02:02|
3178|6000909|160|ED|01702618MB2N7|1||2026-01-23 18:25:01|
3471|6400070|160|CR|40|1||2026-01-09 09:46:02|
1614|6000510|160|SO|AA|1||2026-01-28 13:34:06|
3471|6400380|160|CR|40|1||2026-01-30 09:49:04|
1925|6000031|160|ED|0436250MVK748|1||2026-01-22 13:59:04|
1647|6004560|240|ED|0428260GUMJ34|1||2026-01-23 16:17:10|
1647|6004560|240|ED|0428260GVA7Q8|1||2026-01-23 16:17:10|
1925|6100103|160|ED|0436260NC4568|2||2026-01-22 18:55:02|
3178|6000237|160|ED|0436260ND4327|1||2026-01-16 20:15:01|
3471|6400167|160|ED|0438261C42E07|1||2026-01-07 14:52:02|
1925|6000112|160|ED|01702618Q0D97|1||2026-01-29 11:24:02|
1647|6004560|240|ED|0428260GVC7E4|1||2026-01-23 16:17:10|
1925|6100037|160|ED|01922616U6XH4|1||2026-01-24 12:30:02|
1925|6100109|160|CR|241|2||2026-01-22 19:03:01|
1925|6000042|160|CR|241|1||2026-01-22 14:06:02|
1614|6000080|160|ED|0436260NCYAS6|1||2026-01-20 11:17:06|
3471|6400207|160|ED|0436260ND5G76|1||2026-01-17 11:39:02|
1925|6000027|160|ED|0436250MVK8Z5|1||2026-01-22 14:00:03|
3471|6400235|160|ED|0438261CHUQA5|1||2026-01-22 15:23:03|
1925|6000109|160|ED|04432500AXTF8|1||2026-01-29 11:24:04|
3178|6000971|160|CR|40|1||2026-01-24 12:02:13|
3043|6000066|523|PP|20239540|1||2026-01-14 11:19:02|
1647|6004560|240|ED|0428260GV7578|1||2026-01-23 16:17:10|
1925|6000029|160|ED|0436250N783I6|1||2026-01-22 14:00:07|
3471|6400148|160|ED|0436250N88IZ6|1||2026-01-02 17:08:05|
3178|6000314|160|ED|01702618FEQO2|1||2026-01-15 18:27:04|
1925|6000109|160|ED|0436250MX2DJ3|1||2026-01-29 11:24:04|
1614|6000510|160|CR|40|1||2026-01-28 13:34:06|
1647|6004627|240|ED|0428260GXG2M7|1||2026-01-30 19:58:02|
1925|6100023|160|ED|01922616S0G71|1||2026-01-22 11:56:01|
3471|6400213|160|CR|40|1||2026-01-20 16:17:03|
1925|6000043|160|ED|01922616RNKI6|1||2026-01-22 14:06:03|
1925|6100104|160|ED|0438261CIMPZ4|2||2026-01-22 18:56:01|
3043|6600094|523|ED|01702618B2FB1|1||2026-01-19 18:27:01|
1614|6000510|160|ED|0436260NFBSB1|1||2026-01-28 13:34:06|
1925|6000117|160|ED|04412502MON66|1||2026-01-29 11:23:03|
3043|6000065|523|ED|01702618827D7|1||2026-01-07 16:39:01|
1647|6004560|240|ED|0428260GUEBC6|1||2026-01-23 16:17:10|
1925|6000029|160|ED|0436250MVK6B7|1||2026-01-22 14:00:07|
1925|6000029|160|ED|04412602ODP22|1||2026-01-22 14:00:07|
1925|6100036|160|IM|482023|1||2026-01-24 12:28:02|
3471|6400102|160|ED|0436260N9U3K6|1||2026-01-14 11:08:04|
1925|6000109|160|ED|0436250MVK7Z3|1||2026-01-29 11:24:04|
3471|6400251|160|ED|0436260NEWTW5|1||2026-01-28 14:24:03|
3178|6000917|160|PP|20239540|1||2026-01-23 13:03:05|
3471|6400130|160|ED|01702517ZS1D7|1||2026-01-02 13:02:01|
3577|6300038|521|ED|017026187PB15|1||2026-01-07 11:44:02|
1647|6004513|240|ED|0428260GT8VT6|1||2026-01-16 17:32:07|
3471|6400167|160|PP|20239540|1||2026-01-07 14:52:02|
3471|6400247|160|PP|20239540|1||2026-01-26 11:44:04|
3471|6400213|160|ED|0436260ND0YP2|1||2026-01-20 16:17:03|
3471|6400448|160|IM|482023|2||2026-01-31 10:44:02|
1925|6000046|160|ED|0438261CH2CN6|1||2026-01-22 14:05:03|
1614|6000517|160|SO|AA|1||2026-01-28 13:35:03|
3471|6400008|160|IM|482023|1||2026-01-08 15:45:04|
3471|6400008|160|ED|0436260N9FVY3|1||2026-01-08 15:45:04|
3471|6400052|160|ED|0436260N93UL4|1||2026-01-08 10:23:02|
3471|6400078|160|ED|0438261C6C5Q6|1||2026-01-08 16:17:04|
1925|6000109|160|CR|40|1||2026-01-29 11:24:04|
3471|6400251|160|ED|0436260NEWS11|1||2026-01-28 14:24:03|
3178|6000954|160|IM|482023|1||2026-01-24 13:42:01|
3471|6400027|160|ED|0436260N8CIZ4|1||2026-01-02 13:47:02|
1614|6000093|160|SO|AA|1||2026-01-19 17:38:05|
3471|6400011|160|CR|40|1||2026-01-08 11:16:03|
1614|6000071|160|ED|01922516EUTO8|1||2026-01-07 20:03:02|
3471|6400247|160|ED|0438261CHR975|1||2026-01-26 11:44:04|
1647|6004560|240|ED|0428260GV8IK1|1||2026-01-23 16:17:10|
1647|6004627|240|ED|0428260GXIDV1|1||2026-01-30 19:58:02|
3471|6400215|160|ED|0436260ND51X8|1||2026-01-20 12:39:02|
3471|6400012|160|ED|0438261C6F3D8|1||2026-01-08 16:38:09|
3471|6400008|160|ED|0436260N9FWS2|1||2026-01-08 15:45:04|
3471|6400008|160|ED|0436260N9FVJ7|1||2026-01-08 15:45:04|
1614|6000083|160|CR|40|1||2026-01-20 11:18:02|
3471|6400002|160|PP|20239540|1||2026-01-08 15:17:03|
1925|6000110|160|ED|0438261CN2RJ7|1||2026-01-29 11:24:01|
1925|6000029|160|ED|01702618KEBM1|1||2026-01-22 14:00:07|
3178|6000917|160|IM|482023|1||2026-01-23 13:03:05|
3471|6400074|160|ED|01922616HHA53|1||2026-01-08 11:02:04|
3471|6400019|160|CR|40|1||2026-01-02 19:08:02|
3178|6000148|160|SO|AA|1||2026-01-08 17:08:02|
3471|6400067|160|ED|0436260N9H1C1|1||2026-01-09 09:45:04|
3471|6400247|160|ED|0436260NF5RI1|1||2026-01-26 11:44:04|
1925|6100105|160|ED|0436250MX2DT5|2||2026-01-22 18:57:02|
1647|6004627|240|ED|0428260GWIIV1|1||2026-01-30 19:58:02|
1925|6000027|160|ED|0436250MVK586|1||2026-01-22 14:00:03|
3178|6000516|160|ED|0436260NBNN65|1||2026-01-13 21:54:01|
3471|6400008|160|ED|0436260N9FYZ8|1||2026-01-08 15:45:04|
3178|6000233|160|ED|0438261CD5V01|1||2026-01-15 20:38:02|
1647|6004560|240|ED|0428260GVAHG8|1||2026-01-23 16:17:10|
3178|6000943|160|ED|01702618LYR04|1||2026-01-23 16:25:03|
3471|6400233|160|ED|01702618AWRF6|1||2026-01-28 15:10:03|
3043|6600094|523|ED|01702618BBD48|1||2026-01-19 18:27:01|
3471|6400220|160|ED|0438261CF82Q6|1||2026-01-20 12:40:04|
3178|6000147|160|SO|AA|1||2026-01-08 16:23:03|
1647|6004513|240|ED|0428260GTGCE6|1||2026-01-16 17:32:07|
3178|6000148|160|ED|017026189EUN6|1||2026-01-08 17:08:02|
3471|6400183|160|ED|0438261CC8AS8|1||2026-01-16 11:23:05|
1925|6100028|160|ED|01702618KF0B2|1||2026-01-22 17:03:05|
1614|6000089|160|ED|0438261CF1ME4|1||2026-01-19 17:38:04|
1647|6004627|240|ED|0428260GWND42|1||2026-01-30 19:58:02|
3471|6400240|160|ED|0436260NEP391|1||2026-01-26 09:17:02|
1614|6000081|160|ED|01702618GWH44|1||2026-01-20 11:17:06|
3471|6400249|160|ED|0436260NEVVZ2|1||2026-01-28 14:24:02|
3471|6400027|160|ED|0436260N8CIL4|1||2026-01-02 13:47:02|
1647|6004560|240|ED|0428260GVLHD2|1||2026-01-23 16:17:10|
3178|6000846|160|ED|01702618MIMC4|1||2026-01-24 12:17:03|
1925|6000119|160|ED|0436250MVK7Z3|1||2026-01-29 11:46:00|
3471|6400251|160|ED|0436260NEX1Z6|1||2026-01-28 14:24:03|
3471|6400254|160|ED|01702618FMRU6|1||2026-01-22 17:27:05|
1925|6000030|160|ED|0438261CHQBK4|1||2026-01-22 13:59:02|
1925|6000045|160|ED|0436250MZ8X26|1||2026-01-22 14:06:03|
3471|6400100|160|ED|0436260N9QW52|1||2026-01-15 09:26:01|
1647|6004513|240|ED|0428260GTMAR1|1||2026-01-16 17:32:07|
1614|6000518|160|SO|AA|1||2026-01-28 13:35:05|
1647|6004513|240|ED|0428260GT6EN4|1||2026-01-16 17:32:07|
1925|6000115|160|ED|04432500AXTF8|1||2026-01-29 11:23:04|
3471|6400252|160|CR|40|1||2026-01-28 14:24:04|
1647|6004560|240|ST|22|1||2026-01-23 16:17:10|
3471|6400158|160|PP|20239540|1||2026-01-08 17:22:06|
1925|6610024|160|ED|0436260NC44Y6|1||2026-01-22 11:29:02|
1647|6004560|240|ED|0428260GUJ8F5|1||2026-01-23 16:17:10|
3471|6400097|160|ED|0438261CA3K85|1||2026-01-15 09:00:02|
1647|6004627|240|ED|0428260GW8Z35|1||2026-01-30 19:58:02|
1614|6000513|160|ED|01702618KB9X7|1||2026-01-28 13:34:04|
3178|6000238|160|ED|01702618FFEI5|1||2026-01-15 18:27:05|
3178|6000847|160|ED|0436260NFN6F5|1||2026-01-24 12:17:03|
1925|6000045|160|ED|0438261CH2CN6|1||2026-01-22 14:06:03|
3471|6400100|160|ED|017026185U0D4|1||2026-01-15 09:26:01|
3471|6400005|160|ED|0438261C6QZP3|1||2026-01-08 11:02:03|
3471|6400014|160|ED|0436260NA3I02|1||2026-01-09 18:05:09|
1925|6100105|160|ED|0438261CIMPZ4|2||2026-01-22 18:57:02|
1925|6000118|160|CR|40|1||2026-01-29 11:23:02|
1647|6004513|240|ED|0428260GTXW55|1||2026-01-16 17:32:07|
1647|6004560|240|ED|0428260GUORC2|1||2026-01-23 16:17:10|
1647|6004560|240|ED|0428260GVA8X2|1||2026-01-23 16:17:10|
1925|6610024|160|CR|241|1||2026-01-22 11:29:02|
3471|6400102|160|IM|482023|1||2026-01-14 11:08:04|
1647|6004513|240|ED|0428260GTVRW2|1||2026-01-16 17:32:07|
1925|6000115|160|ED|01702618Q1K58|1||2026-01-29 11:23:04|
3897|6600372|240|ED|0438261C91YY4|2||2026-01-12 12:16:02|
1925|6000027|160|ED|0436250MVK7Z3|1||2026-01-22 14:00:03|
3471|6400098|160|ED|017026185TWO3|1||2026-01-15 09:13:02|
3471|6400100|160|ED|0436260N9QSF2|1||2026-01-15 09:26:01|
3471|6400100|160|ED|0436260N9QP56|1||2026-01-15 09:26:01|
3577|6300086|521|ED|0438261CDIPK6|1||2026-01-19 18:47:00|
3471|6400045|160|ED|017025181TOM1|1||2026-01-07 16:14:05|
1925|6000045|160|ED|01702618JP284|1||2026-01-22 14:06:03|
1925|6000109|160|ED|0436250MX2E05|1||2026-01-29 11:24:04|
3471|6400216|160|ED|01702618BE183|1||2026-01-20 12:39:01|
3471|6400102|160|ED|0436260N9U2J2|1||2026-01-14 11:08:04|
3471|6400236|160|IM|482023|1||2026-01-22 15:02:01|
3471|6400236|160|ED|0436260NEKAH4|1||2026-01-22 15:02:01|
