Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveCaso|IdentificadorCaso|ComplementoCaso|FechaPagoReal
1614|6000090|160|98020019|239|EC|1||2026-01-19 17:38:06|
1614|6000508|160|84152001|131|PS|XIX||2026-01-28 13:34:05|
1925|6000027|160|87082999|111|PS|XIX||2026-01-22 14:00:03|
3471|6400242|160|87082999|58|PS|XIX||2026-01-22 15:02:02|
3471|6400236|160|85269299|43|EN|U|NOM-001-SCFI-2018|2026-01-22 15:02:01|
1925|6100103|160|85122099|201|PS|XIX||2026-01-22 18:55:02|
1614|6000514|160|98020019|92|EC|1||2026-01-28 13:34:06|
3178|6000230|160|84152001|193|PS|XIX||2026-01-16 08:31:01|
3178|6000561|160|98020019|125|EC|1||2026-01-22 17:22:04|
3471|6400215|160|85124001|46|EN|X|NOM-024-SCFI-2013|2026-01-20 12:39:02|
3577|6300042|521|39263002|1|PS|XIX||2026-01-23 16:53:01|
3471|6400146|160|98020019|148|EC|1||2026-01-03 00:54:01|
3471|6400148|160|39269099|6|XP|A1|U|2026-01-02 17:08:05|
1925|6100040|160|87082999|88|PS|XIX||2026-01-24 12:58:04|
1614|6000090|160|39269099|87|XP|S3|U|2026-01-19 17:38:06|
3471|6400244|160|87082999|28|PS|XIX||2026-01-22 15:23:02|
3471|6400209|160|87082999|12|PS|XIX||2026-01-17 11:17:02|
3471|6000246|160|73269099|18|XP|T1|U|2026-01-28 12:50:05|
1925|6000045|160|87082999|70|PS|XIX||2026-01-22 14:06:03|
1925|6000045|160|85364199|12|EN|U|NOM-024-SCFI-2013|2026-01-22 14:06:03|
1925|6610024|160|87082999|26|PS|XIX||2026-01-22 11:29:02|
3178|6000909|160|84833004|54|EN|X|NOM-050-SCFI-2004|2026-01-23 18:25:01|
3471|6400250|160|73269099|14|XP|T1|U|2026-01-28 14:24:03|
3178|6000230|160|39269099|1|XP|A1|U|2026-01-16 08:31:01|
3471|6400253|160|85269299|11|XP|D1|U|2026-01-22 17:27:05|
3471|6400174|160|87088007|123|EN|X|NOM-050-SCFI-2004|2026-01-16 10:44:03|
1925|6100040|160|73182102|60|EN|X|NOM-050-SCFI-2004|2026-01-24 12:58:04|
3471|6400025|160|39263002|3|EN|U|NOM-050-SCFI-2004|2026-01-02 17:50:08|
3471|6400021|160|87082999|38|PS|XIX||2026-01-02 11:46:03|
1925|6100103|160|87089412|102|EN|X|NOM-050-SCFI-2004|2026-01-22 18:55:02|
3471|6400174|160|83100099|35|PS|XIX||2026-01-16 10:44:03|
3178|6000738|160|87082999|13|PS|XIX||2026-01-22 11:22:03|
3471|6400207|160|87082999|18|PS|XIX||2026-01-17 11:39:02|
1925|6000109|160|98020019|39|EC|1||2026-01-29 11:24:04|
1925|6000049|160|98020019|24|EC|1||2026-01-22 14:05:05|
3471|6400236|160|98020019|161|EC|1||2026-01-22 15:02:01|
1925|6000049|160|39269099|200|XP|A1|U|2026-01-22 14:05:05|
1925|6100105|160|87082999|56|PS|XIX||2026-01-22 18:57:02|
3471|6400251|160|98020019|107|EC|1||2026-01-28 14:24:03|
3471|6400178|160|39269099|9|EN|U|NOM-002-CONAGUA-2021|2026-01-16 10:11:03|
1925|6000031|160|85365099|90|EN|X|NOM-003-SCFI-2014|2026-01-22 13:59:04|
1614|6000090|160|87089999|12|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
3178|6000871|160|39269099|126|XP|S1|U|2026-01-22 14:02:03|
3471|6400025|160|98020019|206|EC|1||2026-01-02 17:50:08|
3471|6400146|160|98020019|184|EC|1||2026-01-03 00:54:01|
3178|6000972|160|87082999|19|PS|XIX||2026-01-24 12:02:13|
3471|6400209|160|87082999|31|PS|XIX||2026-01-17 11:17:02|
3471|6400244|160|87082999|4|PS|XIX||2026-01-22 15:23:02|
3178|6000239|160|87089999|64|EN|X|NOM-050-SCFI-2004|2026-01-17 12:44:03|
1925|6000111|160|87082999|62|PS|XIX||2026-01-29 11:24:04|
1925|6100028|160|98020019|5|EC|1||2026-01-22 17:03:05|
3471|6400253|160|87082999|30|PS|XIX||2026-01-22 17:27:05|
1925|6100103|160|98020019|51|EC|1||2026-01-22 18:55:02|
1925|6100105|160|85122099|127|PS|XIX||2026-01-22 18:57:02|
3471|6400249|160|87089999|178|EN|X|NOM-050-SCFI-2004|2026-01-28 14:24:02|
3178|6000535|160|39269099|108|XP|A1|U|2026-01-19 13:00:04|
1925|6000031|160|85122099|42|EN|X|NOM-024-SCFI-2013|2026-01-22 13:59:04|
3178|6000236|160|70091099|51|EN|U|NOM-024-SCFI-2013|2026-01-16 19:17:03|
1925|6000043|160|39269099|137|EN|U|NOM-002-CONAGUA-2021|2026-01-22 14:06:03|
3471|6400021|160|87082999|33|PS|XIX||2026-01-02 11:46:03|
3471|6400146|160|87089999|115|EN|X|NOM-050-SCFI-2004|2026-01-03 00:54:01|
3178|6000846|160|73269099|1|XP|T9|U|2026-01-24 12:17:03|
3178|6000230|160|87089999|149|EN|X|NOM-050-SCFI-2004|2026-01-16 08:31:01|
3471|6400234|160|84833004|38|EN|X|NOM-050-SCFI-2004|2026-01-22 15:22:02|
3471|6400217|160|85444299|64|PS|XIX||2026-01-19 18:01:03|
1614|6000518|160|98020019|101|EC|1||2026-01-28 13:35:05|
3178|6000561|160|87082999|252|PS|XIX||2026-01-22 17:22:04|
1925|6000027|160|39269099|177|XP|A1|U|2026-01-22 14:00:03|
3178|6000909|160|85129007|4|EN|X|NOM-024-SCFI-2013|2026-01-23 18:25:01|
1614|6000511|160|73269099|3|XP|T3|U|2026-01-23 19:24:02|
3471|6400250|160|39232991|1|XP|A1|U|2026-01-28 14:24:03|
3471|6400217|160|85129007|55|EN|U|NOM-050-SCFI-2004|2026-01-19 18:01:03|
3471|6400253|160|98020019|96|EC|1||2026-01-22 17:27:05|
3471|6400211|160|87082999|40|PS|XIX||2026-01-17 11:17:03|
1925|6000033|160|87089999|11|EN|X|NOM-050-SCFI-2004|2026-01-22 13:59:03|
3471|6400146|160|85044099|37|EN|X|NOM-024-SCFI-2013|2026-01-03 00:54:01|
3471|6400146|160|98020019|188|EC|1||2026-01-03 00:54:01|
3178|6000944|160|73269099|1|XP|T3|U|2026-01-23 16:25:03|
1614|6000094|160|87082201|60|PS|XIX||2026-01-19 17:38:08|
1925|6000029|160|39269099|268|XP|A1|U|2026-01-22 14:00:07|
1614|6000088|160|87082999|113|PS|XIX||2026-01-19 17:37:05|
3471|6400255|160|98020019|84|EC|1||2026-01-28 14:24:04|
3178|6000841|160|85122099|169|PS|XIX||2026-01-22 13:43:05|
1925|6000029|160|39269099|260|XP|S3|U|2026-01-22 14:00:07|
3178|6000841|160|98020019|181|EC|1||2026-01-22 13:43:05|
1925|6100105|160|87088099|148|EN|X|NOM-050-SCFI-2004|2026-01-22 18:57:02|
1614|6000509|160|73269099|5|XP|T9|U|2026-01-28 13:34:03|
1614|6000088|160|87088099|117|PS|XIX||2026-01-19 17:37:05|
1925|6000029|160|85291009|199|EN|X|NOM-024-SCFI-2013|2026-01-22 14:00:07|
3178|6000230|160|98020019|13|EC|1||2026-01-16 08:31:01|
3577|6300042|521|98020019|71|EC|1||2026-01-23 16:53:01|
3471|6400146|160|98020019|192|EC|1||2026-01-03 00:54:01|
3471|6400146|160|87089203|101|EN|X|NOM-050-SCFI-2004|2026-01-03 00:54:01|
3178|6000847|160|87082999|147|PS|XIX||2026-01-24 12:17:03|
3471|6400209|160|87082999|9|PS|XIX||2026-01-17 11:17:02|
3178|6000943|160|87082999|57|PS|XIX||2026-01-23 16:25:03|
1614|6000088|160|98020019|150|EC|1||2026-01-19 17:37:05|
1614|6000518|160|87082999|145|PS|XIX||2026-01-28 13:35:05|
3471|6400238|160|84213199|9|PS|XIX||2026-01-22 09:57:03|
3178|6000841|160|85044099|25|EN|X|NOM-024-SCFI-2013|2026-01-22 13:43:05|
1925|6000027|160|98020019|158|EC|1||2026-01-22 14:00:03|
1925|6000033|160|87082999|9|PS|XIX||2026-01-22 13:59:03|
1614|6001100|160|84833004|45|EN|X|NOM-050-SCFI-2004|2026-01-28 16:48:06|
3178|6000239|160|39269099|58|EN|U|NOM-002-CONAGUA-2021|2026-01-17 12:44:03|
1925|6100028|160|85182202|74|EN|U|NOM-001-SCFI-2018|2026-01-22 17:03:05|
3178|6000535|160|98020019|39|EC|1||2026-01-19 13:00:04|
1925|6100040|160|98020019|79|EC|1||2026-01-24 12:58:04|
3471|6400146|160|85122002|40|EN|X|NOM-024-SCFI-2013|2026-01-03 00:54:01|
3471|6400146|160|98020019|180|EC|1||2026-01-03 00:54:01|
1925|6100032|160|87082999|10|PS|XIX||2026-01-24 12:13:01|
3471|6400209|160|87082999|20|PS|XIX||2026-01-17 11:17:02|
1925|6100028|160|87082999|143|PS|XIX||2026-01-22 17:03:05|
1614|6000094|160|87082999|170|PS|XIX||2026-01-19 17:38:08|
3471|6400251|160|85364199|36|EN|U|NOM-024-SCFI-2013|2026-01-28 14:24:03|
3178|6000738|160|87082999|4|PS|XIX||2026-01-22 11:22:03|
1925|6000049|160|98020019|77|EC|1||2026-01-22 14:05:05|
3178|6000841|160|98020019|80|EC|1||2026-01-22 13:43:05|
1925|6000047|160|87082201|33|PS|XIX||2026-01-22 14:05:04|
1614|6000508|160|85365099|118|EN|X|NOM-024-SCFI-2013|2026-01-28 13:34:05|
3471|6400209|160|87082999|29|PS|XIX||2026-01-17 11:17:02|
3178|6000737|160|73269099|5|XP|T3|U|2026-01-22 11:22:02|
3471|6400211|160|87082999|5|PS|XIX||2026-01-17 11:17:03|
3178|6000954|160|87089412|106|EN|X|NOM-050-SCFI-2004|2026-01-24 13:42:01|
3471|6400146|160|82060001|25|EN|X|NOM-050-SCFI-2004|2026-01-03 00:54:01|
3471|6400019|160|87082999|43|PS|XIX||2026-01-02 19:08:02|
1925|6000047|160|87082999|17|PS|XIX||2026-01-22 14:05:04|
1614|6000094|160|87082999|141|PS|XIX||2026-01-19 17:38:08|
1925|6100028|160|87082999|140|PS|XIX||2026-01-22 17:03:05|
1614|6000088|160|87089999|46|EN|X|NOM-050-SCFI-2004|2026-01-19 17:37:05|
1614|6000509|160|73269099|1|XP|T9|U|2026-01-28 13:34:03|
1925|6000029|160|87082999|22|PS|XIX||2026-01-22 14:00:07|
1925|6000033|160|87082999|86|PS|XIX||2026-01-22 13:59:03|
1925|6000027|160|98020019|95|EC|1||2026-01-22 14:00:03|
1925|6000029|160|87082999|45|PS|XIX||2026-01-22 14:00:07|
3471|6400249|160|87082999|94|PS|XIX||2026-01-28 14:24:02|
3471|6400124|160|73269099|25|XP|T1|U|2026-01-19 15:06:02|
1925|6000029|160|98020019|121|EC|1||2026-01-22 14:00:07|
3178|6000230|160|98020019|30|EC|1||2026-01-16 08:31:01|
1925|6000031|160|98020019|86|EC|1||2026-01-22 13:59:04|
3471|6400021|160|87082999|20|PS|XIX||2026-01-02 11:46:03|
3471|6400030|160|73269099|8|XP|T9|U|2026-01-02 16:54:01|
1925|6000027|160|40169304|212|EN|U|NOM-002-CONAGUA-2021|2026-01-22 14:00:03|
3178|6000230|160|87082999|197|PS|XIX||2026-01-16 08:31:01|
1925|6000029|160|87082999|62|PS|XIX||2026-01-22 14:00:07|
3178|6000239|160|87089999|175|EN|X|NOM-050-SCFI-2004|2026-01-17 12:44:03|
3471|6400249|160|70091099|34|EN|U|NOM-024-SCFI-2013|2026-01-28 14:24:02|
1925|6100105|160|98020019|1|EC|1||2026-01-22 18:57:02|
3471|6400236|160|39263002|7|EN|U|NOM-050-SCFI-2004|2026-01-22 15:02:01|
1925|6000049|160|85044099|124|EN|X|NOM-024-SCFI-2013|2026-01-22 14:05:05|
3178|6000737|160|73269099|1|XP|T9|U|2026-01-22 11:22:02|
1925|6000115|160|87082999|51|PS|XIX||2026-01-29 11:23:04|
1614|6000088|160|87088099|42|EN|X|NOM-050-SCFI-2004|2026-01-19 17:37:05|
1925|6100103|160|87089999|171|EN|X|NOM-050-SCFI-2004|2026-01-22 18:55:02|
3043|6600119|520|87032199|1|MA| ||2026-01-19 18:46:03|
1925|6000051|160|39269020|54|EN|X|NOM-050-SCFI-2004|2026-01-22 14:05:05|
3471|6400030|160|73269099|8|XP|T3|U|2026-01-02 16:54:01|
3471|6400160|160|87089999|54|EN|X|NOM-050-SCFI-2004|2026-01-03 12:28:01|
1925|6100107|160|39263002|62|EN|U|NOM-050-SCFI-2004|2026-01-22 19:00:05|
1614|6000082|160|98020019|74|EC|1||2026-01-20 11:18:02|
1925|6100103|160|85122099|200|PS|XIX||2026-01-22 18:55:02|
3471|6400174|160|98020019|230|EC|1||2026-01-16 10:44:03|
1614|6000513|160|39232991|2|XP|A1|U|2026-01-28 13:34:04|
3471|6400238|160|87082999|15|PS|XIX||2026-01-22 09:57:03|
1925|6000033|160|87089999|17|EN|X|NOM-050-SCFI-2004|2026-01-22 13:59:03|
1925|6000027|160|87087099|21|EN|U|NOM-086-SCFI-2018|2026-01-22 14:00:03|
3471|6400242|160|87082999|45|PS|XIX||2026-01-22 15:02:02|
1925|6000111|160|85122099|45|PS|XIX||2026-01-29 11:24:04|
1614|6000094|160|87082999|185|PS|XIX||2026-01-19 17:38:08|
1925|6100107|160|87089999|175|EN|X|NOM-050-SCFI-2004|2026-01-22 19:00:05|
1614|6000088|160|39269099|54|XP|S3|U|2026-01-19 17:37:05|
1925|6000029|160|85044099|27|EN|U|NOM-001-SCFI-2018|2026-01-22 14:00:07|
3471|6400146|160|98020019|156|EC|1||2026-01-03 00:54:01|
3471|6400146|160|39269099|9|EN|X|NOM-050-SCFI-2004|2026-01-03 00:54:01|
1925|6100026|160|87089999|2|EN|X|NOM-050-SCFI-2004|2026-01-22 11:33:02|
3178|6000539|160|87082999|61|PS|XIX||2026-01-16 17:25:05|
1925|6100028|160|82060001|133|PS|XIX||2026-01-22 17:03:05|
1614|6000094|160|87082999|159|PS|XIX||2026-01-19 17:38:08|
1614|6000510|160|85122099|55|PS|XIX||2026-01-28 13:34:06|
1925|6100026|160|87082999|35|PS|XIX||2026-01-22 11:33:02|
3178|6000871|160|87082999|43|PS|XIX||2026-01-22 14:02:03|
1925|6100103|160|87082999|81|PS|XIX||2026-01-22 18:55:02|
3178|6000738|160|87082999|25|PS|XIX||2026-01-22 11:22:03|
1614|6000508|160|85365099|114|EN|X|NOM-003-SCFI-2014|2026-01-28 13:34:05|
3178|6000239|160|39269099|187|EN|X|NOM-050-SCFI-2004|2026-01-17 12:44:03|
1925|6100610|160|63079099|1|XP|T9|U|2026-01-22 19:04:01|
1614|6000090|160|85365099|162|EN|X|NOM-024-SCFI-2013|2026-01-19 17:38:06|
1925|6100041|160|73269099|7|XP|T9|U|2026-01-24 12:36:03|
3471|6400146|160|39269099|13|XP|S3|U|2026-01-03 00:54:01|
3471|6400146|160|98020019|226|EC|1||2026-01-03 00:54:01|
1925|6100103|160|85122099|201|EN|X|NOM-024-SCFI-2013|2026-01-22 18:55:02|
3471|6400124|160|73269099|27|XP|T1|U|2026-01-19 15:06:02|
3178|6000943|160|87082999|32|PS|XIX||2026-01-23 16:25:03|
3471|6400217|160|98020019|191|EC|1||2026-01-19 18:01:03|
3471|6400365|160|84798999|11|EN|U|NOM-024-SCFI-2013|2026-01-28 13:12:01|
1925|6100028|160|87082999|98|PS|XIX||2026-01-22 17:03:05|
1925|6000051|160|87082999|36|PS|XIX||2026-01-22 14:05:05|
1925|6100105|160|87082999|134|PS|XIX||2026-01-22 18:57:02|
1925|6000027|160|39269099|34|XP|S1|U|2026-01-22 14:00:03|
3471|6400249|160|98020019|247|EC|1||2026-01-28 14:24:02|
1614|6000090|160|84253101|31|PS|XIX||2026-01-19 17:38:06|
3178|6000737|160|73269099|5|XP|T1|U|2026-01-22 11:22:02|
1614|6000088|160|87089999|7|EN|X|NOM-050-SCFI-2004|2026-01-19 17:37:05|
1925|6000031|160|87082999|68|PS|XIX||2026-01-22 13:59:04|
3471|6400019|160|98020019|171|EC|1||2026-01-02 19:08:02|
3471|6400029|160|39269099|15|XP|S3|U|2026-01-02 16:54:02|
1925|6100036|160|87082999|57|PS|XIX||2026-01-24 12:28:02|
3178|6000230|160|82060001|177|EN|X|NOM-050-SCFI-2004|2026-01-16 08:31:01|
1925|6000027|160|87089999|171|EN|X|NOM-050-SCFI-2004|2026-01-22 14:00:03|
3178|6000239|160|85044099|151|EN|X|NOM-024-SCFI-2013|2026-01-17 12:44:03|
3471|6400249|160|87082999|116|PS|XIX||2026-01-28 14:24:02|
3471|6400254|160|73269099|2|XP|T1|U|2026-01-22 17:27:05|
1925|6100105|160|87082999|48|PS|XIX||2026-01-22 18:57:02|
3178|6000841|160|87088099|151|EN|X|NOM-050-SCFI-2004|2026-01-22 13:43:05|
1925|6000049|160|98020019|79|EC|1||2026-01-22 14:05:05|
3471|6400249|160|87082999|152|PS|XIX||2026-01-28 14:24:02|
3471|6400124|160|73269099|12|XP|T9|U|2026-01-19 15:06:02|
3178|6000909|160|85071099|3|EN|X|NOM-024-SCFI-2013|2026-01-23 18:25:01|
1614|6000090|160|39269099|63|XP|S1|U|2026-01-19 17:38:06|
3178|6000917|160|87089999|5|EN|X|NOM-050-SCFI-2004|2026-01-23 13:03:05|
3471|6400019|160|87082999|55|PS|XIX||2026-01-02 19:08:02|
3471|6400019|160|39269099|8|XP|A1|U|2026-01-02 19:08:02|
1925|6000027|160|85269299|103|XP|D1|U|2026-01-22 14:00:03|
3471|6400180|160|87082999|43|PS|XIX||2026-01-16 10:11:02|
3178|6000841|160|98020019|73|EC|1||2026-01-22 13:43:05|
1614|6000090|160|87089203|124|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
1925|6000118|160|73269099|5|XP|T9|U|2026-01-29 11:23:02|
3178|6000871|160|87082999|23|PS|XIX||2026-01-22 14:02:03|
3178|6000841|160|87082999|163|PS|XIX||2026-01-22 13:43:05|
1925|6000043|160|39269099|162|EN|U|NOM-002-CONAGUA-2021|2026-01-22 14:06:03|
1925|6000045|160|98020019|13|EC|1||2026-01-22 14:06:03|
1614|6001099|160|73269099|1|XP|T1|U|2026-01-28 16:34:05|
3471|6400178|160|39269099|6|XP|S3|U|2026-01-16 10:11:03|
1925|6000043|160|39269099|125|XP|S1|U|2026-01-22 14:06:03|
3471|6400217|160|70091099|40|EN|X|NOM-050-SCFI-2004|2026-01-19 18:01:03|
3577|6300042|521|85365099|26|EN|X|NOM-003-SCFI-2014|2026-01-23 16:53:01|
3471|6400021|160|87082999|23|PS|XIX||2026-01-02 11:46:03|
3471|6400019|160|98020019|177|EC|1||2026-01-02 19:08:02|
1925|6100026|160|98020019|178|EC|1||2026-01-22 11:33:02|
3178|6000239|160|39269099|66|XP|A1|U|2026-01-17 12:44:03|
3178|6000909|160|87082999|79|PS|XIX||2026-01-23 18:25:01|
3178|6000237|160|39269099|77|XP|S3|U|2026-01-16 20:15:01|
3471|6400255|160|98020019|116|EC|1||2026-01-28 14:24:04|
1925|6610024|160|87082999|78|PS|XIX||2026-01-22 11:29:02|
3178|6000737|160|73269099|1|XP|T3|U|2026-01-22 11:22:02|
1925|6100103|160|98020019|10|EC|1||2026-01-22 18:55:02|
1925|6000051|160|87089999|134|EN|X|NOM-050-SCFI-2004|2026-01-22 14:05:05|
3471|6400249|160|98020019|243|EC|1||2026-01-28 14:24:02|
1614|6000094|160|98020019|94|EC|1||2026-01-19 17:38:08|
3178|6000841|160|39269099|32|EN|U|NOM-002-CONAGUA-2021|2026-01-22 13:43:05|
3178|6000239|160|85129007|11|EN|X|NOM-050-SCFI-2004|2026-01-17 12:44:03|
3178|6000954|160|85291009|126|EN|X|NOM-024-SCFI-2013|2026-01-24 13:42:01|
3471|6400019|160|85122099|30|PS|XIX||2026-01-02 19:08:02|
3471|6400030|160|73269099|3|XP|T9|U|2026-01-02 16:54:01|
1925|6610024|160|85365099|130|EN|X|NOM-003-SCFI-2014|2026-01-22 11:29:02|
3471|6400182|160|87088007|73|EN|X|NOM-050-SCFI-2004|2026-01-16 11:23:05|
1925|6000043|160|85365099|119|EN|U|NOM-003-SCFI-2014|2026-01-22 14:06:03|
3471|6400176|160|39269099|6|EN|U|NOM-002-CONAGUA-2021|2026-01-16 10:44:01|
1614|6000507|160|73269099|4|XP|T9|U|2026-01-28 13:34:02|
3178|6000561|160|39263002|215|EN|X|NOM-050-SCFI-2004|2026-01-22 17:22:04|
1925|6100103|160|87089999|173|EN|X|NOM-050-SCFI-2004|2026-01-22 18:55:02|
1925|6000049|160|39269099|200|EN|X|NOM-050-SCFI-2004|2026-01-22 14:05:05|
1925|6000047|160|87082999|28|PS|XIX||2026-01-22 14:05:04|
1925|6000115|160|87082999|41|PS|XIX||2026-01-29 11:23:04|
3178|6000239|160|39269099|205|XP|S1|U|2026-01-17 12:44:03|
1925|6000033|160|87082999|59|PS|XIX||2026-01-22 13:59:03|
3178|6000230|160|85044099|85|EN|X|NOM-058-SCFI-2017|2026-01-16 08:31:01|
1925|6100610|160|73269099|5|XP|T9|U|2026-01-22 19:04:01|
3471|6400146|160|87082999|69|PS|XIX||2026-01-03 00:54:01|
3471|6400019|160|87082999|72|PS|XIX||2026-01-02 19:08:02|
3178|6000954|160|87082999|89|PS|XIX||2026-01-24 13:42:01|
3471|6400178|160|87082999|73|PS|XIX||2026-01-16 10:11:03|
3471|6400236|160|39263002|5|EN|U|NOM-050-SCFI-2004|2026-01-22 15:02:01|
3178|6000539|160|85182202|94|EN|X|NOM-032-ENER-2013|2026-01-16 17:25:05|
1614|6000508|160|98020019|162|EC|1||2026-01-28 13:34:05|
1925|6000051|160|87082999|7|PS|XIX||2026-01-22 14:05:05|
1925|6100107|160|98020019|107|EC|1||2026-01-22 19:00:05|
1925|6100105|160|87082999|80|PS|XIX||2026-01-22 18:57:02|
1925|6000047|160|39269099|76|EN|X|NOM-050-SCFI-2004|2026-01-22 14:05:04|
3471|6400255|160|87089999|67|EN|X|NOM-050-SCFI-2004|2026-01-28 14:24:04|
3471|6400219|160|87088099|12|PS|XIX||2026-01-20 12:40:05|
1925|6000043|160|98020019|5|EC|1||2026-01-22 14:06:03|
1614|6000088|160|40169901|80|PS|XIX||2026-01-19 17:37:05|
3178|6000954|160|98020019|211|EC|1||2026-01-24 13:42:01|
3471|6400160|160|87089999|55|EN|X|NOM-050-SCFI-2004|2026-01-03 12:28:01|
3471|6400149|160|73269099|7|XP|T3|U|2026-01-02 16:54:02|
1925|6000052|160|73269099|7|XP|T9|U|2026-01-22 14:05:02|
3471|6400207|160|87082999|33|PS|XIX||2026-01-17 11:39:02|
3178|6000561|160|39263002|37|PS|XIX||2026-01-22 17:22:04|
3471|6400178|160|39269099|4|XP|S3|U|2026-01-16 10:11:03|
1614|6000508|160|87082999|11|PS|XIX||2026-01-28 13:34:05|
1925|6000031|160|87088007|24|PS|XIX||2026-01-22 13:59:04|
1925|6100107|160|87089999|117|EN|X|NOM-050-SCFI-2004|2026-01-22 19:00:05|
3178|6000841|160|39269099|67|EN|X|NOM-050-SCFI-2004|2026-01-22 13:43:05|
1925|6000049|160|87089999|185|EN|X|NOM-050-SCFI-2004|2026-01-22 14:05:05|
3471|6000246|160|73269099|10|XP|T3|U|2026-01-28 12:50:05|
3471|6400176|160|84213199|22|PS|XIX||2026-01-16 10:44:01|
3178|6000943|160|98020019|119|EC|1||2026-01-23 16:25:03|
3178|6000239|160|39269099|180|XP|A1|U|2026-01-17 12:44:03|
1925|6100034|160|87082999|19|PS|XIX||2026-01-24 12:24:04|
3471|6400025|160|85122099|43|EN|X|NOM-024-SCFI-2013|2026-01-02 17:50:08|
3471|6400029|160|39269099|22|XP|S1|U|2026-01-02 16:54:02|
1925|6000049|160|98020019|49|EC|1||2026-01-22 14:05:05|
1614|6000088|160|98020019|140|EC|1||2026-01-19 17:37:05|
1925|6100029|160|73269099|5|XP|T9|U|2026-01-22 11:40:02|
3471|6400180|160|87082999|7|PS|XIX||2026-01-16 10:11:02|
3471|6400249|160|87082999|68|PS|XIX||2026-01-28 14:24:02|
1925|6000029|160|39269099|254|XP|A1|U|2026-01-22 14:00:07|
3178|6000871|160|87082201|116|PS|XIX||2026-01-22 14:02:03|
1925|6100107|160|87082999|181|PS|XIX||2026-01-22 19:00:05|
3178|6000841|160|85122099|170|PS|XIX||2026-01-22 13:43:05|
3471|6400249|160|85044099|46|EN|X|NOM-024-SCFI-2013|2026-01-28 14:24:02|
3471|6400177|160|73269099|9|XP|T9|U|2026-01-16 10:44:02|
3178|6000909|160|98020019|26|EC|1||2026-01-23 18:25:01|
3178|6000239|160|98020019|52|EC|1||2026-01-17 12:44:03|
1925|6610024|160|87082999|21|PS|XIX||2026-01-22 11:29:02|
3471|6400026|160|73269099|7|XP|T1|U|2026-01-02 17:51:03|
3471|6400029|160|98020019|274|EC|1||2026-01-02 16:54:02|
1925|6100040|160|87082101|222|EN|X|NOM-119-SCFI-2000|2026-01-24 12:58:04|
3471|6400209|160|87082999|40|PS|XIX||2026-01-17 11:17:02|
3178|6000943|160|87082101|60|EN|X|NOM-119-SCFI-2000|2026-01-23 16:25:03|
3471|6400211|160|87082999|29|PS|XIX||2026-01-17 11:17:03|
1925|6000120|160|73269099|6|XP|T9|U|2026-01-29 11:23:04|
1925|6000029|160|84152001|216|EN|X|NOM-050-SCFI-2004|2026-01-22 14:00:07|
3178|6000737|160|73269099|4|XP|T1|U|2026-01-22 11:22:02|
1925|6000029|160|98020019|80|EC|1||2026-01-22 14:00:07|
1925|6610024|160|98020019|124|EC|1||2026-01-22 11:29:02|
1614|6000518|160|98020019|105|EC|1||2026-01-28 13:35:05|
3178|6000237|160|87082999|16|PS|XIX||2026-01-16 20:15:01|
3471|6400242|160|87082999|39|PS|XIX||2026-01-22 15:02:02|
3471|6400208|160|73269099|3|XP|T3|U|2026-01-17 11:39:03|
1925|6610024|160|85365099|128|EN|X|NOM-024-SCFI-2013|2026-01-22 11:29:02|
3471|6400019|160|98020019|167|EC|1||2026-01-02 19:08:02|
3471|6400025|160|85122099|41|EN|X|NOM-024-SCFI-2013|2026-01-02 17:50:08|
3577|6300042|521|87082999|44|PS|XIX||2026-01-23 16:53:01|
3178|6000236|160|87082999|87|PS|XIX||2026-01-16 19:17:03|
3471|6400238|160|87082999|28|PS|XIX||2026-01-22 09:57:03|
3471|6400176|160|39269099|10|EN|U|NOM-002-CONAGUA-2021|2026-01-16 10:44:01|
1614|6000510|160|87089412|24|EN|X|NOM-050-SCFI-2004|2026-01-28 13:34:06|
1925|6000049|160|39235001|72|PS|XIX||2026-01-22 14:05:05|
1925|6100109|160|98020019|58|EC|1||2026-01-22 19:03:01|
1925|6000029|160|98020019|100|EC|1||2026-01-22 14:00:07|
3178|6000841|160|39269099|162|XP|S1|U|2026-01-22 13:43:05|
1614|6000508|160|98020019|182|EC|1||2026-01-28 13:34:05|
3178|6000230|160|98020019|143|EC|1||2026-01-16 08:31:01|
1925|6000030|160|73269099|4|XP|T9|U|2026-01-22 13:59:02|
3471|6400176|160|87089999|89|EN|X|NOM-050-SCFI-2004|2026-01-16 10:44:01|
1925|6100036|160|87082999|90|PS|XIX||2026-01-24 12:28:02|
3471|6400146|160|87082999|62|PS|XIX||2026-01-03 00:54:01|
3471|6400029|160|98020019|174|EC|1||2026-01-02 16:54:02|
1925|6000028|160|73181599|12|EC|1||2026-01-22 14:00:05|
3178|6000239|160|98020019|119|EC|1||2026-01-17 12:44:03|
1925|6100107|160|98020019|203|EC|1||2026-01-22 19:00:05|
3178|6000239|160|39269099|91|XP|A1|U|2026-01-17 12:44:03|
1925|6000109|160|73181599|92|EN|X|NOM-050-SCFI-2004|2026-01-29 11:24:04|
3471|6400242|160|98020019|101|EC|1||2026-01-22 15:02:02|
